Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US005710669_Example11P.zmx
Title:	US 5,710,669 Example 12 (Canon EF17-35mm f2.8L USM)
Date:	11/7/2025 5:00:54 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0730129       1.4429239       1.0195898      0.57660824
       1.4400000       1.0900111       1.4406230       1.0241388      0.58282501
       2.8800000       1.1443545       1.4394007       1.0415008      0.60502657
       4.3200000       1.2413823       1.4511536       1.0787758      0.64958291
       5.7600000       1.3796656       1.4829306       1.1382423      0.71771180
       7.2000000       1.5464534       1.5291673       1.2120810      0.80145451
       8.6400000       1.7181636       1.5715997       1.2819488      0.88368708
       10.080000       1.8638989       1.5840367       1.3215671      0.93995607
       11.520000       1.9536718       1.5412616       1.3037475      0.94521345
       12.960000       1.9725879       1.4374971       1.2156794      0.88996102
       14.400000       1.9418236       1.3303643       1.0943473      0.81959854
       15.840000       1.9504288       1.4164191       1.1039829      0.90760692
       17.280000       2.1392395       1.8964105       1.4505207       1.3068971
       18.720000       2.4571356       2.5709095       1.9369926       1.7847088
       20.160000       2.4272053       2.8415703       1.9657999       1.8255934
       21.600000       6.0181676       5.1348782       6.1283080       6.5712823
