Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,7239458.233416611,130819.68004041509,nan,0.0,0,,,,,,,,
1,Standard,,92.444,6.5,S-FSL5,28.5,0,,,,,,,,
2,Standard,,54691.362,0.15,S-FSL5,28.2,0,,,,,,,,
3,Standard,,97.867,2.4,S-NBM51,27.41,0,,,,,,,,
4,Standard,,43.715,9.82,S-NBM51,25.825,0,,,,,,,,
5,Standard,,337.72,56.78,K-PFK80,25.375,0,,,,,,,,
6,Standard,,-358.052,1.3,S-LAH55,12.2,0,,,,,,,,
7,Standard,,48.879,3.36,S-LAH55,11.85,0,,,,,,,,
8,Standard,,-47.573,1.2,S-BSM18,11.85,0,,,,,,,,
9,Standard,,57.047,2.9,S-BSM18,12.26,0,,,,,,,,
10,Standard,,-351.696,1.28,S-TIH53,12.35,0,,,,,,,,
11,Standard,,119.293,4.28,K-PFK80,13.065,0,,,,,,,,
12,Standard,,-55.282,0.15,K-PFK80,13.06,0,,,,,,,,
13,Standard,,79.913,4.69,N-SK14,12.715,0,,,,,,,,
14,Standard,,-46.795,1.3,N-SK14,12.435,0,,,,,,,,
15,Standard,,-361.577,1.0,S-LAH71,12.2,0,,,,,,,,
16,Standard,,7239458.233416611,44.99,S-LAH71,12.1107470349331,0,,,,,,,,
17,Standard,,-40.084,1.2,BAH77,11.4,0,,,,,,,,
18,Standard,,37.914,3.81,BAH77,11.735,0,,,,,,,,
19,Standard,,-151.434,2.6,S-TIH6,11.8,0,,,,,,,,
20,Standard,,-236.025,2.9,S-LAL14,12.6,0,,,,,,,,
21,Standard,,-45.412,0.15,S-LAL14,12.805,0,,,,,,,,
22,Standard,,91.423,4.77,N-SK14,12.9,0,,,,,,,,
23,Standard,,-33.874,1.2,N-SK14,12.86,0,,,,,,,,
24,Standard,,-204.484,0.15,S-TIH53,12.95,0,,,,,,,,
25,Standard,,56.181,2.32,S-LAH66,12.945,0,,,,,,,,
26,Standard,,166.987,1.3,S-LAH66,12.8,0,,,,,,,,
27,Standard,,105.084,1.2,S-LAH58,12.325,0,,,,,,,,
28,Standard,,30.346,4.69,S-LAH58,11.97,0,,,,,,,,
29,Standard,,-141.521,2.99,S-TIH6,12.23,0,,,,,,,,
30,Standard,,-35.789,3.64,S-TIH6,12.395,0,,,,,,,,
31,Standard,,-31.158,1.2,S-LAH58,12.15,0,,,,,,,,
32,Standard,,177.055,2.14,S-LAH58,12.8,0,,,,,,,,
33,Standard,,62.632,3.42,S-TIM35,14.145,0,,,,,,,,
34,Standard,,-205.77,57.38004190215,S-TIM35,0.0,0,,,,,,,,
35,Standard,,7239458.233416611,130819.68004041509,S-TIM35,22.380860535462,0,,,,,,,,
