Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20190113711_Example01P.zmx
Title:	US 2019/0113711 Example 1 (Canon RF35mm F1.8 Macro IS STM)
Date:	11/7/2025 5:15:22 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0144188       1.5897019      0.73821464      0.12257065
       1.4426667       1.0314966       1.6033363      0.75010534      0.13569133
       2.8853333       1.0811910       1.6452052      0.78646482      0.17714559
       4.3280000       1.1606230       1.7186220      0.84978611      0.25120502
       5.7706667       1.2696277       1.8305218      0.94555541      0.36305725
       7.2133333       1.4151131       1.9936382       1.0839344      0.52023599
       8.6560000       1.6145501       2.2295189       1.2816085      0.73438471
       10.098667       1.8980662       2.5720866       1.5635321       1.0229595
       11.541333       2.3091216       3.0713995       1.9646558       1.4112781
       12.984000       2.9053719       3.7980611       2.5324321       1.9353534
       14.426667       3.7633233       4.8506689       3.3316446       2.6462551
       15.869333       4.9909906       6.3712236       4.4538519       3.6174665
       17.312000       6.7536781       8.5769421       6.0353444       4.9581977
       18.754667       9.3244160       11.825755       8.2919641       6.8388937
       20.197333       13.190782       16.759086       11.590889       9.5432131
       21.640000       19.311687       24.648817       16.612767       13.582764
