Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2013-003324_Example02P.zmx
Title:	JP 2013-003324 Example 2 (Panasonic Leica DG Summilux 25mm F1.4 II Asph)
Date:	11/7/2025 4:08:27 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000       1.0000000       1.5168064
      0.54075000      0.99475751       1.5207980
       1.0815000      0.99153698       1.5232658
       1.6222500      0.98936429       1.5249375
       2.1630000      0.96329432       1.5454347
       2.7037500      0.92711929       1.5752966
       3.2445000      0.89859503       1.6001038
       3.7852500      0.88449228       1.6128097
       4.3260000      0.87776397       1.6189792
       4.8667500      0.84700566       1.6481130
       5.4075000      0.79871352       1.6972063
       5.9482500      0.73884526       1.7646290
       6.4890000      0.71166873       1.7980063
       7.0297500      0.66211771       1.8640714
       7.5705000      0.59571209       1.9652235
       8.1112500      0.53600575       2.0717885
       8.6520000      0.50261437       2.1395020
       9.1927500      0.44818465       2.2656961
       9.7335000      0.36089421       2.5248768
       10.274250      0.31514802       2.7019223
       10.815000      0.28335720       2.8494630
