File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08179617-1_LensData_29_4_17,0.746833085315435,0.746833085315435,0.7468375196422328,0.7481632836189083,0.748571179546576,0.016501186587135053,0.01594647978550582,0.01676273713445318,0.01717173103274528,1.0,0.03210945106918756
US08203795-1_LensData_14.5_5.3_52,0.7425047781790068,0.7425047781790068,0.7425092075055938,0.7440908260947463,0.7448818115234407,0.0011286198954068264,0.0013813362684892323,0.0001053096135722367,0.0013175035769493804,1.0,0.04427744868939764
US08223439-1_LensData_21.7_2.8_15,0.7429939331794464,0.7429939331794464,0.7429983573508104,0.7441616973124268,0.7445608029962562,0.0007166070788679036,0.0006483131896255245,0.0003266044558727773,0.0011044709985022622,1.0,0.01974530995396616
US08233223-1_LensData_21_2.9_292,0.7429050843251856,0.7429050843251856,0.7429095162338964,0.7439919770188483,0.7445219772580298,0.0012160290208020077,0.0007367758063876032,0.00011117425542563429,0.002254869407308345,1.0,0.020331946709678795
US08238044-2_LensData_21.7_2.5_170,0.7423572324828546,0.7423572324828546,0.742361701162977,0.7436053950657585,0.7442116039819957,0.0028939278360839834,0.003651478595573265,0.0010391631945104922,0.002929673507697658,1.0,0.016327232099228577
US08294806-4_LensData_21.7_3_65,0.7435549645604499,0.7435549645604499,0.7435593882355178,0.7445115360989512,0.7450201183821272,0.001809357188916262,0.0017140185645497068,0.001666669463034288,0.002139994769961791,1.0,0.02132947458718532
US08305692-1_LensData_14.4_2_61,0.77513936094185,0.77513936094185,0.7751439896210743,0.7769792989016875,0.7781911899960611,0.004630281098233993,0.004537943355280339,0.0046496752311140244,0.0047891462521542005,1.0,0.21123230736112672
US08411369-2_LensData_13.3_2.8_40,0.7433533715806205,0.7433533715806205,0.7433577665058497,0.7445364615809574,0.7450270024262619,0.0016936460932707126,0.0011071915485150977,0.0008914340973403781,0.0029244374401652022,0.9789905248077453,0.019640283355384848
US08416512-1_LensData_21.7_1.5_25,0.742871933525901,0.742871933525901,0.7428763660145326,0.7439961207122241,0.7445023175048295,,,,,1.0,0.006651219655329776
US08422143-1_LensData_21.7_5.1_26,0.7428526126276155,0.7428526126276155,0.7428570442611965,0.7441068831120851,0.7445747681062405,0.0005184210647580719,0.0006435550383571065,0.00024928548760523497,0.0005275478956090414,1.0,0.032203785485373254
