File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US07961406-1_LensData_2.2_2.8_3.2,0.9507014619329568,0.9507014619329568,0.9507015604708432,0.9291264947288884,0.9149285918987526,0.0005532411793656,0.0005595171318848,0.0003395874765987,0.0007424520161605,1.0,0.0180546551215862
US07969664-1_LensData_2.2_3_3.7,0.9509797331190816,0.9509797331190816,0.950979785365481,0.9292996989115672,0.9150690571770482,0.0001757529225049,4.236472094464856e-05,0.0001432332795934,0.0003261562575387,1.0,0.0196548302061304
US07974016-1_LensData_2.8_3_3.9,0.9503388993042352,0.9503388993042352,0.9503391062557084,0.9286769234795578,0.9144575250872816,0.0001984960135107,0.0001484610615641,0.0001574041316849,0.0003116635912803,1.0,0.019829037997725
US08000031-1_LensData_3.6_2.8_5.1,0.9508387353258352,0.9508387353258352,0.950838828215398,0.929190011575154,0.9149729751327228,0.0003577934549897,0.0004446842092772,0.0001584797710104,0.0003747533471716,1.0,0.0179621325529253
US08000032-1_LensData_2.6_4_7.1,0.9508480519307616,0.9508480519307616,0.95084808997248,0.929201250001257,0.9150172085236596,0.000165520587642,0.0001067992227729,0.0002121135571149,0.0002059810434201,0.9796251547480296,0.0308348456048692
US08004780-1_LensData_2.3_3.3_3.3,0.9491786576522856,0.9491786576522856,0.9491790689395572,0.9276376091895429,0.9134579340786332,0.0004982130346761,0.0007273840683884,0.0001236597891129,0.0002101822493909,1.0,0.0234939691914085
US08014080-1_LensData_3.5_2.1_4.75,0.9508498586893754,0.9508498586893754,0.9508499535819638,0.9291397052180704,0.914901002851682,0.0008754913103962,0.0004888805289823,0.0007679507813777,0.0014115039631738,1.0,0.0108943916379652
US08027100-1_LensData_8.5_3.2_15,0.9508638179572364,0.9508638179572364,0.9508639026983506,0.929265723529688,0.9151846232667332,0.0006426692618595,0.0005145445353809,0.0007177335838677,0.0007632557687531,0.9863129503874076,0.0230871692960299
US08031409-1_LensData_14_3.7_85,0.9495740615983334,0.9495740615983334,0.9495741289483964,0.9292984825598138,0.9166983383163148,0.0003324216080867,0.0003669110408837,7.624661779826997e-06,0.0004635242098281,1.0,0.1367446385938978
US08068290-1_LensData_0.72_2.1_2.1,0.9509003626245448,0.9509003626245448,0.950900436214741,0.9291855788061264,0.9149290174151125,0.000258628005948,0.0003668022430778,0.0001259602198687,0.0001263694788484,1.0,0.011084579503814
US08072695-1_LensData_3_2.6_4.6,0.9508517222769588,0.9508517222769588,0.950851796935414,0.9291810029764304,0.914939686314995,0.0003747172780825,0.0005294761237009,0.0002398165516526,5.9892999813110085e-05,1.0,0.0160188888410247
US08102607-1_LensData_2.25_2.8_3.8,0.9507324925579836,0.9507324925579836,0.9507325496611508,0.9290928867182954,0.9148646868115772,0.0002841613724836,0.0002930820068115,0.0001881913929017,0.0003708452956145,1.0,0.0181236744519857
