Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003515462_Example01P.zmx
Title:	US 3,515,462 Example 1 (Ricoh smc Pentax 17mm F4 Fish-Eye)
Date:	11/7/2025 4:56:09 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.46230632      0.50620908      0.50867787      0.35521907
       6.0000000      0.51019715      0.49929395      0.50229604      0.34974994
       12.000000      0.62827620      0.47856236      0.48267985      0.33321281
       18.000000      0.77600458      0.44505644      0.44905906      0.30615665
       24.000000      0.92819007      0.40485998      0.40300006      0.27379556
       30.000000       1.0728605      0.37874869      0.35590069      0.25639297
       36.000000       1.2066274      0.41082065      0.34430121      0.29664545
       42.000000       1.3328997      0.53944094      0.42370053      0.42265021
       48.000000       1.4603061      0.75913912      0.60656775      0.62398185
       54.000000       1.5984381       1.0415226      0.86348934      0.88092361
       60.000000       1.7491730       1.3500415       1.1585769       1.1699800
       66.000000       1.8948847       1.6333615       1.4463980       1.4550811
       72.000000       1.9880140       1.8177310       1.6607194       1.6791124
       78.000000       1.9478620       1.8080990       1.7071649       1.7577363
       84.000000       1.6779588       1.5248378       1.4643011       1.5787369
       90.000000       1.2101024       1.1808594      0.84814115       1.0448152
