Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1979-055423_Example01P.zmx
Title:	JP 1979-055423 Example 1 (Konica Minolta Hexanon AR 135mm F3.5)
Date:	11/7/2025 4:47:35 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.61546438      0.90318207      0.54163087      0.16518887
       1.4400000      0.62701246      0.90508276      0.54288101      0.18182519
       2.8800000      0.66031078      0.91048791      0.54655662      0.22452378
       4.3200000      0.71191582      0.91851817      0.55241051      0.28177829
       5.7600000      0.77751719      0.92774465      0.55995874      0.34642581
       7.2000000      0.85291211      0.93624135      0.56838460      0.41471580
       8.6400000      0.93442012      0.94166616      0.57642611      0.48435771
       10.080000       1.0189283      0.94140682      0.58226576      0.55350549
       11.520000       1.1038315      0.93288942      0.58344802      0.62029930
       12.960000       1.1870510      0.91427856      0.57687271      0.68267726
       14.400000       1.2672641      0.88609031      0.55898582      0.73837039
       15.840000       1.3445044      0.85481171      0.52652828      0.78512525
       17.280000       1.4213625      0.84009430      0.47900804      0.82134237
       18.720000       1.5051050      0.88382007      0.42671654      0.84756358
       20.160000       1.6109289       1.0460651      0.41194046      0.86964831
       21.600000       1.7658815       1.3777158      0.51757557      0.90470130
