Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2001-174702_Example01_Tale24.zmx
Title:	JP 2001-174702 Example 1 (Nikon TC-E3ED with Main Lens)
Date:	11/7/2025 4:48:06 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.16155438      0.10191338     0.084161381      0.24663733
      0.29800000      0.15608749     0.093873998     0.078245365      0.23954641
      0.59600000      0.14417999     0.079624617     0.068739820      0.21955927
      0.89400000      0.14238885     0.098595146     0.085702550      0.19182507
       1.1920000      0.17603645      0.17382706      0.14627628      0.17020527
       1.4900000      0.25369106      0.28915860      0.23926967      0.18123906
       1.7880000      0.36753639      0.43619197      0.35808356      0.24258058
       2.0860000      0.51102577      0.61249587      0.50059306      0.34592081
       2.3840000      0.68108442      0.81731687      0.66604492      0.47987281
       2.6820000      0.87636736       1.0504760      0.85416102      0.63873780
       2.9800000       1.0963176       1.3120743       1.0648833      0.82002586
       3.2780000       1.3407919       1.6024140       1.2983002       1.0226362
       3.5760000       1.6099230       1.9219957       1.5546356       1.2461249
       3.8740000       1.9040815       2.2715498       1.8342683       1.4904288
       4.1720000       2.2238908       2.6520941       2.1377704       1.7557705
       4.4700000       2.5702745       3.0650171       2.4659647       2.0426466
