Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.015958208,-0.015958208,0.00000000,0.00000000,0.00000000,0.365000 µm.
0.00000000,-0.015958208,-0.015958208,0.00000000,0.00000000,0.00000000,0.365000 µm.
5.7325692E-003,-0.015959857,-0.015959016,9.9995930E-003,9.9995930E-003,7.3310351E-008,0.365000 µm.
5.7325692E-003,-0.015959857,-0.015959016,9.9995930E-003,9.9995930E-003,7.3310351E-008,0.365000 µm.
0.011465138,-0.015964869,-0.015961440,0.019999186,0.019999186,2.9324239E-007,0.365000 µm.
0.011465138,-0.015964869,-0.015961440,0.019999186,0.019999186,2.9324239E-007,0.365000 µm.
0.017197708,-0.015973241,-0.015965479,0.029998780,0.029998780,6.5979576E-007,0.365000 µm.
0.017197708,-0.015973241,-0.015965479,0.029998780,0.029998780,6.5979576E-007,0.365000 µm.
0.022930277,-0.015984976,-0.015971134,0.039998375,0.039998374,1.1729705E-006,0.365000 µm.
0.022930277,-0.015984976,-0.015971134,0.039998375,0.039998374,1.1729705E-006,0.365000 µm.
0.028662846,-0.016000072,-0.015978405,0.049997970,0.049997969,1.8327668E-006,0.365000 µm.
0.028662846,-0.016000072,-0.015978405,0.049997970,0.049997969,1.8327668E-006,0.365000 µm.
0.034395415,-0.016018529,-0.015987292,0.059997567,0.059997565,2.6391848E-006,0.365000 µm.
0.034395415,-0.016018529,-0.015987292,0.059997567,0.059997565,2.6391848E-006,0.365000 µm.
0.040127984,-0.016040349,-0.015997794,0.069997165,0.069997162,3.5922244E-006,0.365000 µm.
0.040127984,-0.016040349,-0.015997794,0.069997165,0.069997162,3.5922244E-006,0.365000 µm.
0.045860553,-0.016065529,-0.016009913,0.079996765,0.079996761,4.6918859E-006,0.365000 µm.
0.045860553,-0.016065529,-0.016009913,0.079996765,0.079996761,4.6918859E-006,0.365000 µm.
0.051593123,-0.016094072,-0.016023647,0.089996367,0.089996361,5.9381695E-006,0.365000 µm.
0.051593123,-0.016094072,-0.016023647,0.089996367,0.089996361,5.9381695E-006,0.365000 µm.
0.057325692,-0.016125976,-0.016038996,0.099995971,0.099995963,7.3310753E-006,0.365000 µm.
