Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.076414524,-0.076414524,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.076414524,-0.076414524,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.31778780,-0.076492588,-0.076515674,0.19433005,0.19433047,-2.1434734E-004,0.486133 µm.
0.31778780,-0.076492588,-0.076515674,0.19433005,0.19433047,-2.1434734E-004,0.486133 µm.
0.63557560,-0.076713296,-0.076819071,0.38867036,0.38867290,-6.5386378E-004,0.486133 µm.
0.63557560,-0.076713296,-0.076819071,0.38867036,0.38867290,-6.5386378E-004,0.486133 µm.
0.95336339,-0.077076557,-0.077324547,0.58303116,0.58303924,-1.3860920E-003,0.486133 µm.
0.95336339,-0.077076557,-0.077324547,0.58303116,0.58303924,-1.3860920E-003,0.486133 µm.
1.2711512,-0.077582219,-0.078031826,0.77742273,0.77744147,-2.4107007E-003,0.486133 µm.
1.2711512,-0.077582219,-0.078031826,0.77742273,0.77744147,-2.4107007E-003,0.486133 µm.
1.5889390,-0.078230068,-0.078940518,0.97185533,0.97189156,-3.7270979E-003,0.486133 µm.
1.5889390,-0.078230068,-0.078940518,0.97185533,0.97189156,-3.7270979E-003,0.486133 µm.
1.9067268,-0.079019836,-0.080050122,1.1663393,1.1664015,-5.3345647E-003,0.486133 µm.
1.9067268,-0.079019836,-0.080050122,1.1663393,1.1664015,-5.3345647E-003,0.486133 µm.
2.2245146,-0.079951193,-0.081360026,1.3608848,1.3609833,-7.2322207E-003,0.486133 µm.
2.2245146,-0.079951193,-0.081360026,1.3608848,1.3609833,-7.2322207E-003,0.486133 µm.
2.5423024,-0.081023750,-0.082869501,1.5555024,1.5556489,-9.4190233E-003,0.486133 µm.
2.5423024,-0.081023750,-0.082869501,1.5555024,1.5556489,-9.4190233E-003,0.486133 µm.
2.8600902,-0.082237061,-0.084577706,1.7502022,1.7504104,-0.011893767,0.486133 µm.
2.8600902,-0.082237061,-0.084577706,1.7502022,1.7504104,-0.011893767,0.486133 µm.
3.1778780,-0.083590622,-0.086483683,1.9449949,1.9452799,-0.014655080,0.486133 µm.
3.1778780,-0.083590622,-0.086483683,1.9449949,1.9452799,-0.014655080,0.486133 µm.
3.4956658,-0.085083871,-0.088586358,2.1398907,2.1402695,-0.017701428,0.486133 µm.
3.4956658,-0.085083871,-0.088586358,2.1398907,2.1402695,-0.017701428,0.486133 µm.
3.8134536,-0.086716191,-0.090884536,2.3349001,2.3353913,-0.021031104,0.486133 µm.
3.8134536,-0.086716191,-0.090884536,2.3349001,2.3353913,-0.021031104,0.486133 µm.
4.1312414,-0.088486907,-0.093376905,2.5300337,2.5306573,-0.024642237,0.486133 µm.
4.1312414,-0.088486907,-0.093376905,2.5300337,2.5306573,-0.024642237,0.486133 µm.
4.4490292,-0.090395291,-0.096062027,2.7253021,2.7260799,-0.028532779,0.486133 µm.
4.4490292,-0.090395291,-0.096062027,2.7253021,2.7260799,-0.028532779,0.486133 µm.
4.7668170,-0.092440559,-0.098938343,2.9207158,2.9216712,-0.032700513,0.486133 µm.
4.7668170,-0.092440559,-0.098938343,2.9207158,2.9216712,-0.032700513,0.486133 µm.
5.0846048,-0.094621874,-0.10200416,3.1162857,3.1174436,-0.037143044,0.486133 µm.
5.0846048,-0.094621874,-0.10200416,3.1162857,3.1174436,-0.037143044,0.486133 µm.
5.4023926,-0.096938347,-0.10525768,3.3120223,3.3134093,-0.041857798,0.486133 µm.
5.4023926,-0.096938347,-0.10525768,3.3120223,3.3134093,-0.041857798,0.486133 µm.
5.7201804,-0.099389038,-0.10869693,3.5079367,3.5095806,-0.046842020,0.486133 µm.
5.7201804,-0.099389038,-0.10869693,3.5079367,3.5095806,-0.046842020,0.486133 µm.
6.0379682,-0.10197296,-0.11231985,3.7040395,3.7059701,-0.052092771,0.486133 µm.
6.0379682,-0.10197296,-0.11231985,3.7040395,3.7059701,-0.052092771,0.486133 µm.
6.3557560,-0.10468906,-0.11612421,3.9003419,3.9025901,-0.057606925,0.486133 µm.
6.3557560,-0.10468906,-0.11612421,3.9003419,3.9025901,-0.057606925,0.486133 µm.
6.6735438,-0.10753628,-0.12010765,4.0968550,4.0994532,-0.063381163,0.486133 µm.
6.6735438,-0.10753628,-0.12010765,4.0968550,4.0994532,-0.063381163,0.486133 µm.
6.9913316,-0.11051346,-0.12426766,4.2935897,4.2965720,-0.069411975,0.486133 µm.
6.9913316,-0.11051346,-0.12426766,4.2935897,4.2965720,-0.069411975,0.486133 µm.
7.3091193,-0.11361945,-0.12860160,4.4905575,4.4939592,-0.075695649,0.486133 µm.
7.3091193,-0.11361945,-0.12860160,4.4905575,4.4939592,-0.075695649,0.486133 µm.
7.6269071,-0.11685302,-0.13310665,4.6877695,4.6916274,-0.082228275,0.486133 µm.
7.6269071,-0.11685302,-0.13310665,4.6877695,4.6916274,-0.082228275,0.486133 µm.
7.9446949,-0.12021293,-0.13777986,4.8852374,4.8895894,-0.089005732,0.486133 µm.
7.9446949,-0.12021293,-0.13777986,4.8852374,4.8895894,-0.089005732,0.486133 µm.
8.2624827,-0.12369787,-0.14261811,5.0829726,5.0878581,-0.096023691,0.486133 µm.
8.2624827,-0.12369787,-0.14261811,5.0829726,5.0878581,-0.096023691,0.486133 µm.
