Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.011059112,-0.011059112,0.00000000,0.00000000,0.00000000,0.550000 µm.
0.00000000,-0.011059112,-0.011059112,0.00000000,0.00000000,0.00000000,0.550000 µm.
0.33559736,-0.011050509,-0.011070787,0.019460624,0.019460278,1.7816235E-003,0.550000 µm.
0.33559736,-0.011050509,-0.011070787,0.019460624,0.019460278,1.7816235E-003,0.550000 µm.
0.67119473,-0.011024054,-0.011105739,0.038924663,0.038921891,7.1219000E-003,0.550000 µm.
0.67119473,-0.011024054,-0.011105739,0.038924663,0.038921891,7.1219000E-003,0.550000 µm.
1.0067921,-0.010979406,-0.011163744,0.058395521,0.058386175,0.016007021,0.550000 µm.
1.0067921,-0.010979406,-0.011163744,0.058395521,0.058386175,0.016007021,0.550000 µm.
1.3423895,-0.010916010,-0.011244431,0.077876588,0.077854467,0.028413985,0.550000 µm.
1.3423895,-0.010916010,-0.011244431,0.077876588,0.077854467,0.028413985,0.550000 µm.
1.6779868,-0.010833118,-0.011347291,0.097371230,0.097328103,0.044310606,0.550000 µm.
1.6779868,-0.010833118,-0.011347291,0.097371230,0.097328103,0.044310606,0.550000 µm.
2.0135842,-0.010729814,-0.011471682,0.11688278,0.11680842,0.063655536,0.550000 µm.
2.0135842,-0.010729814,-0.011471682,0.11688278,0.11680842,0.063655536,0.550000 µm.
2.3491815,-0.010605042,-0.011616836,0.13641453,0.13629677,0.086398296,0.550000 µm.
2.3491815,-0.010605042,-0.011616836,0.13641453,0.13629677,0.086398296,0.550000 µm.
2.6847789,-0.010457647,-0.011781873,0.15596972,0.15579448,0.11247932,0.550000 µm.
2.6847789,-0.010457647,-0.011781873,0.15596972,0.15579448,0.11247932,0.550000 µm.
3.0203763,-0.010286416,-0.011965815,0.17555154,0.17530291,0.14183001,0.550000 µm.
3.0203763,-0.010286416,-0.011965815,0.17555154,0.17530291,0.14183001,0.550000 µm.
3.3559736,-0.010090118,-0.012167595,0.19516312,0.19482340,0.17437284,0.550000 µm.
3.3559736,-0.010090118,-0.012167595,0.19516312,0.19482340,0.17437284,0.550000 µm.
3.6915710,-9.8675618E-003,-0.012386075,0.21480750,0.21435730,0.21002144,0.550000 µm.
3.6915710,-9.8675618E-003,-0.012386075,0.21480750,0.21435730,0.21002144,0.550000 µm.
4.0271684,-9.6176411E-003,-0.012620063,0.23448766,0.23390598,0.24868075,0.550000 µm.
4.0271684,-9.6176411E-003,-0.012620063,0.23448766,0.23390598,0.24868075,0.550000 µm.
4.3627657,-9.3393888E-003,-0.012868326,0.25420647,0.25347078,0.29024718,0.550000 µm.
4.3627657,-9.3393888E-003,-0.012868326,0.25420647,0.25347078,0.29024718,0.550000 µm.
4.6983631,-9.0320298E-003,-0.013129614,0.27396674,0.27305308,0.33460883,0.550000 µm.
4.6983631,-9.0320298E-003,-0.013129614,0.27396674,0.27305308,0.33460883,0.550000 µm.
5.0339605,-8.6950327E-003,-0.013402668,0.29377114,0.29265424,0.38164572,0.550000 µm.
5.0339605,-8.6950327E-003,-0.013402668,0.29377114,0.29265424,0.38164572,0.550000 µm.
5.3695578,-8.3281604E-003,-0.013686245,0.31362226,0.31227563,0.43123011,0.550000 µm.
5.3695578,-8.3281604E-003,-0.013686245,0.31362226,0.31227563,0.43123011,0.550000 µm.
5.7051552,-7.9315173E-003,-0.013979134,0.33352257,0.33191865,0.48322679,0.550000 µm.
5.7051552,-7.9315173E-003,-0.013979134,0.33352257,0.33191865,0.48322679,0.550000 µm.
6.0407526,-7.5055938E-003,-0.014280167,0.35347441,0.35158466,0.53749349,0.550000 µm.
6.0407526,-7.5055938E-003,-0.014280167,0.35347441,0.35158466,0.53749349,0.550000 µm.
6.3763499,-7.0513058E-003,-0.014588245,0.37348001,0.37127507,0.59388129,0.550000 µm.
6.3763499,-7.0513058E-003,-0.014588245,0.37348001,0.37127507,0.59388129,0.550000 µm.
6.7119473,-6.5700292E-003,-0.014902344,0.39354146,0.39099128,0.65223507,0.550000 µm.
6.7119473,-6.5700292E-003,-0.014902344,0.39354146,0.39099128,0.65223507,0.550000 µm.
7.0475446,-6.0636290E-003,-0.015221533,0.41366073,0.41073468,0.71239405,0.550000 µm.
7.0475446,-6.0636290E-003,-0.015221533,0.41366073,0.41073468,0.71239405,0.550000 µm.
7.3831420,-5.5344818E-003,-0.015544988,0.43383965,0.43050670,0.77419232,0.550000 µm.
7.3831420,-5.5344818E-003,-0.015544988,0.43383965,0.43050670,0.77419232,0.550000 µm.
7.7187394,-4.9854911E-003,-0.015872004,0.45407991,0.45030876,0.83745941,0.550000 µm.
7.7187394,-4.9854911E-003,-0.015872004,0.45407991,0.45030876,0.83745941,0.550000 µm.
8.0543367,-4.4200966E-003,-0.016202003,0.47438306,0.47014228,0.90202093,0.550000 µm.
8.0543367,-4.4200966E-003,-0.016202003,0.47438306,0.47014228,0.90202093,0.550000 µm.
8.3899341,-3.8422747E-003,-0.016534545,0.49475051,0.49000870,0.96769921,0.550000 µm.
8.3899341,-3.8422747E-003,-0.016534545,0.49475051,0.49000870,0.96769921,0.550000 µm.
8.7255315,-3.2565327E-003,-0.016869336,0.51518355,0.50990949,1.0343139,0.550000 µm.
8.7255315,-3.2565327E-003,-0.016869336,0.51518355,0.50990949,1.0343139,0.550000 µm.
9.0611288,-2.6678946E-003,-0.017206232,0.53568330,0.52984608,1.1016829,0.550000 µm.
9.0611288,-2.6678946E-003,-0.017206232,0.53568330,0.52984608,1.1016829,0.550000 µm.
9.3967262,-2.0818800E-003,-0.017545249,0.55625077,0.54981995,1.1696226,0.550000 µm.
9.3967262,-2.0818800E-003,-0.017545249,0.55625077,0.54981995,1.1696226,0.550000 µm.
9.7323236,-1.5044751E-003,-0.017886557,0.57688683,0.56983259,1.2379491,0.550000 µm.
9.7323236,-1.5044751E-003,-0.017886557,0.57688683,0.56983259,1.2379491,0.550000 µm.
10.067921,-9.4209745E-004,-0.018230492,0.59759220,0.58988548,1.3064785,0.550000 µm.
10.067921,-9.4209745E-004,-0.018230492,0.59759220,0.58988548,1.3064785,0.550000 µm.
10.403518,-4.0155353E-004,-0.018577549,0.61836751,0.60998011,1.3750278,0.550000 µm.
10.403518,-4.0155353E-004,-0.018577549,0.61836751,0.60998011,1.3750278,0.550000 µm.
10.739116,1.1000960E-004,-0.018928384,0.63921324,0.63011802,1.4434158,0.550000 µm.
10.739116,1.1000960E-004,-0.018928384,0.63921324,0.63011802,1.4434158,0.550000 µm.
11.074713,5.8515858E-004,-0.019283811,0.66012977,0.65030071,1.5114632,0.550000 µm.
11.074713,5.8515858E-004,-0.019283811,0.66012977,0.65030071,1.5114632,0.550000 µm.
11.410310,1.0162325E-003,-0.019644798,0.68111736,0.67052974,1.5789937,0.550000 µm.
11.410310,1.0162325E-003,-0.019644798,0.68111736,0.67052974,1.5789937,0.550000 µm.
11.745908,1.3954066E-003,-0.020012465,0.70217619,0.69080665,1.6458347,0.550000 µm.
11.745908,1.3954066E-003,-0.020012465,0.70217619,0.69080665,1.6458347,0.550000 µm.
12.081505,1.7147588E-003,-0.020388076,0.72330631,0.71113302,1.7118174,0.550000 µm.
12.081505,1.7147588E-003,-0.020388076,0.72330631,0.71113302,1.7118174,0.550000 µm.
12.417102,1.9663399E-003,-0.020773029,0.74450772,0.73151041,1.7767779,0.550000 µm.
12.417102,1.9663399E-003,-0.020773029,0.74450772,0.73151041,1.7767779,0.550000 µm.
12.752700,2.1422454E-003,-0.021168858,0.76578033,0.75194043,1.8405575,0.550000 µm.
12.752700,2.1422454E-003,-0.021168858,0.76578033,0.75194043,1.8405575,0.550000 µm.
13.088297,2.2346882E-003,-0.021577215,0.78712395,0.77242469,1.9030031,0.550000 µm.
13.088297,2.2346882E-003,-0.021577215,0.78712395,0.77242469,1.9030031,0.550000 µm.
13.423895,2.2360726E-003,-0.021999866,0.80853839,0.79296481,1.9639679,0.550000 µm.
13.423895,2.2360726E-003,-0.021999866,0.80853839,0.79296481,1.9639679,0.550000 µm.
