Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.50862983,-0.50862983,0.00000000,0.00000000,0.00000000,0.486100 µm.
0.00000000,-0.50862983,-0.50862983,0.00000000,0.00000000,0.00000000,0.486100 µm.
0.12500000,-0.50865208,-0.50865925,0.12546619,0.12546831,-1.6890818E-003,0.486100 µm.
0.12500000,-0.50865208,-0.50865925,0.12546619,0.12546831,-1.6890818E-003,0.486100 µm.
0.25000000,-0.50874851,-0.50874749,0.25092853,0.25093662,-3.2257687E-003,0.486100 µm.
0.25000000,-0.50874851,-0.50874749,0.25092853,0.25093662,-3.2257687E-003,0.486100 µm.
0.37500000,-0.50891905,-0.50889447,0.37638315,0.37640493,-5.7862104E-003,0.486100 µm.
0.37500000,-0.50891905,-0.50889447,0.37638315,0.37640493,-5.7862104E-003,0.486100 µm.
0.50000000,-0.50916353,-0.50910009,0.50182622,0.50187324,-9.3693540E-003,0.486100 µm.
0.50000000,-0.50916353,-0.50910009,0.50182622,0.50187324,-9.3693540E-003,0.486100 µm.
0.62500000,-0.50948173,-0.50936419,0.62725389,0.62734155,-0.013973723,0.486100 µm.
0.62500000,-0.50948173,-0.50936419,0.62725389,0.62734155,-0.013973723,0.486100 µm.
0.75000000,-0.50987335,-0.50968656,0.75266233,0.75280986,-0.019597422,0.486100 µm.
0.75000000,-0.50987335,-0.50968656,0.75266233,0.75280986,-0.019597422,0.486100 µm.
0.87500000,-0.51033803,-0.51006696,0.87804773,0.87827817,-0.026238131,0.486100 µm.
0.87500000,-0.51033803,-0.51006696,0.87804773,0.87827817,-0.026238131,0.486100 µm.
1.0000000,-0.51087534,-0.51050509,1.0034063,1.0037465,-0.033893110,0.486100 µm.
1.0000000,-0.51087534,-0.51050509,1.0034063,1.0037465,-0.033893110,0.486100 µm.
1.1250000,-0.51148479,-0.51100062,1.1287342,1.1292148,-0.042559197,0.486100 µm.
1.1250000,-0.51148479,-0.51100062,1.1287342,1.1292148,-0.042559197,0.486100 µm.
1.2500000,-0.51216581,-0.51155316,1.2540277,1.2546831,-0.052232811,0.486100 µm.
1.2500000,-0.51216581,-0.51155316,1.2540277,1.2546831,-0.052232811,0.486100 µm.
1.3750000,-0.51291777,-0.51216229,1.3792832,1.3801514,-0.062909945,0.486100 µm.
1.3750000,-0.51291777,-0.51216229,1.3792832,1.3801514,-0.062909945,0.486100 µm.
1.5000000,-0.51373998,-0.51282753,1.5044967,1.5056197,-0.074586173,0.486100 µm.
1.5000000,-0.51373998,-0.51282753,1.5044967,1.5056197,-0.074586173,0.486100 µm.
1.6250000,-0.51463167,-0.51354836,1.6296648,1.6310880,-0.087256649,0.486100 µm.
1.6250000,-0.51463167,-0.51354836,1.6296648,1.6310880,-0.087256649,0.486100 µm.
1.7500000,-0.51559203,-0.51432423,1.7547837,1.7565563,-0.10091610,0.486100 µm.
1.7500000,-0.51559203,-0.51432423,1.7547837,1.7565563,-0.10091610,0.486100 µm.
1.8750000,-0.51662015,-0.51515453,1.8798498,1.8820247,-0.11555884,0.486100 µm.
1.8750000,-0.51662015,-0.51515453,1.8798498,1.8820247,-0.11555884,0.486100 µm.
2.0000000,-0.51771507,-0.51603861,2.0048596,2.0074930,-0.13117876,0.486100 µm.
2.0000000,-0.51771507,-0.51603861,2.0048596,2.0074930,-0.13117876,0.486100 µm.
2.1250000,-0.51887579,-0.51697577,2.1298094,2.1329613,-0.14776931,0.486100 µm.
2.1250000,-0.51887579,-0.51697577,2.1298094,2.1329613,-0.14776931,0.486100 µm.
2.2500000,-0.52010120,-0.51796527,2.2546959,2.2584296,-0.16532355,0.486100 µm.
2.2500000,-0.52010120,-0.51796527,2.2546959,2.2584296,-0.16532355,0.486100 µm.
2.3750000,-0.52139015,-0.51900633,2.3795155,2.3838979,-0.18383409,0.486100 µm.
2.3750000,-0.52139015,-0.51900633,2.3795155,2.3838979,-0.18383409,0.486100 µm.
2.5000000,-0.52274144,-0.52009813,2.5042648,2.5093662,-0.20329313,0.486100 µm.
2.5000000,-0.52274144,-0.52009813,2.5042648,2.5093662,-0.20329313,0.486100 µm.
2.6250000,-0.52415378,-0.52123978,2.6289406,2.6348345,-0.22369246,0.486100 µm.
2.6250000,-0.52415378,-0.52123978,2.6289406,2.6348345,-0.22369246,0.486100 µm.
2.7500000,-0.52562582,-0.52243038,2.7535394,2.7603028,-0.24502342,0.486100 µm.
2.7500000,-0.52562582,-0.52243038,2.7535394,2.7603028,-0.24502342,0.486100 µm.
2.8750000,-0.52715616,-0.52366896,2.8780581,2.8857711,-0.26727702,0.486100 µm.
2.8750000,-0.52715616,-0.52366896,2.8780581,2.8857711,-0.26727702,0.486100 µm.
3.0000000,-0.52874334,-0.52495453,3.0024935,3.0112395,-0.29044357,0.486100 µm.
3.0000000,-0.52874334,-0.52495453,3.0024935,3.0112395,-0.29044357,0.486100 µm.
3.1250000,-0.53038582,-0.52628602,3.1268424,3.1367078,-0.31451329,0.486100 µm.
