Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.014835242,-0.014835242,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.014835242,-0.014835242,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.12000000,-0.014844880,-0.014842796,0.12001731,0.12001720,8.7208640E-005,0.486133 µm.
0.12000000,-0.014844880,-0.014842796,0.12001731,0.12001720,8.7208640E-005,0.486133 µm.
0.24000000,-0.014868776,-0.014865458,0.24003524,0.24003440,3.4882419E-004,0.486133 µm.
0.24000000,-0.014868776,-0.014865458,0.24003524,0.24003440,3.4882419E-004,0.486133 µm.
0.36000000,-0.014906930,-0.014903217,0.36005443,0.36005160,7.8481463E-004,0.486133 µm.
0.36000000,-0.014906930,-0.014903217,0.36005443,0.36005160,7.8481463E-004,0.486133 µm.
0.48000000,-0.014959335,-0.014956061,0.48007550,0.48006881,1.3951268E-003,0.486133 µm.
0.48000000,-0.014959335,-0.014956061,0.48007550,0.48006881,1.3951268E-003,0.486133 µm.
0.60000000,-0.015025989,-0.015023967,0.60009909,0.60008601,2.1796860E-003,0.486133 µm.
0.60000000,-0.015025989,-0.015023967,0.60009909,0.60008601,2.1796860E-003,0.486133 µm.
0.72000000,-0.015106885,-0.015106911,0.72012581,0.72010321,3.1383966E-003,0.486133 µm.
0.72000000,-0.015106885,-0.015106911,0.72012581,0.72010321,3.1383966E-003,0.486133 µm.
0.84000000,-0.015202017,-0.015204861,0.84015629,0.84012041,4.2711412E-003,0.486133 µm.
0.84000000,-0.015202017,-0.015204861,0.84015629,0.84012041,4.2711412E-003,0.486133 µm.
0.96000000,-0.015311377,-0.015317780,0.96019117,0.96013761,5.5777810E-003,0.486133 µm.
0.96000000,-0.015311377,-0.015317780,0.96019117,0.96013761,5.5777810E-003,0.486133 µm.
1.0800000,-0.015434959,-0.015445623,1.0802311,1.0801548,7.0581559E-003,0.486133 µm.
1.0800000,-0.015434959,-0.015445623,1.0802311,1.0801548,7.0581559E-003,0.486133 µm.
1.2000000,-0.015572753,-0.015588342,1.2002766,1.2001720,8.7120842E-003,0.486133 µm.
1.2000000,-0.015572753,-0.015588342,1.2002766,1.2001720,8.7120842E-003,0.486133 µm.
1.3200000,-0.015724749,-0.015745883,1.3203284,1.3201892,0.010539362,0.486133 µm.
1.3200000,-0.015724749,-0.015745883,1.3203284,1.3201892,0.010539362,0.486133 µm.
1.4400000,-0.015890939,-0.015918183,1.4403870,1.4402064,0.012539765,0.486133 µm.
1.4400000,-0.015890939,-0.015918183,1.4403870,1.4402064,0.012539765,0.486133 µm.
1.5600000,-0.016071311,-0.016105178,1.5604532,1.5602236,0.014713046,0.486133 µm.
1.5600000,-0.016071311,-0.016105178,1.5604532,1.5602236,0.014713046,0.486133 µm.
1.6800000,-0.016265856,-0.016306794,1.6805275,1.6802408,0.017058935,0.486133 µm.
1.6800000,-0.016265856,-0.016306794,1.6805275,1.6802408,0.017058935,0.486133 µm.
1.8000000,-0.016474561,-0.016522952,1.8006105,1.8002580,0.019577142,0.486133 µm.
1.8000000,-0.016474561,-0.016522952,1.8006105,1.8002580,0.019577142,0.486133 µm.
1.9200000,-0.016697417,-0.016753570,1.9207028,1.9202752,0.022267354,0.486133 µm.
1.9200000,-0.016697417,-0.016753570,1.9207028,1.9202752,0.022267354,0.486133 µm.
2.0400000,-0.016934412,-0.016998557,2.0408051,2.0402924,0.025129234,0.486133 µm.
2.0400000,-0.016934412,-0.016998557,2.0408051,2.0402924,0.025129234,0.486133 µm.
2.1600000,-0.017185536,-0.017257816,2.1609180,2.1603096,0.028162426,0.486133 µm.
2.1600000,-0.017185536,-0.017257816,2.1609180,2.1603096,0.028162426,0.486133 µm.
2.2800000,-0.017450777,-0.017531247,2.2810421,2.2803268,0.031366549,0.486133 µm.
2.2800000,-0.017450777,-0.017531247,2.2810421,2.2803268,0.031366549,0.486133 µm.
2.4000000,-0.017730127,-0.017818741,2.4011779,2.4003440,0.034741199,0.486133 µm.
2.4000000,-0.017730127,-0.017818741,2.4011779,2.4003440,0.034741199,0.486133 µm.
2.5200000,-0.018023574,-0.018120184,2.5213262,2.5203612,0.038285950,0.486133 µm.
2.5200000,-0.018023574,-0.018120184,2.5213262,2.5203612,0.038285950,0.486133 µm.
2.6400000,-0.018331111,-0.018435456,2.6414874,2.6403784,0.042000353,0.486133 µm.
2.6400000,-0.018331111,-0.018435456,2.6414874,2.6403784,0.042000353,0.486133 µm.
2.7600000,-0.018652730,-0.018764432,2.7616622,2.7603956,0.045883934,0.486133 µm.
2.7600000,-0.018652730,-0.018764432,2.7616622,2.7603956,0.045883934,0.486133 µm.
2.8800000,-0.018988424,-0.019106980,2.8818512,2.8804128,0.049936198,0.486133 µm.
2.8800000,-0.018988424,-0.019106980,2.8818512,2.8804128,0.049936198,0.486133 µm.
3.0000000,-0.019338189,-0.019462961,3.0020550,3.0004300,0.054156625,0.486133 µm.
3.0000000,-0.019338189,-0.019462961,3.0020550,3.0004300,0.054156625,0.486133 µm.
3.1200000,-0.019702019,-0.019832232,3.1222741,3.1204472,0.058544669,0.486133 µm.
3.1200000,-0.019702019,-0.019832232,3.1222741,3.1204472,0.058544669,0.486133 µm.
3.2400000,-0.020079915,-0.020214642,3.2425092,3.2404644,0.063099765,0.486133 µm.
3.2400000,-0.020079915,-0.020214642,3.2425092,3.2404644,0.063099765,0.486133 µm.
3.3600000,-0.020471875,-0.020610034,3.3627608,3.3604816,0.067821317,0.486133 µm.
3.3600000,-0.020471875,-0.020610034,3.3627608,3.3604816,0.067821317,0.486133 µm.
3.4800000,-0.020877904,-0.021018247,3.4830295,3.4804988,0.072708710,0.486133 µm.
3.4800000,-0.020877904,-0.021018247,3.4830295,3.4804988,0.072708710,0.486133 µm.
3.6000000,-0.021298005,-0.021439111,3.6033159,3.6005160,0.077761301,0.486133 µm.
3.6000000,-0.021298005,-0.021439111,3.6033159,3.6005160,0.077761301,0.486133 µm.
3.7200000,-0.021732187,-0.021872450,3.7236205,3.7205332,0.082978421,0.486133 µm.
3.7200000,-0.021732187,-0.021872450,3.7236205,3.7205332,0.082978421,0.486133 µm.
3.8400000,-0.022180462,-0.022318084,3.8439439,3.8405504,0.088359379,0.486133 µm.
3.8400000,-0.022180462,-0.022318084,3.8439439,3.8405504,0.088359379,0.486133 µm.
3.9600000,-0.022642843,-0.022775825,3.9642868,3.9605676,0.093903454,0.486133 µm.
3.9600000,-0.022642843,-0.022775825,3.9642868,3.9605676,0.093903454,0.486133 µm.
4.0800000,-0.023119350,-0.023245477,4.0846495,4.0805848,0.099609902,0.486133 µm.
4.0800000,-0.023119350,-0.023245477,4.0846495,4.0805848,0.099609902,0.486133 µm.
4.2000000,-0.023610004,-0.023726841,4.2050328,4.2006021,0.10547795,0.486133 µm.
4.2000000,-0.023610004,-0.023726841,4.2050328,4.2006021,0.10547795,0.486133 µm.
4.3200000,-0.024114833,-0.024219709,4.3254370,4.3206193,0.11150680,0.486133 µm.
4.3200000,-0.024114833,-0.024219709,4.3254370,4.3206193,0.11150680,0.486133 µm.
4.4400000,-0.024633868,-0.024723868,4.4458629,4.4406365,0.11769563,0.486133 µm.
4.4400000,-0.024633868,-0.024723868,4.4458629,4.4406365,0.11769563,0.486133 µm.
4.5600000,-0.025167146,-0.025239096,4.5663109,4.5606537,0.12404358,0.486133 µm.
