Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,6.57314230,6.57314230,0.00000000,0.00000000,0.00000000,
0.00000000,6.57314230,6.57314230,0.00000000,0.00000000,0.00000000,
0.45000000,6.56505034,6.57037315,1.46053363,1.46056064,-0.00184933,
0.45000000,6.56505034,6.57037315,1.46053363,1.46056064,-0.00184933,
0.90000000,6.54227137,6.56206683,2.92108524,2.92130149,-0.00740254,
0.90000000,6.54227137,6.56206683,2.92108524,2.92130149,-0.00740254,
1.35000000,6.50482635,6.54822668,4.38167284,4.38240285,-0.01665770,
1.35000000,6.50482635,6.54822668,4.38167284,4.38240285,-0.01665770,
1.80000000,6.45274979,6.52885828,5.84231450,5.84404518,-0.02961451,
1.80000000,6.45274979,6.52885828,5.84231450,5.84404518,-0.02961451,
2.25000000,6.38608970,6.50396943,7.30302838,7.30640924,-0.04627255,
2.25000000,6.38608970,6.50396943,7.30302838,7.30640924,-0.04627255,
2.70000000,6.30490764,6.47357020,8.76383277,8.76967612,-0.06663129,
2.70000000,6.30490764,6.47357020,8.76383277,8.76967612,-0.06663129,
3.15000000,6.20927862,6.43767288,10.22474612,10.23402736,-0.09069007,
3.15000000,6.20927862,6.43767288,10.22474612,10.23402736,-0.09069007,
3.60000000,6.09929114,6.39629199,11.68578705,11.69964506,-0.11844811,
3.60000000,6.09929114,6.39629199,11.68578705,11.69964506,-0.11844811,
4.05000000,5.97504714,6.34944434,13.14697441,13.16671191,-0.14990451,
4.05000000,5.97504714,6.34944434,13.14697441,13.16671191,-0.14990451,
4.50000000,5.83666197,6.29714896,14.60832731,14.63541135,-0.18505827,
4.50000000,5.83666197,6.29714896,14.60832731,14.63541135,-0.18505827,
4.95000000,5.68426437,6.23942719,16.06986513,16.10592762,-0.22390822,
4.95000000,5.68426437,6.23942719,16.06986513,16.10592762,-0.22390822,
5.40000000,5.51799641,6.17630260,17.53160755,17.57844587,-0.26645311,
5.40000000,5.51799641,6.17630260,17.53160755,17.57844587,-0.26645311,
5.85000000,5.33801349,6.10780107,18.99357465,19.05315224,-0.31269154,
5.85000000,5.33801349,6.10780107,18.99357465,19.05315224,-0.31269154,
6.30000000,5.14448427,6.03395077,20.45578683,20.53023398,-0.36262200,
6.30000000,5.14448427,6.03395077,20.45578683,20.53023398,-0.36262200,
6.75000000,4.93759065,5.95478218,21.91826496,22.00987951,-0.41624283,
6.75000000,4.93759065,5.95478218,21.91826496,22.00987951,-0.41624283,
7.20000000,4.71752769,5.87032809,23.38103034,23.49227855,-0.47355226,
7.20000000,4.71752769,5.87032809,23.38103034,23.49227855,-0.47355226,
7.65000000,4.48450362,5.78062364,24.84410474,24.97762222,-0.53454837,
7.65000000,4.48450362,5.78062364,24.84410474,24.97762222,-0.53454837,
8.10000000,4.23873974,5.68570629,26.30751049,26.46610310,-0.59922914,
8.10000000,4.23873974,5.68570629,26.30751049,26.46610310,-0.59922914,
8.55000000,3.98047042,5.58561590,27.77127046,27.95791538,-0.66759239,
8.55000000,3.98047042,5.58561590,27.77127046,27.95791538,-0.66759239,
9.00000000,3.70994300,5.48039468,29.23540813,29.45325494,-0.73963580,
9.00000000,3.70994300,5.48039468,29.23540813,29.45325494,-0.73963580,
9.45000000,3.42741780,5.37008724,30.69994759,30.95231947,-0.81535692,
9.45000000,3.42741780,5.37008724,30.69994759,30.95231947,-0.81535692,
9.90000000,3.13316803,5.25474064,32.16491364,32.45530854,-0.89475316,
9.90000000,3.13316803,5.25474064,32.16491364,32.45530854,-0.89475316,
10.35000000,2.82747980,5.13440435,33.63033179,33.96242377,-0.97782180,
10.35000000,2.82747980,5.13440435,33.63033179,33.96242377,-0.97782180,
10.80000000,2.51065199,5.00913031,35.09622828,35.47386888,-1.06455994,
10.80000000,2.51065199,5.00913031,35.09622828,35.47386888,-1.06455994,
11.25000000,2.18299632,4.87897294,36.56263020,36.98984986,-1.15496457,
11.25000000,2.18299632,4.87897294,36.56263020,36.98984986,-1.15496457,
11.70000000,1.84483722,4.74398919,38.02956544,38.51057504,-1.24903251,
11.70000000,1.84483722,4.74398919,38.02956544,38.51057504,-1.24903251,
12.15000000,1.49651185,4.60423853,39.49706281,40.03625525,-1.34676043,
12.15000000,1.49651185,4.60423853,39.49706281,40.03625525,-1.34676043,
12.60000000,1.13837006,4.45978300,40.96515203,41.56710390,-1.44814485,
12.60000000,1.13837006,4.45978300,40.96515203,41.56710390,-1.44814485,
13.05000000,0.77077437,4.31068725,42.43386383,43.10333715,-1.55318211,
13.05000000,0.77077437,4.31068725,42.43386383,43.10333715,-1.55318211,
13.50000000,0.39409995,4.15701852,43.90322995,44.64517400,-1.66186843,
13.50000000,0.39409995,4.15701852,43.90322995,44.64517400,-1.66186843,
13.95000000,0.00873461,3.99884676,45.37328323,46.19283646,-1.77419983,
13.95000000,0.00873461,3.99884676,45.37328323,46.19283646,-1.77419983,
14.40000000,-0.38492118,3.83624458,46.84405763,47.74654963,-1.89017217,
14.40000000,-0.38492118,3.83624458,46.84405763,47.74654963,-1.89017217,
14.85000000,-0.78645432,3.66928735,48.31558832,49.30654190,-2.00978115,
14.85000000,-0.78645432,3.66928735,48.31558832,49.30654190,-2.00978115,
15.30000000,-1.19543901,3.49805319,49.78791168,50.87304507,-2.13302229,
15.30000000,-1.19543901,3.49805319,49.78791168,50.87304507,-2.13302229,
15.75000000,-1.61143678,3.32262306,51.26106542,52.44629446,-2.25989092,
15.75000000,-1.61143678,3.32262306,51.26106542,52.44629446,-2.25989092,
16.20000000,-2.03399641,3.14308076,52.73508859,54.02652913,-2.39038221,
16.20000000,-2.03399641,3.14308076,52.73508859,54.02652913,-2.39038221,
16.65000000,-2.46265386,2.95951301,54.21002168,55.61399198,-2.52449113,
16.65000000,-2.46265386,2.95951301,54.21002168,55.61399198,-2.52449113,
17.10000000,-2.89693225,2.77200949,55.68590666,57.20892993,-2.66221247,
17.10000000,-2.89693225,2.77200949,55.68590666,57.20892993,-2.66221247,
17.55000000,-3.33634173,2.58066287,57.16278703,58.81159408,-2.80354083,
17.55000000,-3.33634173,2.58066287,57.16278703,58.81159408,-2.80354083,
18.00000000,-3.78037943,2.38556891,58.64070792,60.42223990,-2.94847059,
18.00000000,-3.78037943,2.38556891,58.64070792,60.42223990,-2.94847059,
18.45000000,-4.22852926,2.18682646,60.11971616,62.04112737,-3.09699597,
