Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.017641460,-0.017641460,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.017641460,-0.017641460,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.31649652,-0.017672099,-0.017730314,0.19504062,0.19504091,-1.4916078E-004,0.486133 µm.
0.31649652,-0.017672099,-0.017730314,0.19504062,0.19504091,-1.4916078E-004,0.486133 µm.
0.63299304,-0.017744187,-0.017996784,0.39009159,0.39009373,-5.4896156E-004,0.486133 µm.
0.63299304,-0.017744187,-0.017996784,0.39009159,0.39009373,-5.4896156E-004,0.486133 µm.
0.94948955,-0.017857424,-0.018440601,0.58516324,0.58517035,-1.2150939E-003,0.486133 µm.
0.94948955,-0.017857424,-0.018440601,0.58516324,0.58517035,-1.2150939E-003,0.486133 µm.
1.2659861,-0.018011312,-0.019061312,0.78026594,0.78028270,-2.1472139E-003,0.486133 µm.
1.2659861,-0.018011312,-0.019061312,0.78026594,0.78028270,-2.1472139E-003,0.486133 µm.
1.5824826,-0.018205154,-0.019858286,0.97541006,0.97544269,-3.3448560E-003,0.486133 µm.
1.5824826,-0.018205154,-0.019858286,0.97541006,0.97544269,-3.3448560E-003,0.486133 µm.
1.8989791,-0.018438055,-0.020830709,1.1706060,1.1706623,-4.8074205E-003,0.486133 µm.
1.8989791,-0.018438055,-0.020830709,1.1706060,1.1706623,-4.8074205E-003,0.486133 µm.
2.2154756,-0.018708919,-0.021977581,1.3658641,1.3659533,-6.5341735E-003,0.486133 µm.
2.2154756,-0.018708919,-0.021977581,1.3658641,1.3659533,-6.5341735E-003,0.486133 µm.
2.5319721,-0.019016450,-0.023297722,1.5611948,1.5613279,-8.5242455E-003,0.486133 µm.
2.5319721,-0.019016450,-0.023297722,1.5611948,1.5613279,-8.5242455E-003,0.486133 µm.
2.8484687,-0.019359153,-0.024789762,1.7566086,1.7567980,-0.010776631,0.486133 µm.
2.8484687,-0.019359153,-0.024789762,1.7566086,1.7567980,-0.010776631,0.486133 µm.
3.1649652,-0.019735332,-0.026452146,1.9521160,1.9523755,-0.013290189,0.486133 µm.
3.1649652,-0.019735332,-0.026452146,1.9521160,1.9523755,-0.013290189,0.486133 µm.
3.4814617,-0.020143087,-0.028283128,2.1477275,2.1480725,-0.016063637,0.486133 µm.
3.4814617,-0.020143087,-0.028283128,2.1477275,2.1480725,-0.016063637,0.486133 µm.
3.7979582,-0.020580318,-0.030280770,2.3434536,2.3439011,-0.019095556,0.486133 µm.
3.7979582,-0.020580318,-0.030280770,2.3434536,2.3439011,-0.019095556,0.486133 µm.
4.1144547,-0.021044721,-0.032442938,2.5393049,2.5398734,-0.022384386,0.486133 µm.
4.1144547,-0.021044721,-0.032442938,2.5393049,2.5398734,-0.022384386,0.486133 µm.
4.4309512,-0.021533787,-0.034767303,2.7352921,2.7360015,-0.025928421,0.486133 µm.
4.4309512,-0.021533787,-0.034767303,2.7352921,2.7360015,-0.025928421,0.486133 µm.
4.7474478,-0.022044803,-0.037251335,2.9314260,2.9322976,-0.029725816,0.486133 µm.
4.7474478,-0.022044803,-0.037251335,2.9314260,2.9322976,-0.029725816,0.486133 µm.
5.0639443,-0.022574848,-0.039892297,3.1277171,3.1287739,-0.033774576,0.486133 µm.
5.0639443,-0.022574848,-0.039892297,3.1277171,3.1287739,-0.033774576,0.486133 µm.
5.3804408,-0.023120797,-0.042687245,3.3241765,3.3254426,-0.038072559,0.486133 µm.
