Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-89.011722,-89.011722,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-89.011722,-89.011722,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.29329402,-89.016138,-89.014212,0.32349829,0.32353769,-0.012178925,0.486133 µm.
0.29329402,-89.016138,-89.014212,0.32349829,0.32353769,-0.012178925,0.486133 µm.
0.58658803,-89.035899,-89.021681,0.64682955,0.64709234,-0.040610593,0.486133 µm.
0.58658803,-89.035899,-89.021681,0.64682955,0.64709234,-0.040610593,0.486133 µm.
0.87988205,-89.070995,-89.034117,0.96982744,0.97068091,-0.087924753,0.486133 µm.
0.87988205,-89.070995,-89.034117,0.96982744,0.97068091,-0.087924753,0.486133 µm.
1.1731761,-89.121407,-89.051504,1.2923269,1.2943204,-0.15401407,0.486133 µm.
1.1731761,-89.121407,-89.051504,1.2923269,1.2943204,-0.15401407,0.486133 µm.
1.4664701,-89.187114,-89.073818,1.6141631,1.6180277,-0.23884557,0.486133 µm.
1.4664701,-89.187114,-89.073818,1.6141631,1.6180277,-0.23884557,0.486133 µm.
1.7597641,-89.268082,-89.101030,1.9351786,1.9418198,-0.34201159,0.486133 µm.
1.7597641,-89.268082,-89.101030,1.9351786,1.9418198,-0.34201159,0.486133 µm.
2.0530581,-89.364275,-89.133104,2.2552148,2.2657139,-0.46338793,0.486133 µm.
2.0530581,-89.364275,-89.133104,2.2552148,2.2657139,-0.46338793,0.486133 µm.
2.3463521,-89.475648,-89.169997,2.5741183,2.5897268,-0.60270841,0.486133 µm.
2.3463521,-89.475648,-89.169997,2.5741183,2.5897268,-0.60270841,0.486133 µm.
2.6396461,-89.602148,-89.211662,2.8917398,2.9138757,-0.75967136,0.486133 µm.
2.6396461,-89.602148,-89.211662,2.8917398,2.9138757,-0.75967136,0.486133 µm.
2.9329402,-89.743718,-89.258044,3.2079349,3.2381776,-0.93394183,0.486133 µm.
2.9329402,-89.743718,-89.258044,3.2079349,3.2381776,-0.93394183,0.486133 µm.
3.2262342,-89.900295,-89.309084,3.5225643,3.5626496,-1.1251540,0.486133 µm.
3.2262342,-89.900295,-89.309084,3.5225643,3.5626496,-1.1251540,0.486133 µm.
3.5195282,-90.071809,-89.364720,3.8354945,3.8873090,-1.3329135,0.486133 µm.
3.5195282,-90.071809,-89.364720,3.8354945,3.8873090,-1.3329135,0.486133 µm.
3.8128222,-90.258184,-89.424882,4.1465977,4.2121729,-1.5568003,0.486133 µm.
3.8128222,-90.258184,-89.424882,4.1465977,4.2121729,-1.5568003,0.486133 µm.
4.1061162,-90.459341,-89.489496,4.4557524,4.5372585,-1.7963712,0.486133 µm.
4.1061162,-90.459341,-89.489496,4.4557524,4.5372585,-1.7963712,0.486133 µm.
4.3994102,-90.675192,-89.558486,4.7628436,4.8625831,-2.0511628,0.486133 µm.
4.3994102,-90.675192,-89.558486,4.7628436,4.8625831,-2.0511628,0.486133 µm.
4.6927042,-90.905650,-89.631772,5.0677626,5.1881640,-2.3206938,0.486133 µm.
4.6927042,-90.905650,-89.631772,5.0677626,5.1881640,-2.3206938,0.486133 µm.
4.9859983,-91.150618,-89.709269,5.3704078,5.5140187,-2.6044685,0.486133 µm.
4.9859983,-91.150618,-89.709269,5.3704078,5.5140187,-2.6044685,0.486133 µm.
5.2792923,-91.410001,-89.790890,5.6706842,5.8401646,-2.9019788,0.486133 µm.
5.2792923,-91.410001,-89.790890,5.6706842,5.8401646,-2.9019788,0.486133 µm.
5.5725863,-91.683695,-89.876546,5.9685037,6.1666191,-3.2127070,0.486133 µm.
5.5725863,-91.683695,-89.876546,5.9685037,6.1666191,-3.2127070,0.486133 µm.
5.8658803,-91.971597,-89.966144,6.2637850,6.4934000,-3.5361287,0.486133 µm.
5.8658803,-91.971597,-89.966144,6.2637850,6.4934000,-3.5361287,0.486133 µm.
6.1591743,-92.273602,-90.059592,6.5564534,6.8205247,-3.8717149,0.486133 µm.
6.1591743,-92.273602,-90.059592,6.5564534,6.8205247,-3.8717149,0.486133 µm.
