Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.020680536,0.020680536,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.020680536,0.020680536,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.32499301,0.020312787,0.020533971,0.20408217,0.20408332,-5.6333600E-004,0.486133 µm.
0.32499301,0.020312787,0.020533971,0.20408217,0.20408332,-5.6333600E-004,0.486133 µm.
0.64998603,0.019264467,0.020094362,0.40817058,0.40817978,-2.2534675E-003,0.486133 µm.
0.64998603,0.019264467,0.020094362,0.40817058,0.40817978,-2.2534675E-003,0.486133 µm.
0.97497904,0.017536306,0.019361965,0.61227146,0.61230250,-5.0703947E-003,0.486133 µm.
0.97497904,0.017536306,0.019361965,0.61227146,0.61230250,-5.0703947E-003,0.486133 µm.
1.2999721,0.015129510,0.018337206,0.81639104,0.81646464,-9.0142194E-003,0.486133 µm.
1.2999721,0.015129510,0.018337206,0.81639104,0.81646464,-9.0142194E-003,0.486133 µm.
1.6249651,0.012045761,0.017020683,1.0205356,1.0206793,-0.014085068,0.486133 µm.
1.6249651,0.012045761,0.017020683,1.0205356,1.0206793,-0.014085068,0.486133 µm.
1.9499581,8.2872157E-003,0.015413166,1.2247113,1.2249598,-0.020283105,0.486133 µm.
1.9499581,8.2872157E-003,0.015413166,1.2247113,1.2249598,-0.020283105,0.486133 µm.
2.2749511,3.8565134E-003,0.013515597,1.4289245,1.4293191,-0.027608530,0.486133 µm.
2.2749511,3.8565134E-003,0.013515597,1.4289245,1.4293191,-0.027608530,0.486133 µm.
2.5999441,-1.2432238E-003,0.011329094,1.6331814,1.6337706,-0.036061582,0.486133 µm.
2.5999441,-1.2432238E-003,0.011329094,1.6331814,1.6337706,-0.036061582,0.486133 µm.
2.9249371,-7.0083859E-003,8.8549450E-003,1.8374884,1.8383274,-0.045642536,0.486133 µm.
2.9249371,-7.0083859E-003,8.8549450E-003,1.8374884,1.8383274,-0.045642536,0.486133 µm.
3.2499301,-0.013434870,6.0946180E-003,2.0418516,2.0430029,-0.056351707,0.486133 µm.
3.2499301,-0.013434870,6.0946180E-003,2.0418516,2.0430029,-0.056351707,0.486133 µm.
3.5749231,-0.020518075,3.0497566E-003,2.2462774,2.2478102,-0.068189450,0.486133 µm.
3.5749231,-0.020518075,3.0497566E-003,2.2462774,2.2478102,-0.068189450,0.486133 µm.
3.8999162,-0.028252894,-2.7781635E-004,2.4507721,2.4527627,-0.081156157,0.486133 µm.
3.8999162,-0.028252894,-2.7781635E-004,2.4507721,2.4527627,-0.081156157,0.486133 µm.
4.2249092,-0.036633710,-3.8860971E-003,2.6553421,2.6578738,-0.095252264,0.486133 µm.
4.2249092,-0.036633710,-3.8860971E-003,2.6553421,2.6578738,-0.095252264,0.486133 µm.
4.5499022,-0.045654387,-7.7728991E-003,2.8599937,2.8631568,-0.11047825,0.486133 µm.
4.5499022,-0.045654387,-7.7728991E-003,2.8599937,2.8631568,-0.11047825,0.486133 µm.
4.8748952,-0.055308259,-0.011935851,3.0647332,3.0686253,-0.12683462,0.486133 µm.
4.8748952,-0.055308259,-0.011935851,3.0647332,3.0686253,-0.12683462,0.486133 µm.
5.1998882,-0.065588125,-0.016372393,3.2695671,3.2742927,-0.14432196,0.486133 µm.
5.1998882,-0.065588125,-0.016372393,3.2695671,3.2742927,-0.14432196,0.486133 µm.
5.5248812,-0.076486235,-0.021079776,3.4745018,3.4801725,-0.16294086,0.486133 µm.
5.5248812,-0.076486235,-0.021079776,3.4745018,3.4801725,-0.16294086,0.486133 µm.
5.8498742,-0.087994283,-0.026055059,3.6795438,3.6862783,-0.18269197,0.486133 µm.
5.8498742,-0.087994283,-0.026055059,3.6795438,3.6862783,-0.18269197,0.486133 µm.
6.1748673,-0.10010339,-0.031295103,3.8846994,3.8926239,-0.20357601,0.486133 µm.
6.1748673,-0.10010339,-0.031295103,3.8846994,3.8926239,-0.20357601,0.486133 µm.
6.4998603,-0.11280410,-0.036796571,4.0899752,4.0992228,-0.22559372,0.486133 µm.
6.4998603,-0.11280410,-0.036796571,4.0899752,4.0992228,-0.22559372,0.486133 µm.
6.8248533,-0.12608636,-0.042555923,4.2953778,4.3060890,-0.24874589,0.486133 µm.
6.8248533,-0.12608636,-0.042555923,4.2953778,4.3060890,-0.24874589,0.486133 µm.
7.1498463,-0.13993949,-0.048569412,4.5009136,4.5132362,-0.27303338,0.486133 µm.
7.1498463,-0.13993949,-0.048569412,4.5009136,4.5132362,-0.27303338,0.486133 µm.
7.4748393,-0.15435220,-0.054833082,4.7065892,4.7206784,-0.29845710,0.486133 µm.
7.4748393,-0.15435220,-0.054833082,4.7065892,4.7206784,-0.29845710,0.486133 µm.
7.7998323,-0.16931257,-0.061342761,4.9124114,4.9284297,-0.32501801,0.486133 µm.
7.7998323,-0.16931257,-0.061342761,4.9124114,4.9284297,-0.32501801,0.486133 µm.
8.1248253,-0.18480798,-0.068094057,5.1183866,5.1365040,-0.35271712,0.486133 µm.
8.1248253,-0.18480798,-0.068094057,5.1183866,5.1365040,-0.35271712,0.486133 µm.
8.4498183,-0.20082516,-0.075082356,5.3245217,5.3449156,-0.38155550,0.486133 µm.
8.4498183,-0.20082516,-0.075082356,5.3245217,5.3449156,-0.38155550,0.486133 µm.
8.7748114,-0.21735014,-0.082302814,5.5308234,5.5536787,-0.41153430,0.486133 µm.
8.7748114,-0.21735014,-0.082302814,5.5308234,5.5536787,-0.41153430,0.486133 µm.
9.0998044,-0.23436821,-0.089750350,5.7372983,5.7628077,-0.44265472,0.486133 µm.
9.0998044,-0.23436821,-0.089750350,5.7372983,5.7628077,-0.44265472,0.486133 µm.
9.4247974,-0.25186394,-0.097419647,5.9439534,5.9723170,-0.47491801,0.486133 µm.
9.4247974,-0.25186394,-0.097419647,5.9439534,5.9723170,-0.47491801,0.486133 µm.
9.7497904,-0.26982111,-0.10530514,6.1507955,6.1822213,-0.50832551,0.486133 µm.
9.7497904,-0.26982111,-0.10530514,6.1507955,6.1822213,-0.50832551,0.486133 µm.
10.074783,-0.28822272,-0.11340101,6.3578314,6.3925351,-0.54287862,0.486133 µm.
10.074783,-0.28822272,-0.11340101,6.3578314,6.3925351,-0.54287862,0.486133 µm.
10.399776,-0.30705094,-0.12170117,6.5650681,6.6032732,-0.57857882,0.486133 µm.
10.399776,-0.30705094,-0.12170117,6.5650681,6.6032732,-0.57857882,0.486133 µm.
10.724769,-0.32628711,-0.13019929,6.7725126,6.8144506,-0.61542764,0.486133 µm.
10.724769,-0.32628711,-0.13019929,6.7725126,6.8144506,-0.61542764,0.486133 µm.
11.049762,-0.34591168,-0.13888874,6.9801719,7.0260822,-0.65342671,0.486133 µm.
11.049762,-0.34591168,-0.13888874,6.9801719,7.0260822,-0.65342671,0.486133 µm.
11.374755,-0.36590420,-0.14776263,7.1880532,7.2381832,-0.69257774,0.486133 µm.
11.374755,-0.36590420,-0.14776263,7.1880532,7.2381832,-0.69257774,0.486133 µm.
11.699748,-0.38624326,-0.15681375,7.3961634,7.4507688,-0.73288250,0.486133 µm.
11.699748,-0.38624326,-0.15681375,7.3961634,7.4507688,-0.73288250,0.486133 µm.
12.024741,-0.40690649,-0.16603463,7.6045099,7.6638544,-0.77434287,0.486133 µm.
12.024741,-0.40690649,-0.16603463,7.6045099,7.6638544,-0.77434287,0.486133 µm.
12.349735,-0.42787050,-0.17541746,7.8130998,7.8774556,-0.81696080,0.486133 µm.
12.349735,-0.42787050,-0.17541746,7.8130998,7.8774556,-0.81696080,0.486133 µm.
12.674728,-0.44911087,-0.18495413,8.0219405,8.0915879,-0.86073834,0.486133 µm.
12.674728,-0.44911087,-0.18495413,8.0219405,8.0915879,-0.86073834,0.486133 µm.
12.999721,-0.47060207,-0.19463618,8.2310393,8.3062673,-0.90567762,0.486133 µm.
12.999721,-0.47060207,-0.19463618,8.2310393,8.3062673,-0.90567762,0.486133 µm.
13.324714,-0.49231744,-0.20445483,8.4404036,8.5215097,-0.95178088,0.486133 µm.
13.324714,-0.49231744,-0.20445483,8.4404036,8.5215097,-0.95178088,0.486133 µm.
13.649707,-0.51422914,-0.21440094,8.6500408,8.7373311,-0.99905045,0.486133 µm.
13.649707,-0.51422914,-0.21440094,8.6500408,8.7373311,-0.99905045,0.486133 µm.
13.974700,-0.53630813,-0.22446502,8.8599585,8.9537480,-1.0474888,0.486133 µm.
13.974700,-0.53630813,-0.22446502,8.8599585,8.9537480,-1.0474888,0.486133 µm.
14.299693,-0.55852409,-0.23463719,9.0701643,9.1707768,-1.0970984,0.486133 µm.
14.299693,-0.55852409,-0.23463719,9.0701643,9.1707768,-1.0970984,0.486133 µm.
14.624686,-0.58084537,-0.24490718,9.2806658,9.3884339,-1.1478819,0.486133 µm.
14.624686,-0.58084537,-0.24490718,9.2806658,9.3884339,-1.1478819,0.486133 µm.
14.949679,-0.60323897,-0.25526433,9.4914708,9.6067364,-1.1998421,0.486133 µm.
14.949679,-0.60323897,-0.25526433,9.4914708,9.6067364,-1.1998421,0.486133 µm.
