Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.036871602,0.036871602,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.036871602,0.036871602,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.28956108,0.036744447,0.036781930,0.20278177,0.20278236,-2.9144731E-004,0.486133 µm.
0.28956108,0.036744447,0.036781930,0.20278177,0.20278236,-2.9144731E-004,0.486133 µm.
0.57912216,0.036371018,0.036513059,0.40557004,0.40557508,-1.2437511E-003,0.486133 µm.
0.57912216,0.036371018,0.036513059,0.40557004,0.40557508,-1.2437511E-003,0.486133 µm.
0.86868325,0.035752890,0.036065422,0.60837130,0.60838852,-2.8306551E-003,0.486133 µm.
0.86868325,0.035752890,0.036065422,0.60837130,0.60838852,-2.8306551E-003,0.486133 µm.
1.1582443,0.034892643,0.035439743,0.81119207,0.81123305,-5.0517562E-003,0.486133 µm.
1.1582443,0.034892643,0.035439743,0.81119207,0.81123305,-5.0517562E-003,0.486133 µm.
1.4478054,0.033793860,0.034637032,1.0140388,1.0141190,-7.9064908E-003,0.486133 µm.
1.4478054,0.033793860,0.034637032,1.0140388,1.0141190,-7.9064908E-003,0.486133 µm.
1.7373665,0.032461113,0.033658586,1.2169182,1.2170568,-0.011394136,0.486133 µm.
1.7373665,0.032461113,0.033658586,1.2169182,1.2170568,-0.011394136,0.486133 µm.
2.0269276,0.030899943,0.032505984,1.4198366,1.4200569,-0.015513812,0.486133 µm.
2.0269276,0.030899943,0.032505984,1.4198366,1.4200569,-0.015513812,0.486133 µm.
2.3164887,0.029116853,0.031181092,1.6228007,1.6231296,-0.020264471,0.486133 µm.
2.3164887,0.029116853,0.031181092,1.6228007,1.6231296,-0.020264471,0.486133 µm.
2.6060497,0.027119275,0.029686050,1.8258169,1.8262853,-0.025644920,0.486133 µm.
2.6060497,0.027119275,0.029686050,1.8258169,1.8262853,-0.025644920,0.486133 µm.
2.8956108,0.024915555,0.028023280,2.0288921,2.0295345,-0.031653807,0.486133 µm.
2.8956108,0.024915555,0.028023280,2.0288921,2.0295345,-0.031653807,0.486133 µm.
3.1851719,0.022514921,0.026195475,2.2320327,2.2328877,-0.038289625,0.486133 µm.
3.1851719,0.022514921,0.026195475,2.2320327,2.2328877,-0.038289625,0.486133 µm.
3.4747330,0.019927456,0.024205596,2.4352454,2.4363552,-0.045550717,0.486133 µm.
3.4747330,0.019927456,0.024205596,2.4352454,2.4363552,-0.045550717,0.486133 µm.
3.7642941,0.017164059,0.022056871,2.6385370,2.6399477,-0.053435275,0.486133 µm.
3.7642941,0.017164059,0.022056871,2.6385370,2.6399477,-0.053435275,0.486133 µm.
4.0538551,0.014236417,0.019752791,2.8419142,2.8436756,-0.061941345,0.486133 µm.
4.0538551,0.014236417,0.019752791,2.8419142,2.8436756,-0.061941345,0.486133 µm.
4.3434162,0.011156960,0.017297100,3.0453837,3.0475495,-0.071066826,0.486133 µm.
4.3434162,0.011156960,0.017297100,3.0453837,3.0475495,-0.071066826,0.486133 µm.
4.6329773,7.9388219E-003,0.014693795,3.2489524,3.2515800,-0.080809474,0.486133 µm.
4.6329773,7.9388219E-003,0.014693795,3.2489524,3.2515800,-0.080809474,0.486133 µm.
4.9225384,4.5957956E-003,0.011947117,3.4526272,3.4557777,-0.091166908,0.486133 µm.
4.9225384,4.5957956E-003,0.011947117,3.4526272,3.4557777,-0.091166908,0.486133 µm.
5.2120995,1.1422864E-003,9.0615492E-003,3.6564148,3.6601532,-0.10213661,0.486133 µm.
5.2120995,1.1422864E-003,9.0615492E-003,3.6564148,3.6601532,-0.10213661,0.486133 µm.
5.5016606,-2.4067376E-003,6.0418063E-003,3.8603224,3.8647172,-0.11371592,0.486133 µm.
5.5016606,-2.4067376E-003,6.0418063E-003,3.8603224,3.8647172,-0.11371592,0.486133 µm.
5.7912216,-6.0357971E-003,2.8928307E-003,4.0643570,4.0694805,-0.12590205,0.486133 µm.
5.7912216,-6.0357971E-003,2.8928307E-003,4.0643570,4.0694805,-0.12590205,0.486133 µm.
6.0807827,-9.7289562E-003,-3.8021458E-004,4.2685255,4.2744538,-0.13869211,0.486133 µm.
6.0807827,-9.7289562E-003,-3.8021458E-004,4.2685255,4.2744538,-0.13869211,0.486133 µm.
6.3703438,-0.013469878,-3.7719533E-003,4.4728352,4.4796480,-0.15208304,0.486133 µm.
6.3703438,-0.013469878,-3.7719533E-003,4.4728352,4.4796480,-0.15208304,0.486133 µm.
6.6599049,-0.017241885,-7.2768030E-003,4.6772932,4.6850738,-0.16607169,0.486133 µm.
6.6599049,-0.017241885,-7.2768030E-003,4.6772932,4.6850738,-0.16607169,0.486133 µm.
6.9494660,-0.021028016,-0.010888983,4.8819069,4.8907422,-0.18065480,0.486133 µm.
6.9494660,-0.021028016,-0.010888983,4.8819069,4.8907422,-0.18065480,0.486133 µm.
7.2390270,-0.024811094,-0.014602521,5.0866834,5.0966642,-0.19582898,0.486133 µm.
7.2390270,-0.024811094,-0.014602521,5.0866834,5.0966642,-0.19582898,0.486133 µm.
7.5285881,-0.028573784,-0.018411264,5.2916303,5.3028507,-0.21159073,0.486133 µm.
7.5285881,-0.028573784,-0.018411264,5.2916303,5.3028507,-0.21159073,0.486133 µm.
7.8181492,-0.032298667,-0.022308883,5.4967551,5.5093128,-0.22793647,0.486133 µm.
7.8181492,-0.032298667,-0.022308883,5.4967551,5.5093128,-0.22793647,0.486133 µm.
8.1077103,-0.035968299,-0.026288883,5.7020652,5.7160616,-0.24486249,0.486133 µm.
8.1077103,-0.035968299,-0.026288883,5.7020652,5.7160616,-0.24486249,0.486133 µm.
8.3972714,-0.039565288,-0.030344611,5.9075682,5.9231084,-0.26236501,0.486133 µm.
8.3972714,-0.039565288,-0.030344611,5.9075682,5.9231084,-0.26236501,0.486133 µm.
8.6868325,-0.043072358,-0.034469268,6.1132721,6.1304643,-0.28044015,0.486133 µm.
8.6868325,-0.043072358,-0.034469268,6.1132721,6.1304643,-0.28044015,0.486133 µm.
8.9763935,-0.046472426,-0.038655912,6.3191844,6.3381407,-0.29908394,0.486133 µm.
8.9763935,-0.046472426,-0.038655912,6.3191844,6.3381407,-0.29908394,0.486133 µm.
9.2659546,-0.049748672,-0.042897473,6.5253131,6.5461490,-0.31829234,0.486133 µm.
9.2659546,-0.049748672,-0.042897473,6.5253131,6.5461490,-0.31829234,0.486133 µm.
9.5555157,-0.052884613,-0.047186757,6.7316662,6.7545005,-0.33806123,0.486133 µm.
9.5555157,-0.052884613,-0.047186757,6.7316662,6.7545005,-0.33806123,0.486133 µm.
9.8450768,-0.055864177,-0.051516461,6.9382517,6.9632069,-0.35838642,0.486133 µm.
9.8450768,-0.055864177,-0.051516461,6.9382517,6.9632069,-0.35838642,0.486133 µm.
10.134638,-0.058671781,-0.055879175,7.1450778,7.1722797,-0.37926364,0.486133 µm.
10.134638,-0.058671781,-0.055879175,7.1450778,7.1722797,-0.37926364,0.486133 µm.
10.424199,-0.061292405,-0.060267399,7.3521528,7.3817305,-0.40068860,0.486133 µm.
10.424199,-0.061292405,-0.060267399,7.3521528,7.3817305,-0.40068860,0.486133 µm.
10.713760,-0.063711666,-0.064673545,7.5594849,7.5915712,-0.42265690,0.486133 µm.
