Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.084390642,-0.084390642,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.084390642,-0.084390642,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.21000000,-0.084279562,-0.084423929,0.20978215,0.20978309,-4.4972043E-004,0.486133 µm.
0.21000000,-0.084279562,-0.084423929,0.20978215,0.20978309,-4.4972043E-004,0.486133 µm.
0.42000000,-0.083971599,-0.084523810,0.41955909,0.41956619,-1.6926562E-003,0.486133 µm.
0.42000000,-0.083971599,-0.084523810,0.41955909,0.41956619,-1.6926562E-003,0.486133 µm.
0.63000000,-0.083468226,-0.084690351,0.62932560,0.62934928,-3.7638175E-003,0.486133 µm.
0.63000000,-0.083468226,-0.084690351,0.62932560,0.62934928,-3.7638175E-003,0.486133 µm.
0.84000000,-0.082771882,-0.084923660,0.83907647,0.83913238,-6.6626699E-003,0.486133 µm.
0.84000000,-0.082771882,-0.084923660,0.83907647,0.83913238,-6.6626699E-003,0.486133 µm.
1.0500000,-0.081885964,-0.085223886,1.0488065,1.0489155,-0.010388435,0.486133 µm.
1.0500000,-0.081885964,-0.085223886,1.0488065,1.0489155,-0.010388435,0.486133 µm.
1.2600000,-0.080814815,-0.085591216,1.2585105,1.2586986,-0.014940137,0.486133 µm.
1.2600000,-0.080814815,-0.085591216,1.2585105,1.2586986,-0.014940137,0.486133 µm.
1.4700000,-0.079563710,-0.086025878,1.4681833,1.4684817,-0.020316566,0.486133 µm.
1.4700000,-0.079563710,-0.086025878,1.4681833,1.4684817,-0.020316566,0.486133 µm.
1.6800000,-0.078138840,-0.086528133,1.6778197,1.6782648,-0.026516294,0.486133 µm.
1.6800000,-0.078138840,-0.086528133,1.6778197,1.6782648,-0.026516294,0.486133 µm.
1.8900000,-0.076547294,-0.087098272,1.8874146,1.8880479,-0.033537669,0.486133 µm.
1.8900000,-0.076547294,-0.087098272,1.8874146,1.8880479,-0.033537669,0.486133 µm.
2.1000000,-0.074797026,-0.087736618,2.0969629,2.0978309,-0.041378818,0.486133 µm.
2.1000000,-0.074797026,-0.087736618,2.0969629,2.0978309,-0.041378818,0.486133 µm.
2.3100000,-0.072896840,-0.088443515,2.3064594,2.3076140,-0.050037644,0.486133 µm.
2.3100000,-0.072896840,-0.088443515,2.3064594,2.3076140,-0.050037644,0.486133 µm.
2.5200000,-0.070856360,-0.089219328,2.5158990,2.5173971,-0.059511825,0.486133 µm.
2.5200000,-0.070856360,-0.089219328,2.5158990,2.5173971,-0.059511825,0.486133 µm.
2.7300000,-0.068685985,-0.090064436,2.7252767,2.7271802,-0.069798816,0.486133 µm.
2.7300000,-0.068685985,-0.090064436,2.7252767,2.7271802,-0.069798816,0.486133 µm.
2.9400000,-0.066396869,-0.090979229,2.9345874,2.9369633,-0.080895844,0.486133 µm.
2.9400000,-0.066396869,-0.090979229,2.9345874,2.9369633,-0.080895844,0.486133 µm.
3.1500000,-0.064000877,-0.091964100,3.1438262,3.1467464,-0.092799907,0.486133 µm.
3.1500000,-0.064000877,-0.091964100,3.1438262,3.1467464,-0.092799907,0.486133 µm.
3.3600000,-0.061510543,-0.093019438,3.3529881,3.3565295,-0.10550778,0.486133 µm.
3.3600000,-0.061510543,-0.093019438,3.3529881,3.3565295,-0.10550778,0.486133 µm.
3.5700000,-0.058939028,-0.094145626,3.5620681,3.5663126,-0.11901599,0.486133 µm.
3.5700000,-0.058939028,-0.094145626,3.5620681,3.5663126,-0.11901599,0.486133 µm.
3.7800000,-0.056300077,-0.095343029,3.7710614,3.7760957,-0.13332086,0.486133 µm.
3.7800000,-0.056300077,-0.095343029,3.7710614,3.7760957,-0.13332086,0.486133 µm.
3.9900000,-0.053607967,-0.096611990,3.9799630,3.9858788,-0.14841845,0.486133 µm.
3.9900000,-0.053607967,-0.096611990,3.9799630,3.9858788,-0.14841845,0.486133 µm.
4.2000000,-0.050877458,-0.097952822,4.1887682,4.1956619,-0.16430462,0.486133 µm.
4.2000000,-0.050877458,-0.097952822,4.1887682,4.1956619,-0.16430462,0.486133 µm.
4.4100000,-0.048123740,-0.099365798,4.3974722,4.4054450,-0.18097494,0.486133 µm.
4.4100000,-0.048123740,-0.099365798,4.3974722,4.4054450,-0.18097494,0.486133 µm.
4.6200000,-0.045362378,-0.10085115,4.6060703,4.6152281,-0.19842480,0.486133 µm.
4.6200000,-0.045362378,-0.10085115,4.6060703,4.6152281,-0.19842480,0.486133 µm.
4.8300000,-0.042609254,-0.10240904,4.8145578,4.8250112,-0.21664930,0.486133 µm.
4.8300000,-0.042609254,-0.10240904,4.8145578,4.8250112,-0.21664930,0.486133 µm.
5.0400000,-0.039880507,-0.10403958,5.0229301,5.0347943,-0.23564333,0.486133 µm.
5.0400000,-0.039880507,-0.10403958,5.0229301,5.0347943,-0.23564333,0.486133 µm.
5.2500000,-0.037192475,-0.10574282,5.2311826,5.2445774,-0.25540152,0.486133 µm.
5.2500000,-0.037192475,-0.10574282,5.2311826,5.2445774,-0.25540152,0.486133 µm.
5.4600000,-0.034561627,-0.10751870,5.4393109,5.4543605,-0.27591824,0.486133 µm.
5.4600000,-0.034561627,-0.10751870,5.4393109,5.4543605,-0.27591824,0.486133 µm.
5.6700000,-0.032004503,-0.10936708,5.6473104,5.6641436,-0.29718763,0.486133 µm.
5.6700000,-0.032004503,-0.10936708,5.6473104,5.6641436,-0.29718763,0.486133 µm.
5.8800000,-0.029537644,-0.11128772,5.8551769,5.8739267,-0.31920358,0.486133 µm.
5.8800000,-0.029537644,-0.11128772,5.8551769,5.8739267,-0.31920358,0.486133 µm.
6.0900000,-0.027177528,-0.11328029,6.0629059,6.0837097,-0.34195970,0.486133 µm.
6.0900000,-0.027177528,-0.11328029,6.0629059,6.0837097,-0.34195970,0.486133 µm.
6.3000000,-0.024940497,-0.11534429,6.2704933,6.2934928,-0.36544935,0.486133 µm.
6.3000000,-0.024940497,-0.11534429,6.2704933,6.2934928,-0.36544935,0.486133 µm.
6.5100000,-0.022842690,-0.11747915,6.4779349,6.5032759,-0.38966564,0.486133 µm.
6.5100000,-0.022842690,-0.11747915,6.4779349,6.5032759,-0.38966564,0.486133 µm.
6.7200000,-0.020899972,-0.11968410,6.6852266,6.7130590,-0.41460142,0.486133 µm.
6.7200000,-0.020899972,-0.11968410,6.6852266,6.7130590,-0.41460142,0.486133 µm.
6.9300000,-0.019127861,-0.12195826,6.8923644,6.9228421,-0.44024925,0.486133 µm.
6.9300000,-0.019127861,-0.12195826,6.8923644,6.9228421,-0.44024925,0.486133 µm.
7.1400000,-0.017541452,-0.12430057,7.0993443,7.1326252,-0.46660142,0.486133 µm.
