Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.020199192,-0.020199192,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.020199192,-0.020199192,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.23300000,-0.020073549,-0.020199272,0.20930939,0.20930982,-2.0817956E-004,0.486133 µm.
0.23300000,-0.020073549,-0.020199272,0.20930939,0.20930982,-2.0817956E-004,0.486133 µm.
0.46600000,-0.019725817,-0.020199519,0.41862282,0.41862657,-8.9644167E-004,0.486133 µm.
0.46600000,-0.019725817,-0.020199519,0.41862282,0.41862657,-8.9644167E-004,0.486133 µm.
0.69900000,-0.019156699,-0.020199955,0.62794433,0.62795716,-2.0438174E-003,0.486133 µm.
0.69900000,-0.019156699,-0.020199955,0.62794433,0.62795716,-2.0438174E-003,0.486133 µm.
0.93200000,-0.018367345,-0.020200618,0.83727796,0.83730853,-3.6507149E-003,0.486133 µm.
0.93200000,-0.018367345,-0.020200618,0.83727796,0.83730853,-3.6507149E-003,0.486133 µm.
1.1650000,-0.017359351,-0.020201558,1.0466278,1.0466876,-5.7176993E-003,0.486133 µm.
1.1650000,-0.017359351,-0.020201558,1.0466278,1.0466876,-5.7176993E-003,0.486133 µm.
1.3980000,-0.016134759,-0.020202841,1.2559977,1.2561013,-8.2455172E-003,0.486133 µm.
1.3980000,-0.016134759,-0.020202841,1.2559977,1.2561013,-8.2455172E-003,0.486133 µm.
1.6310000,-0.014696056,-0.020204546,1.4653919,1.4655566,-0.011235058,0.486133 µm.
1.6310000,-0.014696056,-0.020204546,1.4653919,1.4655566,-0.011235058,0.486133 µm.
1.8640000,-0.013046176,-0.020206767,1.6748143,1.6750604,-0.014687381,0.486133 µm.
1.8640000,-0.013046176,-0.020206767,1.6748143,1.6750604,-0.014687381,0.486133 µm.
2.0970000,-0.011188495,-0.020209609,1.8842690,1.8846196,-0.018603704,0.486133 µm.
2.0970000,-0.011188495,-0.020209609,1.8842690,1.8846196,-0.018603704,0.486133 µm.
2.3300000,-9.1268359E-003,-0.020213190,2.0937599,2.0942413,-0.022985409,0.486133 µm.
2.3300000,-9.1268359E-003,-0.020213190,2.0937599,2.0942413,-0.022985409,0.486133 µm.
2.5630000,-6.8654609E-003,-0.020217641,2.3032910,2.3039323,-0.027834036,0.486133 µm.
