Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.088654297,0.088654297,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.088654297,0.088654297,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.21000000,0.088573498,0.088618815,0.20984364,0.20984361,1.1967136E-005,0.486133 µm.
0.21000000,0.088573498,0.088618815,0.20984364,0.20984361,1.1967136E-005,0.486133 µm.
0.42000000,0.088317874,0.088512385,0.41968743,0.41968723,4.7862672E-005,0.486133 µm.
0.42000000,0.088317874,0.088512385,0.41968743,0.41968723,4.7862672E-005,0.486133 µm.
0.63000000,0.087887532,0.088335060,0.62953152,0.62953084,1.0766888E-004,0.486133 µm.
0.63000000,0.087887532,0.088335060,0.62953152,0.62953084,1.0766888E-004,0.486133 µm.
0.84000000,0.087282649,0.088086926,0.83937606,0.83937445,1.9135622E-004,0.486133 µm.
0.84000000,0.087282649,0.088086926,0.83937606,0.83937445,1.9135622E-004,0.486133 µm.
1.0500000,0.086503482,0.087768104,1.0492212,1.0492181,2.9888336E-004,0.486133 µm.
1.0500000,0.086503482,0.087768104,1.0492212,1.0492181,2.9888336E-004,0.486133 µm.
1.2600000,0.085550358,0.087378749,1.2590671,1.2590617,4.3019716E-004,0.486133 µm.
1.2600000,0.085550358,0.087378749,1.2590671,1.2590617,4.3019716E-004,0.486133 µm.
1.4700000,0.084423682,0.086919051,1.4689139,1.4689053,5.8523271E-004,0.486133 µm.
1.4700000,0.084423682,0.086919051,1.4689139,1.4689053,5.8523271E-004,0.486133 µm.
1.6800000,0.083123930,0.086389235,1.6787617,1.6787489,7.6391330E-004,0.486133 µm.
1.6800000,0.083123930,0.086389235,1.6787617,1.6787489,7.6391330E-004,0.486133 µm.
1.8900000,0.081651653,0.085789559,1.8886108,1.8885925,9.6615047E-004,0.486133 µm.
1.8900000,0.081651653,0.085789559,1.8886108,1.8885925,9.6615047E-004,0.486133 µm.
2.1000000,0.080007475,0.085120316,2.0984611,2.0984361,1.1918440E-003,0.486133 µm.
2.1000000,0.080007475,0.085120316,2.0984611,2.0984361,1.1918440E-003,0.486133 µm.
2.3100000,0.078192093,0.084381836,2.3083130,2.3082797,1.4408820E-003,0.486133 µm.
2.3100000,0.078192093,0.084381836,2.3083130,2.3082797,1.4408820E-003,0.486133 µm.
2.5200000,0.076206276,0.083574478,2.5181665,2.5181234,1.7131407E-003,0.486133 µm.
2.5200000,0.076206276,0.083574478,2.5181665,2.5181234,1.7131407E-003,0.486133 µm.
2.7300000,0.074050865,0.082698640,2.7280218,2.7279670,2.0084849E-003,0.486133 µm.
2.7300000,0.074050865,0.082698640,2.7280218,2.7279670,2.0084849E-003,0.486133 µm.
2.9400000,0.071726770,0.081754752,2.9378789,2.9378106,2.3267675E-003,0.486133 µm.
2.9400000,0.071726770,0.081754752,2.9378789,2.9378106,2.3267675E-003,0.486133 µm.
3.1500000,0.069234974,0.080743280,3.1477382,3.1476542,2.6678298E-003,0.486133 µm.
3.1500000,0.069234974,0.080743280,3.1477382,3.1476542,2.6678298E-003,0.486133 µm.
3.3600000,0.066576529,0.079664721,3.3575996,3.3574978,3.0315017E-003,0.486133 µm.
3.3600000,0.066576529,0.079664721,3.3575996,3.3574978,3.0315017E-003,0.486133 µm.
3.5700000,0.063752555,0.078519609,3.5674633,3.5673414,3.4176013E-003,0.486133 µm.
3.5700000,0.063752555,0.078519609,3.5674633,3.5673414,3.4176013E-003,0.486133 µm.
3.7800000,0.060764240,0.077308512,3.7773295,3.7771850,3.8259352E-003,0.486133 µm.
3.7800000,0.060764240,0.077308512,3.7773295,3.7771850,3.8259352E-003,0.486133 µm.
3.9900000,0.057612840,0.076032029,3.9871983,3.9870286,4.2562985E-003,0.486133 µm.
3.9900000,0.057612840,0.076032029,3.9871983,3.9870286,4.2562985E-003,0.486133 µm.
4.2000000,0.054299676,0.074690797,4.1970699,4.1968723,4.7084749E-003,0.486133 µm.
4.2000000,0.054299676,0.074690797,4.1970699,4.1968723,4.7084749E-003,0.486133 µm.
4.4100000,0.050826136,0.073285483,4.4069442,4.4067159,5.1822364E-003,0.486133 µm.
4.4100000,0.050826136,0.073285483,4.4069442,4.4067159,5.1822364E-003,0.486133 µm.
4.6200000,0.047193670,0.071816791,4.6168216,4.6165595,5.6773440E-003,0.486133 µm.
4.6200000,0.047193670,0.071816791,4.6168216,4.6165595,5.6773440E-003,0.486133 µm.
4.8300000,0.043403792,0.070285456,4.8267020,4.8264031,6.1935470E-003,0.486133 µm.
4.8300000,0.043403792,0.070285456,4.8267020,4.8264031,6.1935470E-003,0.486133 µm.
5.0400000,0.039458078,0.068692249,5.0365857,5.0362467,6.7305835E-003,0.486133 µm.
5.0400000,0.039458078,0.068692249,5.0365857,5.0362467,6.7305835E-003,0.486133 µm.
5.2500000,0.035358164,0.067037972,5.2464727,5.2460903,7.2881805E-003,0.486133 µm.
5.2500000,0.035358164,0.067037972,5.2464727,5.2460903,7.2881805E-003,0.486133 µm.
5.4600000,0.031105746,0.065323463,5.4563631,5.4559339,7.8660535E-003,0.486133 µm.
5.4600000,0.031105746,0.065323463,5.4563631,5.4559339,7.8660535E-003,0.486133 µm.
5.6700000,0.026702578,0.063549591,5.6662571,5.6657775,8.4639070E-003,0.486133 µm.
5.6700000,0.026702578,0.063549591,5.6662571,5.6657775,8.4639070E-003,0.486133 µm.
5.8800000,0.022150471,0.061717259,5.8761547,5.8756212,9.0814344E-003,0.486133 µm.
5.8800000,0.022150471,0.061717259,5.8761547,5.8756212,9.0814344E-003,0.486133 µm.
6.0900000,0.017451290,0.059827404,6.0860562,6.0854648,9.7183180E-003,0.486133 µm.
6.0900000,0.017451290,0.059827404,6.0860562,6.0854648,9.7183180E-003,0.486133 µm.
6.3000000,0.012606954,0.057880995,6.2959615,6.2953084,0.010374229,0.486133 µm.
