Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.050096575,-0.050096575,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.050096575,-0.050096575,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.057000000,-0.050111400,-0.050101195,0.057050338,0.057050244,1.6489641E-004,0.486133 µm.
0.057000000,-0.050111400,-0.050101195,0.057050338,0.057050244,1.6489641E-004,0.486133 µm.
0.11400000,-0.050159383,-0.050115051,0.11410124,0.11410049,6.5962491E-004,0.486133 µm.
0.11400000,-0.050159383,-0.050115051,0.11410124,0.11410049,6.5962491E-004,0.486133 µm.
0.17100000,-0.050240470,-0.050138128,0.17115327,0.17115073,1.4843016E-003,0.486133 µm.
0.17100000,-0.050240470,-0.050138128,0.17115327,0.17115073,1.4843016E-003,0.486133 µm.
0.22800000,-0.050354572,-0.050170401,0.22820700,0.22820098,2.6391206E-003,0.486133 µm.
0.22800000,-0.050354572,-0.050170401,0.22820700,0.22820098,2.6391206E-003,0.486133 µm.
0.28500000,-0.050501562,-0.050211837,0.28526299,0.28525122,4.1243537E-003,0.486133 µm.
0.28500000,-0.050501562,-0.050211837,0.28526299,0.28525122,4.1243537E-003,0.486133 µm.
0.34200000,-0.050681278,-0.050262391,0.34232180,0.34230146,5.9403508E-003,0.486133 µm.
0.34200000,-0.050681278,-0.050262391,0.34232180,0.34230146,5.9403508E-003,0.486133 µm.
0.39900000,-0.050893521,-0.050322009,0.39938401,0.39935171,8.0875404E-003,0.486133 µm.
0.39900000,-0.050893521,-0.050322009,0.39938401,0.39935171,8.0875404E-003,0.486133 µm.
0.45600000,-0.051138057,-0.050390629,0.45645018,0.45640195,0.010566430,0.486133 µm.
0.45600000,-0.051138057,-0.050390629,0.45645018,0.45640195,0.010566430,0.486133 µm.
0.51300000,-0.051414613,-0.050468176,0.51352088,0.51345220,0.013377606,0.486133 µm.
0.51300000,-0.051414613,-0.050468176,0.51352088,0.51345220,0.013377606,0.486133 µm.
0.57000000,-0.051722882,-0.050554568,0.57059670,0.57050244,0.016521735,0.486133 µm.
0.57000000,-0.051722882,-0.050554568,0.57059670,0.57050244,0.016521735,0.486133 µm.
0.62700000,-0.052062519,-0.050649710,0.62767819,0.62755268,0.019999564,0.486133 µm.
0.62700000,-0.052062519,-0.050649710,0.62767819,0.62755268,0.019999564,0.486133 µm.
0.68400000,-0.052433142,-0.050753500,0.68476595,0.68460293,0.023811922,0.486133 µm.
0.68400000,-0.052433142,-0.050753500,0.68476595,0.68460293,0.023811922,0.486133 µm.
0.74100000,-0.052834331,-0.050865824,0.74186054,0.74165317,0.027959719,0.486133 µm.
0.74100000,-0.052834331,-0.050865824,0.74186054,0.74165317,0.027959719,0.486133 µm.
0.79800000,-0.053265630,-0.050986559,0.79896255,0.79870342,0.032443950,0.486133 µm.
0.79800000,-0.053265630,-0.050986559,0.79896255,0.79870342,0.032443950,0.486133 µm.
0.85500000,-0.053726546,-0.051115571,0.85607256,0.85575366,0.037265690,0.486133 µm.
0.85500000,-0.053726546,-0.051115571,0.85607256,0.85575366,0.037265690,0.486133 µm.
0.91200000,-0.054216544,-0.051252717,0.91319117,0.91280391,0.042426104,0.486133 µm.
0.91200000,-0.054216544,-0.051252717,0.91319117,0.91280391,0.042426104,0.486133 µm.
0.96900000,-0.054735056,-0.051397843,0.97031897,0.96985415,0.047926440,0.486133 µm.
0.96900000,-0.054735056,-0.051397843,0.97031897,0.96985415,0.047926440,0.486133 µm.
1.0260000,-0.055281472,-0.051550784,1.0274565,1.0269044,0.053768034,0.486133 µm.
1.0260000,-0.055281472,-0.051550784,1.0274565,1.0269044,0.053768034,0.486133 µm.
1.0830000,-0.055855145,-0.051711366,1.0846045,1.0839546,0.059952311,0.486133 µm.
1.0830000,-0.055855145,-0.051711366,1.0846045,1.0839546,0.059952311,0.486133 µm.
1.1400000,-0.056455386,-0.051879404,1.1417634,1.1410049,0.066480787,0.486133 µm.
1.1400000,-0.056455386,-0.051879404,1.1417634,1.1410049,0.066480787,0.486133 µm.
1.1970000,-0.057081470,-0.052054703,1.1989340,1.1980551,0.073355068,0.486133 µm.
1.1970000,-0.057081470,-0.052054703,1.1989340,1.1980551,0.073355068,0.486133 µm.
1.2540000,-0.057732630,-0.052237055,1.2561167,1.2551054,0.080576854,0.486133 µm.
1.2540000,-0.057732630,-0.052237055,1.2561167,1.2551054,0.080576854,0.486133 µm.
1.3110000,-0.058408058,-0.052426244,1.3133123,1.3121556,0.088147942,0.486133 µm.
1.3110000,-0.058408058,-0.052426244,1.3133123,1.3121556,0.088147942,0.486133 µm.
1.3680000,-0.059106907,-0.052622042,1.3705213,1.3692059,0.096070224,0.486133 µm.
1.3680000,-0.059106907,-0.052622042,1.3705213,1.3692059,0.096070224,0.486133 µm.
1.4250000,-0.059828287,-0.052824210,1.4277443,1.4262561,0.10434569,0.486133 µm.
