Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.25474224,0.25474224,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.25474224,0.25474224,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.026685378,0.25459483,0.25469498,0.21703855,0.21703874,-8.8587781E-005,0.486133 µm.
0.026685378,0.25459483,0.25469498,0.21703855,0.21703874,-8.8587781E-005,0.486133 µm.
0.053370756,0.25415099,0.25455317,0.43407689,0.43407757,-1.5826181E-004,0.486133 µm.
0.053370756,0.25415099,0.25455317,0.43407689,0.43407757,-1.5826181E-004,0.486133 µm.
0.080056134,0.25341054,0.25431678,0.65111481,0.65111660,-2.7449072E-004,0.486133 µm.
0.080056134,0.25341054,0.25431678,0.65111481,0.65111660,-2.7449072E-004,0.486133 µm.
0.10674151,0.25237319,0.25398572,0.86815211,0.86815590,-4.3743284E-004,0.486133 µm.
0.10674151,0.25237319,0.25398572,0.86815211,0.86815590,-4.3743284E-004,0.486133 µm.
0.13342689,0.25103856,0.25355991,1.0851886,1.0851956,-6.4730997E-004,0.486133 µm.
0.13342689,0.25103856,0.25355991,1.0851886,1.0851956,-6.4730997E-004,0.486133 µm.
0.16011227,0.24940613,0.25303921,1.3022240,1.3022357,-9.0440751E-004,0.486133 µm.
0.16011227,0.24940613,0.25303921,1.3022240,1.3022357,-9.0440751E-004,0.486133 µm.
0.18679765,0.24747526,0.25242347,1.5192581,1.5192765,-1.2090746E-003,0.486133 µm.
0.18679765,0.24747526,0.25242347,1.5192581,1.5192765,-1.2090746E-003,0.486133 µm.
0.21348302,0.24524522,0.25171249,1.7362907,1.7363178,-1.5617242E-003,0.486133 µm.
0.21348302,0.24524522,0.25171249,1.7362907,1.7363178,-1.5617242E-003,0.486133 µm.
0.24016840,0.24271515,0.25090607,1.9533216,1.9533600,-1.9628337E-003,0.486133 µm.
0.24016840,0.24271515,0.25090607,1.9533216,1.9533600,-1.9628337E-003,0.486133 µm.
0.26685378,0.23988407,0.25000396,2.1703506,2.1704029,-2.4129577E-003,0.486133 µm.
0.26685378,0.23988407,0.25000396,2.1703506,2.1704029,-2.4129577E-003,0.486133 µm.
0.29353916,0.23675090,0.24900589,2.3873773,2.3874469,-2.9126765E-003,0.486133 µm.
0.29353916,0.23675090,0.24900589,2.3873773,2.3874469,-2.9126765E-003,0.486133 µm.
0.32022454,0.23331442,0.24791155,2.6044016,2.6044918,-3.4626747E-003,0.486133 µm.
0.32022454,0.23331442,0.24791155,2.6044016,2.6044918,-3.4626747E-003,0.486133 µm.
0.34690992,0.22957331,0.24672062,2.8214232,2.8215379,-4.0636894E-003,0.486133 µm.
0.34690992,0.22957331,0.24672062,2.8214232,2.8215379,-4.0636894E-003,0.486133 µm.
0.37359529,0.22552612,0.24543273,3.0384419,3.0385852,-4.7165233E-003,0.486133 µm.
0.37359529,0.22552612,0.24543273,3.0384419,3.0385852,-4.7165233E-003,0.486133 µm.
0.40028067,0.22117129,0.24404749,3.2554573,3.2556338,-5.4220457E-003,0.486133 µm.
0.40028067,0.22117129,0.24404749,3.2554573,3.2556338,-5.4220457E-003,0.486133 µm.
0.42696605,0.21650713,0.24256449,3.4724692,3.4726839,-6.1811926E-003,0.486133 µm.
0.42696605,0.21650713,0.24256449,3.4724692,3.4726839,-6.1811926E-003,0.486133 µm.
0.45365143,0.21153183,0.24098327,3.6894773,3.6897354,-6.9949674E-003,0.486133 µm.
0.45365143,0.21153183,0.24098327,3.6894773,3.6897354,-6.9949674E-003,0.486133 µm.
0.48033681,0.20624345,0.23930336,3.9064813,3.9067886,-7.8644414E-003,0.486133 µm.
0.48033681,0.20624345,0.23930336,3.9064813,3.9067886,-7.8644414E-003,0.486133 µm.
0.50702218,0.20063995,0.23752425,4.1234809,4.1238434,-8.7907544E-003,0.486133 µm.
0.50702218,0.20063995,0.23752425,4.1234809,4.1238434,-8.7907544E-003,0.486133 µm.
0.53370756,0.19471914,0.23564539,4.3404757,4.3409000,-9.7751156E-003,0.486133 µm.
0.53370756,0.19471914,0.23564539,4.3404757,4.3409000,-9.7751156E-003,0.486133 µm.
0.56039294,0.18847871,0.23366622,4.5574654,4.5579586,-0.010818804,0.486133 µm.
0.56039294,0.18847871,0.23366622,4.5574654,4.5579586,-0.010818804,0.486133 µm.
0.58707832,0.18191621,0.23158614,4.7744497,4.7750191,-0.011923169,0.486133 µm.
0.58707832,0.18191621,0.23158614,4.7744497,4.7750191,-0.011923169,0.486133 µm.
0.61376370,0.17502909,0.22940451,4.9914282,4.9920816,-0.013089632,0.486133 µm.
0.61376370,0.17502909,0.22940451,4.9914282,4.9920816,-0.013089632,0.486133 µm.
0.64044907,0.16781463,0.22712067,5.2084004,5.2091463,-0.014319685,0.486133 µm.
0.64044907,0.16781463,0.22712067,5.2084004,5.2091463,-0.014319685,0.486133 µm.
0.66713445,0.16027000,0.22473393,5.4253660,5.4262133,-0.015614897,0.486133 µm.
0.66713445,0.16027000,0.22473393,5.4253660,5.4262133,-0.015614897,0.486133 µm.
0.69381983,0.15239223,0.22224356,5.6423246,5.6432827,-0.016976905,0.486133 µm.
0.69381983,0.15239223,0.22224356,5.6423246,5.6432827,-0.016976905,0.486133 µm.
0.72050521,0.14417821,0.21964881,5.8592757,5.8603545,-0.018407427,0.486133 µm.
0.72050521,0.14417821,0.21964881,5.8592757,5.8603545,-0.018407427,0.486133 µm.
0.74719059,0.13562468,0.21694888,6.0762189,6.0774288,-0.019908253,0.486133 µm.
0.74719059,0.13562468,0.21694888,6.0762189,6.0774288,-0.019908253,0.486133 µm.
0.77387597,0.12672826,0.21414295,6.2931537,6.2945058,-0.021481252,0.486133 µm.
0.77387597,0.12672826,0.21414295,6.2931537,6.2945058,-0.021481252,0.486133 µm.
0.80056134,0.11748540,0.21123016,6.5100795,6.5115855,-0.023128371,0.486133 µm.
0.80056134,0.11748540,0.21123016,6.5100795,6.5115855,-0.023128371,0.486133 µm.
0.82724672,0.10789243,0.20820964,6.7269958,6.7286680,-0.024851634,0.486133 µm.
0.82724672,0.10789243,0.20820964,6.7269958,6.7286680,-0.024851634,0.486133 µm.
0.85393210,0.097945496,0.20508045,6.9439022,6.9457535,-0.026653150,0.486133 µm.
0.85393210,0.097945496,0.20508045,6.9439022,6.9457535,-0.026653150,0.486133 µm.
0.88061748,0.087640623,0.20184164,7.1607980,7.1628419,-0.028535105,0.486133 µm.
0.88061748,0.087640623,0.20184164,7.1607980,7.1628419,-0.028535105,0.486133 µm.
0.90730286,0.076973664,0.19849222,7.3776827,7.3799335,-0.030499772,0.486133 µm.
0.90730286,0.076973664,0.19849222,7.3776827,7.3799335,-0.030499772,0.486133 µm.
0.93398823,0.065940320,0.19503117,7.5945555,7.5970283,-0.032549506,0.486133 µm.
0.93398823,0.065940320,0.19503117,7.5945555,7.5970283,-0.032549506,0.486133 µm.
0.96067361,0.054536125,0.19145742,7.8114159,7.8141264,-0.034686749,0.486133 µm.
0.96067361,0.054536125,0.19145742,7.8114159,7.8141264,-0.034686749,0.486133 µm.
0.98735899,0.042756455,0.18776988,8.0282632,8.0312278,-0.036914031,0.486133 µm.
0.98735899,0.042756455,0.18776988,8.0282632,8.0312278,-0.036914031,0.486133 µm.
1.0140444,0.030596514,0.18396743,8.2450966,8.2483328,-0.039233970,0.486133 µm.
1.0140444,0.030596514,0.18396743,8.2450966,8.2483328,-0.039233970,0.486133 µm.
1.0407297,0.018051336,0.18004888,8.4619155,8.4654413,-0.041649274,0.486133 µm.
1.0407297,0.018051336,0.18004888,8.4619155,8.4654413,-0.041649274,0.486133 µm.
1.0674151,5.1157790E-003,0.17601305,8.6787190,8.6825535,-0.044162745,0.486133 µm.
1.0674151,5.1157790E-003,0.17601305,8.6787190,8.6825535,-0.044162745,0.486133 µm.
1.0941005,-8.2154765E-003,0.17185868,8.8955064,8.8996695,-0.046777279,0.486133 µm.
1.0941005,-8.2154765E-003,0.17185868,8.8955064,8.8996695,-0.046777279,0.486133 µm.
1.1207859,-0.021947934,0.16758450,9.1122769,9.1167893,-0.049495867,0.486133 µm.
1.1207859,-0.021947934,0.16758450,9.1122769,9.1167893,-0.049495867,0.486133 µm.
1.1474713,-0.036087282,0.16318919,9.3290294,9.3339131,-0.052321598,0.486133 µm.
1.1474713,-0.036087282,0.16318919,9.3290294,9.3339131,-0.052321598,0.486133 µm.
1.1741566,-0.050639402,0.15867139,9.5457633,9.5510409,-0.055257661,0.486133 µm.
1.1741566,-0.050639402,0.15867139,9.5457633,9.5510409,-0.055257661,0.486133 µm.
1.2008420,-0.065610371,0.15402971,9.7624774,9.7681729,-0.058307347,0.486133 µm.
1.2008420,-0.065610371,0.15402971,9.7624774,9.7681729,-0.058307347,0.486133 µm.
1.2275274,-0.081006466,0.14926272,9.9791708,9.9853091,-0.061474052,0.486133 µm.
1.2275274,-0.081006466,0.14926272,9.9791708,9.9853091,-0.061474052,0.486133 µm.
1.2542128,-0.096834167,0.14436893,10.195842,10.202450,-0.064761276,0.486133 µm.
1.2542128,-0.096834167,0.14436893,10.195842,10.202450,-0.064761276,0.486133 µm.
1.2808981,-0.11310017,0.13934683,10.412491,10.419595,-0.068172629,0.486133 µm.
1.2808981,-0.11310017,0.13934683,10.412491,10.419595,-0.068172629,0.486133 µm.
1.3075835,-0.12981138,0.13419486,10.629116,10.636744,-0.071711832,0.486133 µm.
1.3075835,-0.12981138,0.13419486,10.629116,10.636744,-0.071711832,0.486133 µm.
1.3342689,-0.14697492,0.12891141,10.845716,10.853898,-0.075382720,0.486133 µm.
1.3342689,-0.14697492,0.12891141,10.845716,10.853898,-0.075382720,0.486133 µm.
1.3609543,-0.16459815,0.12349485,11.062290,11.071057,-0.079189242,0.486133 µm.
1.3609543,-0.16459815,0.12349485,11.062290,11.071057,-0.079189242,0.486133 µm.
1.3876397,-0.18268866,0.11794348,11.278836,11.288221,-0.083135468,0.486133 µm.
1.3876397,-0.18268866,0.11794348,11.278836,11.288221,-0.083135468,0.486133 µm.
1.4143250,-0.20125428,0.11225557,11.495354,11.505389,-0.087225588,0.486133 µm.
1.4143250,-0.20125428,0.11225557,11.495354,11.505389,-0.087225588,0.486133 µm.
1.4410104,-0.22030307,0.10642934,11.711841,11.722563,-0.091463917,0.486133 µm.
1.4410104,-0.22030307,0.10642934,11.711841,11.722563,-0.091463917,0.486133 µm.
1.4676958,-0.23984335,0.10046296,11.928297,11.939742,-0.095854897,0.486133 µm.
1.4676958,-0.23984335,0.10046296,11.928297,11.939742,-0.095854897,0.486133 µm.
1.4943812,-0.25988372,0.094354559,12.144719,12.156925,-0.10040310,0.486133 µm.
1.4943812,-0.25988372,0.094354559,12.144719,12.156925,-0.10040310,0.486133 µm.
1.5210666,-0.28043302,0.088102217,12.361108,12.374114,-0.10511324,0.486133 µm.
1.5210666,-0.28043302,0.088102217,12.361108,12.374114,-0.10511324,0.486133 µm.
1.5477519,-0.30150036,0.081703963,12.577460,12.591309,-0.10999015,0.486133 µm.
1.5477519,-0.30150036,0.081703963,12.577460,12.591309,-0.10999015,0.486133 µm.
1.5744373,-0.32309517,0.075157778,12.793774,12.808509,-0.11503882,0.486133 µm.
1.5744373,-0.32309517,0.075157778,12.793774,12.808509,-0.11503882,0.486133 µm.
1.6011227,-0.34522711,0.068461590,13.010049,13.025714,-0.12026439,0.486133 µm.
1.6011227,-0.34522711,0.068461590,13.010049,13.025714,-0.12026439,0.486133 µm.
1.6278081,-0.36790619,0.061613277,13.226283,13.242925,-0.12567211,0.486133 µm.
1.6278081,-0.36790619,0.061613277,13.226283,13.242925,-0.12567211,0.486133 µm.
1.6544934,-0.39114271,0.054610663,13.442474,13.460142,-0.13126744,0.486133 µm.
