Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.39876978,0.39876978,0.00000000,0.00000000,0.00000000,
0.00000000,0.39876978,0.39876978,0.00000000,0.00000000,0.00000000,
0.32231611,0.39864813,0.39864191,0.19481824,0.19481845,-0.00011067,
0.32231611,0.39864813,0.39864191,0.19481824,0.19481845,-0.00011067,
0.64463223,0.39828265,0.39825833,0.38964426,0.38964924,-0.00127886,
0.64463223,0.39828265,0.39825833,0.38964426,0.38964924,-0.00127886,
0.96694834,0.39767350,0.39761923,0.58448584,0.58450469,-0.00322541,
0.96694834,0.39767350,0.39761923,0.58448584,0.58450469,-0.00322541,
1.28926446,0.39682094,0.39672486,0.77935077,0.77939715,-0.00595066,
1.28926446,0.39682094,0.39672486,0.77935077,0.77939715,-0.00595066,
1.61158057,0.39572535,0.39557563,0.97424684,0.97433896,-0.00945471,
1.61158057,0.39572535,0.39557563,0.97424684,0.97433896,-0.00945471,
1.93389669,0.39438719,0.39417202,1.16918185,1.16934249,-0.01373765,
1.93389669,0.39438719,0.39417202,1.16918185,1.16934249,-0.01373765,
2.25621280,0.39280707,0.39251464,1.36416361,1.36442012,-0.01879963,
2.25621280,0.39280707,0.39251464,1.36416361,1.36442012,-0.01879963,
2.57852892,0.39098568,0.39060422,1.55919994,1.55958424,-0.02464080,
2.57852892,0.39098568,0.39060422,1.55919994,1.55958424,-0.02464080,
2.90084503,0.38892381,0.38844158,1.75429868,1.75484727,-0.03126134,
2.90084503,0.38892381,0.38844158,1.75429868,1.75484727,-0.03126134,
3.22316114,0.38662240,0.38602767,1.94946767,1.95022165,-0.03866146,
3.22316114,0.38662240,0.38602767,1.94946767,1.95022165,-0.03866146,
3.54547726,0.38408246,0.38336354,2.14471478,2.14571986,-0.04684138,
3.54547726,0.38408246,0.38336354,2.14471478,2.14571986,-0.04684138,
3.86779337,0.38130512,0.38045037,2.34004790,2.34135441,-0.05580136,
3.86779337,0.38130512,0.38045037,2.34004790,2.34135441,-0.05580136,
4.19010949,0.37829163,0.37728944,2.53547494,2.53713782,-0.06554166,
4.19010949,0.37829163,0.37728944,2.53547494,2.53713782,-0.06554166,
