Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.019415043,0.019415043,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.019415043,0.019415043,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.23481017,0.019422946,0.019393229,0.21268441,0.21268474,-1.5618971E-004,0.486133 µm.
0.23481017,0.019422946,0.019393229,0.21268441,0.21268474,-1.5618971E-004,0.486133 µm.
0.46962033,0.019447515,0.019327820,0.42537360,0.42537662,-7.1057497E-004,0.486133 µm.
0.46962033,0.019447515,0.019327820,0.42537360,0.42537662,-7.1057497E-004,0.486133 µm.
0.70443050,0.019488777,0.019218913,0.63807236,0.63808279,-1.6349988E-003,0.486133 µm.
0.70443050,0.019488777,0.019218913,0.63807236,0.63808279,-1.6349988E-003,0.486133 µm.
0.93924067,0.019546769,0.019066672,0.85078547,0.85081040,-2.9301428E-003,0.486133 µm.
0.93924067,0.019546769,0.019066672,0.85078547,0.85081040,-2.9301428E-003,0.486133 µm.
1.1740508,0.019621548,0.018871325,1.0635177,1.0635666,-4.5969327E-003,0.486133 µm.
1.1740508,0.019621548,0.018871325,1.0635177,1.0635666,-4.5969327E-003,0.486133 µm.
1.4088610,0.019713183,0.018633167,1.2762738,1.2763585,-6.6365910E-003,0.486133 µm.
1.4088610,0.019713183,0.018633167,1.2762738,1.2763585,-6.6365910E-003,0.486133 µm.
1.6436712,0.019821763,0.018352558,1.4890586,1.4891934,-9.0506031E-003,0.486133 µm.
1.6436712,0.019821763,0.018352558,1.4890586,1.4891934,-9.0506031E-003,0.486133 µm.
1.8784813,0.019947392,0.018029925,1.7018767,1.7020783,-0.011840728,0.486133 µm.
1.8784813,0.019947392,0.018029925,1.7018767,1.7020783,-0.011840728,0.486133 µm.
2.1132915,0.020090195,0.017665758,1.9147330,1.9150204,-0.015008998,0.486133 µm.
2.1132915,0.020090195,0.017665758,1.9147330,1.9150204,-0.015008998,0.486133 µm.
2.3481017,0.020250315,0.017260618,2.1276321,2.1280270,-0.018557724,0.486133 µm.
2.3481017,0.020250315,0.017260618,2.1276321,2.1280270,-0.018557724,0.486133 µm.
2.5829118,0.020427918,0.016815131,2.3405786,2.3411051,-0.022489493,0.486133 µm.
2.5829118,0.020427918,0.016815131,2.3405786,2.3411051,-0.022489493,0.486133 µm.
2.8177220,0.020623192,0.016329989,2.5535774,2.5542621,-0.026807175,0.486133 µm.
2.8177220,0.020623192,0.016329989,2.5535774,2.5542621,-0.026807175,0.486133 µm.
3.0525322,0.020836350,0.015805953,2.7666329,2.7675051,-0.031513923,0.486133 µm.
3.0525322,0.020836350,0.015805953,2.7666329,2.7675051,-0.031513923,0.486133 µm.
3.2873423,0.021067629,0.015243852,2.9797499,2.9808412,-0.036613176,0.486133 µm.
3.2873423,0.021067629,0.015243852,2.9797499,2.9808412,-0.036613176,0.486133 µm.
3.5221525,0.021317298,0.014644584,3.1929328,3.1942779,-0.042108665,0.486133 µm.
3.5221525,0.021317298,0.014644584,3.1929328,3.1942779,-0.042108665,0.486133 µm.
3.7569627,0.021585650,0.014009114,3.4061863,3.4078223,-0.048004414,0.486133 µm.
3.7569627,0.021585650,0.014009114,3.4061863,3.4078223,-0.048004414,0.486133 µm.
3.9917728,0.021873012,0.013338479,3.6195149,3.6214816,-0.054304745,0.486133 µm.
3.9917728,0.021873012,0.013338479,3.6195149,3.6214816,-0.054304745,0.486133 µm.
4.2265830,0.022179744,0.012633784,3.8329231,3.8352631,-0.061014286,0.486133 µm.
4.2265830,0.022179744,0.012633784,3.8329231,3.8352631,-0.061014286,0.486133 µm.
4.4613932,0.022506237,0.011896205,4.0464152,4.0491742,-0.068137970,0.486133 µm.
4.4613932,0.022506237,0.011896205,4.0464152,4.0491742,-0.068137970,0.486133 µm.
4.6962033,0.022852921,0.011126989,4.2599957,4.2632222,-0.075681049,0.486133 µm.
4.6962033,0.022852921,0.011126989,4.2599957,4.2632222,-0.075681049,0.486133 µm.
4.9310135,0.023220259,0.010327454,4.4736690,4.4774143,-0.083649093,0.486133 µm.
4.9310135,0.023220259,0.010327454,4.4736690,4.4774143,-0.083649093,0.486133 µm.
5.1658237,0.023608754,9.4989903E-003,4.6874393,4.6917579,-0.092048002,0.486133 µm.
5.1658237,0.023608754,9.4989903E-003,4.6874393,4.6917579,-0.092048002,0.486133 µm.
5.4006338,0.024018945,8.6430605E-003,4.9013108,4.9062605,-0.10088401,0.486133 µm.
5.4006338,0.024018945,8.6430605E-003,4.9013108,4.9062605,-0.10088401,0.486133 µm.
5.6354440,0.024451411,7.7611996E-003,5.1152879,5.1209293,-0.11016371,0.486133 µm.
5.6354440,0.024451411,7.7611996E-003,5.1152879,5.1209293,-0.11016371,0.486133 µm.
5.8702542,0.024906765,6.8550155E-003,5.3293745,5.3357718,-0.11989402,0.486133 µm.
5.8702542,0.024906765,6.8550155E-003,5.3293745,5.3357718,-0.11989402,0.486133 µm.
6.1050643,0.025385660,5.9261897E-003,5.5435748,5.5507954,-0.13008226,0.486133 µm.
6.1050643,0.025385660,5.9261897E-003,5.5435748,5.5507954,-0.13008226,0.486133 µm.
