Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-9.9226659E-003,-9.9226659E-003,0.00000000,0.00000000,0.00000000,0.550000 µm.
0.00000000,-9.9226659E-003,-9.9226659E-003,0.00000000,0.00000000,0.00000000,0.550000 µm.
0.14000000,-9.9225698E-003,-9.9152251E-003,0.024435221,0.024435165,2.3237464E-004,0.550000 µm.
0.14000000,-9.9225698E-003,-9.9152251E-003,0.024435221,0.024435165,2.3237464E-004,0.550000 µm.
0.28000000,-9.9223239E-003,-9.8929222E-003,0.048871075,0.048870621,9.2954300E-004,0.550000 µm.
0.28000000,-9.9223239E-003,-9.8929222E-003,0.048871075,0.048870621,9.2954300E-004,0.550000 µm.
0.42000000,-9.9220849E-003,-9.8558153E-003,0.073308194,0.073306661,2.0916361E-003,0.550000 µm.
0.42000000,-9.9220849E-003,-9.8558153E-003,0.073308194,0.073306661,2.0916361E-003,0.550000 µm.
0.56000000,-9.9221095E-003,-9.8040010E-003,0.097747211,0.097743577,3.7188678E-003,0.550000 µm.
0.56000000,-9.9221095E-003,-9.8040010E-003,0.097747211,0.097743577,3.7188678E-003,0.550000 µm.
0.70000000,-9.9227508E-003,-9.7376139E-003,0.12218876,0.12218166,5.8115278E-003,0.550000 µm.
0.70000000,-9.9227508E-003,-9.7376139E-003,0.12218876,0.12218166,5.8115278E-003,0.550000 µm.
0.84000000,-9.9244537E-003,-9.6568259E-003,0.14663347,0.14662120,8.3699718E-003,0.550000 µm.
0.84000000,-9.9244537E-003,-9.6568259E-003,0.14663347,0.14662120,8.3699718E-003,0.550000 µm.
0.98000000,-9.9277484E-003,-9.5618455E-003,0.17108199,0.17106249,0.011394609,0.550000 µm.
0.98000000,-9.9277484E-003,-9.5618455E-003,0.17108199,0.17106249,0.011394609,0.550000 µm.
1.1200000,-9.9332429E-003,-9.4529164E-003,0.19553493,0.19550583,0.014885888,0.550000 µm.
