Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.015511980,0.015511980,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.015511980,0.015511980,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.21000000,0.015510494,0.015502616,0.20986017,0.20986006,5.0242870E-005,0.486133 µm.
0.21000000,0.015510494,0.015502616,0.20986017,0.20986006,5.0242870E-005,0.486133 µm.
0.42000000,0.015511492,0.015474531,0.41972115,0.41972012,2.4543501E-004,0.486133 µm.
0.42000000,0.015511492,0.015474531,0.41972115,0.41972012,2.4543501E-004,0.486133 µm.
0.63000000,0.015514976,0.015427749,0.62958378,0.62958018,5.7069582E-004,0.486133 µm.
0.63000000,0.015514976,0.015427749,0.62958378,0.62958018,5.7069582E-004,0.486133 µm.
0.84000000,0.015520951,0.015362310,0.83944885,0.83944024,1.0259362E-003,0.486133 µm.
0.84000000,0.015520951,0.015362310,0.83944885,0.83944024,1.0259362E-003,0.486133 µm.
1.0500000,0.015529421,0.015278269,1.0493172,1.0493003,1.6110313E-003,0.486133 µm.
1.0500000,0.015529421,0.015278269,1.0493172,1.0493003,1.6110313E-003,0.486133 µm.
1.2600000,0.015540392,0.015175698,1.2591896,1.2591604,2.3258208E-003,0.486133 µm.
1.2600000,0.015540392,0.015175698,1.2591896,1.2591604,2.3258208E-003,0.486133 µm.
1.4700000,0.015553871,0.015054683,1.4690670,1.4690204,3.1701055E-003,0.486133 µm.
1.4700000,0.015553871,0.015054683,1.4690670,1.4690204,3.1701055E-003,0.486133 µm.
1.6800000,0.015569867,0.014915329,1.6789501,1.6788805,4.1436591E-003,0.486133 µm.
1.6800000,0.015569867,0.014915329,1.6789501,1.6788805,4.1436591E-003,0.486133 µm.
1.8900000,0.015588388,0.014757753,1.8888396,1.8887405,5.2462109E-003,0.486133 µm.
1.8900000,0.015588388,0.014757753,1.8888396,1.8887405,5.2462109E-003,0.486133 µm.
2.1000000,0.015609441,0.014582091,2.0987365,2.0986006,6.4774575E-003,0.486133 µm.
2.1000000,0.015609441,0.014582091,2.0987365,2.0986006,6.4774575E-003,0.486133 µm.
2.3100000,0.015633036,0.014388493,2.3086416,2.3084607,7.8370591E-003,0.486133 µm.
2.3100000,0.015633036,0.014388493,2.3086416,2.3084607,7.8370591E-003,0.486133 µm.
2.5200000,0.015659180,0.014177125,2.5185556,2.5183207,9.3246404E-003,0.486133 µm.
2.5200000,0.015659180,0.014177125,2.5185556,2.5183207,9.3246404E-003,0.486133 µm.
2.7300000,0.015687879,0.013948171,2.7284792,2.7281808,0.010939790,0.486133 µm.
2.7300000,0.015687879,0.013948171,2.7284792,2.7281808,0.010939790,0.486133 µm.
2.9400000,0.015719138,0.013701829,2.9384135,2.9380408,0.012682059,0.486133 µm.
2.9400000,0.015719138,0.013701829,2.9384135,2.9380408,0.012682059,0.486133 µm.
3.1500000,0.015752960,0.013438311,3.1483590,3.1479009,0.014550966,0.486133 µm.
3.1500000,0.015752960,0.013438311,3.1483590,3.1479009,0.014550966,0.486133 µm.
3.3600000,0.015789344,0.013157850,3.3583165,3.3577610,0.016545988,0.486133 µm.
