Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.012769096,0.012769096,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.012769096,0.012769096,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.080000000,0.012681190,0.012728933,0.035471054,0.035471057,-7.6076621E-006,0.486133 µm.
0.080000000,0.012681190,0.012728933,0.035471054,0.035471057,-7.6076621E-006,0.486133 µm.
0.16000000,0.012417405,0.012608445,0.070942231,0.070942253,-3.0430513E-005,0.486133 µm.
0.16000000,0.012417405,0.012608445,0.070942231,0.070942253,-3.0430513E-005,0.486133 µm.
0.24000000,0.011977745,0.012407634,0.10641365,0.10641372,-6.8468719E-005,0.486133 µm.
0.24000000,0.011977745,0.012407634,0.10641365,0.10641372,-6.8468719E-005,0.486133 µm.
0.32000000,0.011362220,0.012126500,0.14188544,0.14188561,-1.2172246E-004,0.486133 µm.
0.32000000,0.011362220,0.012126500,0.14188544,0.14188561,-1.2172246E-004,0.486133 µm.
0.40000000,0.010570843,0.011765046,0.17735771,0.17735805,-1.9019200E-004,0.486133 µm.
0.40000000,0.010570843,0.011765046,0.17735771,0.17735805,-1.9019200E-004,0.486133 µm.
0.48000000,9.6036289E-003,0.011323275,0.21283060,0.21283118,-2.7387767E-004,0.486133 µm.
0.48000000,9.6036289E-003,0.011323275,0.21283060,0.21283118,-2.7387767E-004,0.486133 µm.
0.56000000,8.4605987E-003,0.010801190,0.24830422,0.24830515,-3.7277985E-004,0.486133 µm.
0.56000000,8.4605987E-003,0.010801190,0.24830422,0.24830515,-3.7277985E-004,0.486133 µm.
0.64000000,7.1417756E-003,0.010198797,0.28377869,0.28378008,-4.8689904E-004,0.486133 µm.
0.64000000,7.1417756E-003,0.010198797,0.28377869,0.28378008,-4.8689904E-004,0.486133 µm.
0.72000000,5.6471868E-003,9.5160995E-003,0.31925414,0.31925611,-6.1623578E-004,0.486133 µm.
0.72000000,5.6471868E-003,9.5160995E-003,0.31925414,0.31925611,-6.1623578E-004,0.486133 µm.
0.80000000,3.9768630E-003,8.7531036E-003,0.35473069,0.35473339,-7.6079068E-004,0.486133 µm.
0.80000000,3.9768630E-003,8.7531036E-003,0.35473069,0.35473339,-7.6079068E-004,0.486133 µm.
0.88000000,2.1308384E-003,7.9098156E-003,0.39020847,0.39021206,-9.2056446E-004,0.486133 µm.
0.88000000,2.1308384E-003,7.9098156E-003,0.39020847,0.39021206,-9.2056446E-004,0.486133 µm.
0.96000000,1.0915102E-004,6.9862426E-003,0.42568758,0.42569225,-1.0955579E-003,0.486133 µm.
0.96000000,1.0915102E-004,6.9862426E-003,0.42568758,0.42569225,-1.0955579E-003,0.486133 µm.
1.0400000,-2.0881577E-003,5.9823921E-003,0.46116816,0.46117409,-1.2857717E-003,0.486133 µm.
1.0400000,-2.0881577E-003,5.9823921E-003,0.46116816,0.46117409,-1.2857717E-003,0.486133 µm.
1.1200000,-4.4610425E-003,4.8982724E-003,0.49665033,0.49665774,-1.4912070E-003,0.486133 µm.
