Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.10479609,-0.10479609,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.10479609,-0.10479609,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.061387422,-0.10481283,-0.10481619,0.21432615,0.21432604,5.0489358E-005,0.486133 µm.
0.061387422,-0.10481283,-0.10481619,0.21432615,0.21432604,5.0489358E-005,0.486133 µm.
0.12277484,-0.10485508,-0.10487647,0.42865334,0.42865258,1.7809804E-004,0.486133 µm.
0.12277484,-0.10485508,-0.10487647,0.42865334,0.42865258,1.7809804E-004,0.486133 µm.
0.18416227,-0.10492281,-0.10497691,0.64298261,0.64298010,3.9076592E-004,0.486133 µm.
0.18416227,-0.10492281,-0.10497691,0.64298261,0.64298010,3.9076592E-004,0.486133 µm.
0.24554969,-0.10501596,-0.10511747,0.85731499,0.85730909,6.8847308E-004,0.486133 µm.
0.24554969,-0.10501596,-0.10511747,0.85731499,0.85730909,6.8847308E-004,0.486133 µm.
0.30693711,-0.10513443,-0.10529811,1.0716515,1.0716401,1.0711917E-003,0.486133 µm.
0.30693711,-0.10513443,-0.10529811,1.0716515,1.0716401,1.0711917E-003,0.486133 µm.
0.36832453,-0.10527812,-0.10551873,1.2859933,1.2859735,1.5388858E-003,0.486133 µm.
0.36832453,-0.10527812,-0.10551873,1.2859933,1.2859735,1.5388858E-003,0.486133 µm.
0.42971196,-0.10544688,-0.10577927,1.5003412,1.5003099,2.0915117E-003,0.486133 µm.
0.42971196,-0.10544688,-0.10577927,1.5003412,1.5003099,2.0915117E-003,0.486133 µm.
0.49109938,-0.10564053,-0.10607962,1.7146965,1.7146497,2.7290174E-003,0.486133 µm.
0.49109938,-0.10564053,-0.10607962,1.7146965,1.7146497,2.7290174E-003,0.486133 µm.
0.55248680,-0.10585890,-0.10641965,1.9290600,1.9289934,3.4513587E-003,0.486133 µm.
0.55248680,-0.10585890,-0.10641965,1.9290600,1.9289934,3.4513587E-003,0.486133 µm.
0.61387422,-0.10610176,-0.10679925,2.1434329,2.1433416,4.2584366E-003,0.486133 µm.
0.61387422,-0.10610176,-0.10679925,2.1434329,2.1433416,4.2584366E-003,0.486133 µm.
