Y Angle (deg),Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,0.25926707,0.25926707,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,0.25926707,0.25926707,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.031345837,0.25926195,0.25926294,0.21446857,0.21446845,5.3614134E-005,0.486133 µm.
0.031345837,0.25926195,0.25926294,0.21446857,0.21446845,5.3614134E-005,0.486133 µm.
0.062691675,0.25924555,0.25925056,0.42893818,0.42893703,2.6820176E-004,0.486133 µm.
0.062691675,0.25924555,0.25925056,0.42893818,0.42893703,2.6820176E-004,0.486133 µm.
0.094037512,0.25921779,0.25922992,0.64340989,0.64340586,6.2583450E-004,0.486133 µm.
0.094037512,0.25921779,0.25922992,0.64340989,0.64340586,6.2583450E-004,0.486133 µm.
0.12538335,0.25917856,0.25920101,0.85788475,0.85787509,1.1264923E-003,0.486133 µm.
0.12538335,0.25917856,0.25920101,0.85788475,0.85787509,1.1264923E-003,0.486133 µm.
0.15672919,0.25912768,0.25916381,1.0723638,1.0723448,1.7701473E-003,0.486133 µm.
0.15672919,0.25912768,0.25916381,1.0723638,1.0723448,1.7701473E-003,0.486133 µm.
0.18807502,0.25906491,0.25911833,1.2868481,1.2868152,2.5567236E-003,0.486133 µm.
0.18807502,0.25906491,0.25911833,1.2868481,1.2868152,2.5567236E-003,0.486133 µm.
0.21942086,0.25899000,0.25906453,1.5013387,1.5012863,3.4862564E-003,0.486133 µm.
0.21942086,0.25899000,0.25906453,1.5013387,1.5012863,3.4862564E-003,0.486133 µm.
0.25076670,0.25890262,0.25900240,1.7158366,1.7157584,4.5586537E-003,0.486133 µm.
0.25076670,0.25890262,0.25900240,1.7158366,1.7157584,4.5586537E-003,0.486133 µm.
0.28211254,0.25880239,0.25893191,1.9303429,1.9302315,5.7738548E-003,0.486133 µm.
0.28211254,0.25880239,0.25893191,1.9303429,1.9302315,5.7738548E-003,0.486133 µm.
0.31345837,0.25868889,0.25885304,2.1448586,2.1447057,7.1317908E-003,0.486133 µm.
