Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
0.00000000,-0.039352966,-0.039352966,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.00000000,-0.039352966,-0.039352966,0.00000000,0.00000000,0.00000000,0.486133 µm.
0.21000000,-0.039360435,-0.039362106,0.21002746,0.21002728,8.6673576E-005,0.486133 µm.
0.21000000,-0.039360435,-0.039362106,0.21002746,0.21002728,8.6673576E-005,0.486133 µm.
0.42000000,-0.039386380,-0.039389523,0.42005601,0.42005456,3.4669794E-004,0.486133 µm.
0.42000000,-0.039386380,-0.039389523,0.42005601,0.42005456,3.4669794E-004,0.486133 µm.
0.63000000,-0.039430789,-0.039435209,0.63008675,0.63008183,7.8008312E-004,0.486133 µm.
0.63000000,-0.039430789,-0.039435209,0.63008675,0.63008183,7.8008312E-004,0.486133 µm.
0.84000000,-0.039493640,-0.039499152,0.84012076,0.84010911,1.3868460E-003,0.486133 µm.
0.84000000,-0.039493640,-0.039499152,0.84012076,0.84010911,1.3868460E-003,0.486133 µm.
1.0500000,-0.039574902,-0.039581333,1.0501591,1.0501364,2.1670102E-003,0.486133 µm.
1.0500000,-0.039574902,-0.039581333,1.0501591,1.0501364,2.1670102E-003,0.486133 µm.
1.2600000,-0.039674534,-0.039681730,1.2602030,1.2601637,3.1206062E-003,0.486133 µm.
1.2600000,-0.039674534,-0.039681730,1.2602030,1.2601637,3.1206062E-003,0.486133 µm.
1.4700000,-0.039792487,-0.039800315,1.4702534,1.4701909,4.2476711E-003,0.486133 µm.
1.4700000,-0.039792487,-0.039800315,1.4702534,1.4701909,4.2476711E-003,0.486133 µm.
1.6800000,-0.039928699,-0.039937054,1.6803114,1.6802182,5.5482491E-003,0.486133 µm.
1.6800000,-0.039928699,-0.039937054,1.6803114,1.6802182,5.5482491E-003,0.486133 µm.
1.8900000,-0.040083103,-0.040091909,1.8903782,1.8902455,7.0223909E-003,0.486133 µm.
1.8900000,-0.040083103,-0.040091909,1.8903782,1.8902455,7.0223909E-003,0.486133 µm.
2.1000000,-0.040255620,-0.040264837,2.1004549,2.1002728,8.6701543E-003,0.486133 µm.
2.1000000,-0.040255620,-0.040264837,2.1004549,2.1002728,8.6701543E-003,0.486133 µm.
2.3100000,-0.040446165,-0.040455791,2.3105424,2.3103001,0.010491604,0.486133 µm.
2.3100000,-0.040446165,-0.040455791,2.3105424,2.3103001,0.010491604,0.486133 µm.
2.5200000,-0.040654643,-0.040664716,2.5206420,2.5203273,0.012486811,0.486133 µm.
2.5200000,-0.040654643,-0.040664716,2.5206420,2.5203273,0.012486811,0.486133 µm.
2.7300000,-0.040880951,-0.040891555,2.7307548,2.7303546,0.014655855,0.486133 µm.
2.7300000,-0.040880951,-0.040891555,2.7307548,2.7303546,0.014655855,0.486133 µm.
2.9400000,-0.041124979,-0.041136245,2.9408817,2.9403819,0.016998821,0.486133 µm.
2.9400000,-0.041124979,-0.041136245,2.9408817,2.9403819,0.016998821,0.486133 µm.
3.1500000,-0.041386611,-0.041398718,3.1510240,3.1504092,0.019515801,0.486133 µm.
3.1500000,-0.041386611,-0.041398718,3.1510240,3.1504092,0.019515801,0.486133 µm.
3.3600000,-0.041665721,-0.041678903,3.3611827,3.3604364,0.022206895,0.486133 µm.
3.3600000,-0.041665721,-0.041678903,3.3611827,3.3604364,0.022206895,0.486133 µm.
3.5700000,-0.041962180,-0.041976721,3.5713589,3.5704637,0.025072210,0.486133 µm.
3.5700000,-0.041962180,-0.041976721,3.5713589,3.5704637,0.025072210,0.486133 µm.
3.7800000,-0.042275851,-0.042292092,3.7815538,3.7804910,0.028111861,0.486133 µm.
3.7800000,-0.042275851,-0.042292092,3.7815538,3.7804910,0.028111861,0.486133 µm.
3.9900000,-0.042606593,-0.042624929,3.9917683,3.9905183,0.031325969,0.486133 µm.
3.9900000,-0.042606593,-0.042624929,3.9917683,3.9905183,0.031325969,0.486133 µm.
4.2000000,-0.042954260,-0.042975141,4.2020038,4.2005456,0.034714662,0.486133 µm.
4.2000000,-0.042954260,-0.042975141,4.2020038,4.2005456,0.034714662,0.486133 µm.
4.4100000,-0.043318701,-0.043342633,4.4122611,4.4105728,0.038278076,0.486133 µm.
4.4100000,-0.043318701,-0.043342633,4.4122611,4.4105728,0.038278076,0.486133 µm.
4.6200000,-0.043699762,-0.043727305,4.6225415,4.6206001,0.042016357,0.486133 µm.
4.6200000,-0.043699762,-0.043727305,4.6225415,4.6206001,0.042016357,0.486133 µm.
4.8300000,-0.044097288,-0.044129054,4.8328461,4.8306274,0.045929654,0.486133 µm.
4.8300000,-0.044097288,-0.044129054,4.8328461,4.8306274,0.045929654,0.486133 µm.
5.0400000,-0.044511118,-0.044547771,5.0431759,5.0406547,0.050018126,0.486133 µm.
5.0400000,-0.044511118,-0.044547771,5.0431759,5.0406547,0.050018126,0.486133 µm.
5.2500000,-0.044941093,-0.044983345,5.2535321,5.2506819,0.054281941,0.486133 µm.
5.2500000,-0.044941093,-0.044983345,5.2535321,5.2506819,0.054281941,0.486133 µm.
5.4600000,-0.045387051,-0.045435659,5.4639158,5.4607092,0.058721273,0.486133 µm.
5.4600000,-0.045387051,-0.045435659,5.4639158,5.4607092,0.058721273,0.486133 µm.
5.6700000,-0.045848832,-0.045904593,5.6743281,5.6707365,0.063336305,0.486133 µm.
5.6700000,-0.045848832,-0.045904593,5.6743281,5.6707365,0.063336305,0.486133 µm.
5.8800000,-0.046326276,-0.046390022,5.8847702,5.8807638,0.068127226,0.486133 µm.
5.8800000,-0.046326276,-0.046390022,5.8847702,5.8807638,0.068127226,0.486133 µm.
6.0900000,-0.046819225,-0.046891820,6.0952431,6.0907911,0.073094236,0.486133 µm.
6.0900000,-0.046819225,-0.046891820,6.0952431,6.0907911,0.073094236,0.486133 µm.
6.3000000,-0.047327523,-0.047409855,6.3057479,6.3008183,0.078237541,0.486133 µm.
6.3000000,-0.047327523,-0.047409855,6.3057479,6.3008183,0.078237541,0.486133 µm.
6.5100000,-0.047851017,-0.047943992,6.5162859,6.5108456,0.083557357,0.486133 µm.
6.5100000,-0.047851017,-0.047943992,6.5162859,6.5108456,0.083557357,0.486133 µm.
6.7200000,-0.048389562,-0.048494092,6.7268581,6.7208729,0.089053908,0.486133 µm.
6.7200000,-0.048389562,-0.048494092,6.7268581,6.7208729,0.089053908,0.486133 µm.
6.9300000,-0.048943015,-0.049060015,6.9374656,6.9309002,0.094727425,0.486133 µm.
6.9300000,-0.048943015,-0.049060015,6.9374656,6.9309002,0.094727425,0.486133 µm.
7.1400000,-0.049511240,-0.049641616,7.1481097,7.1409275,0.10057815,0.486133 µm.
7.1400000,-0.049511240,-0.049641616,7.1481097,7.1409275,0.10057815,0.486133 µm.
7.3500000,-0.050094110,-0.050238746,7.3587913,7.3509547,0.10660633,0.486133 µm.
7.3500000,-0.050094110,-0.050238746,7.3587913,7.3509547,0.10660633,0.486133 µm.
7.5600000,-0.050691506,-0.050851255,7.5695117,7.5609820,0.11281223,0.486133 µm.
7.5600000,-0.050691506,-0.050851255,7.5695117,7.5609820,0.11281223,0.486133 µm.
7.7700000,-0.051303320,-0.051478990,7.7802720,7.7710093,0.11919611,0.486133 µm.
7.7700000,-0.051303320,-0.051478990,7.7802720,7.7710093,0.11919611,0.486133 µm.
7.9800000,-0.051929451,-0.052121795,7.9910734,7.9810366,0.12575826,0.486133 µm.
7.9800000,-0.051929451,-0.052121795,7.9910734,7.9810366,0.12575826,0.486133 µm.
8.1900000,-0.052569814,-0.052779510,8.2019169,8.1910638,0.13249895,0.486133 µm.
8.1900000,-0.052569814,-0.052779510,8.2019169,8.1910638,0.13249895,0.486133 µm.
8.4000000,-0.053224337,-0.053451976,8.4128038,8.4010911,0.13941848,0.486133 µm.
8.4000000,-0.053224337,-0.053451976,8.4128038,8.4010911,0.13941848,0.486133 µm.
8.6100000,-0.053892962,-0.054139027,8.6237352,8.6111184,0.14651717,0.486133 µm.
8.6100000,-0.053892962,-0.054139027,8.6237352,8.6111184,0.14651717,0.486133 µm.
8.8200000,-0.054575645,-0.054840501,8.8347122,8.8211457,0.15379532,0.486133 µm.
8.8200000,-0.054575645,-0.054840501,8.8347122,8.8211457,0.15379532,0.486133 µm.
9.0300000,-0.055272363,-0.055556228,9.0457360,9.0311730,0.16125326,0.486133 µm.
9.0300000,-0.055272363,-0.055556228,9.0457360,9.0311730,0.16125326,0.486133 µm.
9.2400000,-0.055983108,-0.056286041,9.2568078,9.2412002,0.16889132,0.486133 µm.
9.2400000,-0.055983108,-0.056286041,9.2568078,9.2412002,0.16889132,0.486133 µm.
9.4500000,-0.056707894,-0.057029768,9.4679288,9.4512275,0.17670986,0.486133 µm.
9.4500000,-0.056707894,-0.057029768,9.4679288,9.4512275,0.17670986,0.486133 µm.
9.6600000,-0.057446757,-0.057787238,9.6791000,9.6612548,0.18470922,0.486133 µm.
9.6600000,-0.057446757,-0.057787238,9.6791000,9.6612548,0.18470922,0.486133 µm.
9.8700000,-0.058199753,-0.058558277,9.8903228,9.8712821,0.19288978,0.486133 µm.
9.8700000,-0.058199753,-0.058558277,9.8903228,9.8712821,0.19288978,0.486133 µm.
10.080000,-0.058966965,-0.059342711,10.101598,10.081309,0.20125192,0.486133 µm.
10.080000,-0.058966965,-0.059342711,10.101598,10.081309,0.20125192,0.486133 µm.
10.290000,-0.059748501,-0.060140365,10.312927,10.291337,0.20979602,0.486133 µm.
10.290000,-0.059748501,-0.060140365,10.312927,10.291337,0.20979602,0.486133 µm.
10.500000,-0.060544496,-0.060951063,10.524312,10.501364,0.21852248,0.486133 µm.
10.500000,-0.060544496,-0.060951063,10.524312,10.501364,0.21852248,0.486133 µm.
10.710000,-0.061355114,-0.061774628,10.735752,10.711391,0.22743171,0.486133 µm.
10.710000,-0.061355114,-0.061774628,10.735752,10.711391,0.22743171,0.486133 µm.
10.920000,-0.062180552,-0.062610882,10.947250,10.921418,0.23652415,0.486133 µm.
10.920000,-0.062180552,-0.062610882,10.947250,10.921418,0.23652415,0.486133 µm.
11.130000,-0.063021034,-0.063459651,11.158807,11.131446,0.24580022,0.486133 µm.
11.130000,-0.063021034,-0.063459651,11.158807,11.131446,0.24580022,0.486133 µm.
11.340000,-0.063876823,-0.064320755,11.370423,11.341473,0.25526036,0.486133 µm.
11.340000,-0.063876823,-0.064320755,11.370423,11.341473,0.25526036,0.486133 µm.
11.550000,-0.064748215,-0.065194018,11.582101,11.551500,0.26490505,0.486133 µm.
11.550000,-0.064748215,-0.065194018,11.582101,11.551500,0.26490505,0.486133 µm.
11.760000,-0.065635545,-0.066079263,11.793841,11.761528,0.27473475,0.486133 µm.
11.760000,-0.065635545,-0.066079263,11.793841,11.761528,0.27473475,0.486133 µm.
11.970000,-0.066539187,-0.066976316,12.005644,11.971555,0.28474995,0.486133 µm.
11.970000,-0.066539187,-0.066976316,12.005644,11.971555,0.28474995,0.486133 µm.
12.180000,-0.067459554,-0.067885000,12.217512,12.181582,0.29495115,0.486133 µm.
12.180000,-0.067459554,-0.067885000,12.217512,12.181582,0.29495115,0.486133 µm.
12.390000,-0.068397104,-0.068805142,12.429446,12.391609,0.30533885,0.486133 µm.
12.390000,-0.068397104,-0.068805142,12.429446,12.391609,0.30533885,0.486133 µm.
12.600000,-0.069352338,-0.069736569,12.641447,12.601637,0.31591358,0.486133 µm.
