Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2021-039813_Example01P.zmx
Title:	WO 2021/039813 Example 1 (Nikon AF Nikkor 18mm f/2.8D)
Date:	11/7/2025 5:16:52 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.32243342      0.45443091      0.27140251      0.17810996
       1.4466667      0.32892621      0.44622140      0.26603368      0.19400987
       2.8933333      0.35763309      0.42898631      0.26259331      0.24776902
       4.3400000      0.42641465      0.42349579      0.29417919      0.34565080
       5.7866667      0.54338372      0.45491304      0.38554772      0.48569912
       7.2333333      0.70529679      0.53722028      0.53414966      0.66406940
       8.6800000      0.91158314      0.67348180      0.73633427      0.88830254
       10.126667       1.1788134      0.88646726       1.0100138       1.1759866
       11.573333       1.5536881       1.2358931       1.4048271       1.5731914
       13.020000       2.1215185       1.8215848       2.0051898       2.1553963
       14.466667       3.0020167       2.7768963       2.9234891       3.0154807
       15.913333       4.3289862       4.2157167       4.2825341       4.2947407
       17.360000       6.2037647       6.2738822       6.1720148       6.0422344
       18.806667       8.5624950       8.9001840       8.5155051       8.1814409
       20.253333       10.822416       11.509053       10.719626       10.137439
       21.700000       12.483887       13.296419       12.374270       11.703661
