Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20200319427_Example01P.zmx
Title:	US 2020/0319427 Example 1 (Hasselblad XCD 2.8 65)
Date:	11/7/2025 5:16:00 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.39786252      0.60712940      0.15112901      0.28885578
       1.8680000      0.39732721      0.60443457      0.14949056      0.29188465
       3.7360000      0.39685174      0.59687847      0.14751779      0.30226425
       5.6040000      0.39939289      0.58577552      0.15298099      0.32296821
       7.4720000      0.40845717      0.57248253      0.17344638      0.35648042
       9.3400000      0.42637132      0.55744643      0.20959449      0.40295821
       11.208000      0.45317944      0.53959087      0.25591585      0.46014145
       13.076000      0.48723319      0.51684491      0.30616916      0.52474206
       14.944000      0.52748468      0.48888959      0.35708526      0.59425566
       16.812000      0.57669907      0.46392241      0.41098861      0.66871744
       18.680000      0.64457137      0.47039512      0.47846296      0.75236027
       20.548000      0.74883344      0.55857175      0.57901415      0.85484869
       22.416000      0.91190178      0.76594176      0.73630938      0.99115282
       24.284000       1.1543025       1.0981808      0.97037993       1.1791906
       26.152000       1.4905831       1.5524142       1.2943141       1.4359723
       28.020000       1.9298926       2.1294128       1.7161049       1.7745986
