Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003844640_Example01P.zmx
Title:	US 3,844,640 Example 1 (Olympus 35mm f2 H Zuiko Auto-W)
Date:	11/7/2025 4:57:05 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.9459125       2.5948793       1.8636662       1.0738136
       1.4400000       2.0204162       2.6371999       1.9358836       1.2195645
       2.8800000       2.2597417       2.7870153       2.1710398       1.6189006
       4.3200000       2.6991381       3.1035804       2.6094990       2.2259760
       5.7600000       3.3722040       3.6569814       3.2874112       3.0317558
       7.2000000       4.3035421       4.5028602       4.2282355       4.0483749
       8.6400000       5.5147731       5.6783499       5.4505689       5.2970402
       10.080000       7.0322945       7.2148753       6.9771942       6.8052322
       11.520000       8.8922814       9.1510583       8.8403269       8.6076555
       12.960000       11.143865       11.539956       11.084681       10.748483
       14.400000       13.851947       14.452868       13.770169       13.284266
       15.840000       17.100520       17.982415       16.975181       16.287552
       17.280000       20.997220       22.246572       20.801169       19.851664
       18.720000       25.680118       27.395142       25.379474       24.097443
       20.160000       31.328406       33.620722       30.882014       29.183387
       21.600000       38.179941       41.177813       37.538599       35.321565
