Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US09405094-1.zmx
Title:	
Date:	11/7/2025 5:51:43 PM

0 message(s) in output.
3 series table(s) in output.

Table series: Data for wavelength : 0.486133 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.11947334      0.11947334      0.00000000      0.00000000      0.00000000
     0.015700000      0.11947074      0.11947207      0.21266567      0.21266542  1.1646406E-004
     0.031400000      0.11947340      0.11946825      0.42533286      0.42533088  4.6585714E-004
     0.047100000      0.11948132      0.11946190      0.63800309      0.63799640  1.0481807E-003
     0.062800000      0.11949451      0.11945304      0.85067787      0.85066201  1.8634376E-003
     0.078500000      0.11951295      0.11944168       1.0633587       1.0633278  2.9116314E-003
     0.094200000      0.11953664      0.11942788       1.2760472       1.2759937  4.1927670E-003
      0.10990000      0.11956558      0.11941166       1.4887447       1.4886598  5.7068503E-003
      0.12560000      0.11959974      0.11939307       1.7014529       1.7013261  7.4538882E-003
      0.14130000      0.11963912      0.11937217       1.9141732       1.9139926  9.4338886E-003
      0.15700000      0.11968371      0.11934903       2.1269072       2.1266595     0.011646860
      0.17270000      0.11973349      0.11932372       2.3396564       2.3393267     0.014092814
      0.18840000      0.11978844      0.11929631       2.5524222       2.5519942     0.016771759
      0.20410000      0.11984854      0.11926688       2.7652063       2.7646621     0.019683707
      0.21980000      0.11991377      0.11923554       2.9780101       2.9773305     0.022828673
      0.23550000      0.11998411      0.11920239       3.1908352       3.1899992     0.026206667
      0.25120000      0.12005953      0.11916753       3.4036831       3.4026685     0.029817706
      0.26690000      0.12014000      0.11913108       3.6165553       3.6153383     0.033661804
      0.28260000      0.12022550      0.11909316       3.8294532       3.8280086     0.037738975
      0.29830000      0.12031599      0.11905391       4.0423785       4.0406795     0.042049238
      0.31400000      0.12041144      0.11901347       4.2553327       4.2533510     0.046592607
      0.32970000      0.12051181      0.11897199       4.4683172       4.4660231     0.051369102
      0.34540000      0.12061706      0.11892962       4.6813337       4.6786959     0.056378739
      0.36110000      0.12072715      0.11888652       4.8943835       4.8913694     0.061621537
      0.37680000      0.12084203      0.11884288       5.1074683       5.1040436     0.067097514
      0.39250000      0.12096166      0.11879886       5.3205896       5.3167186     0.072806689
      0.40820000      0.12108599      0.11875466       5.5337488       5.5293944     0.078749082
      0.42390000      0.12121496      0.11871048       5.7469475       5.7420711     0.084924711
      0.43960000      0.12134852      0.11866652       5.9601872       5.9547486     0.091333594
      0.45530000      0.12148661      0.11862299       6.1734695       6.1674270     0.097975753
      0.47100000      0.12162916      0.11858012       6.3867959       6.3801063      0.10485120
      0.48670000      0.12177612      0.11853813       6.6001678       6.5927865      0.11195997
      0.50240000      0.12192740      0.11849727       6.8135869       6.8054678      0.11930206
      0.51810000      0.12208295      0.11845779       7.0270546       7.0181501      0.12687750
      0.53380000      0.12224267      0.11841994       7.2405724       7.2308334      0.13468631
      0.54950000      0.12240650      0.11838399       7.4541419       7.4435179      0.14272849
      0.56520000      0.12257434      0.11835021       7.6677646       7.6562034      0.15100408
      0.58090000      0.12274611      0.11831890       7.8814420       7.8688901      0.15951308
      0.59660000      0.12292171      0.11829033       8.0951757       8.0815780      0.16825550
      0.61230000      0.12310105      0.11826483       8.3089671       8.2942671      0.17723136
      0.62800000      0.12328402      0.11824269       8.5228178       8.5069574      0.18644067
      0.64370000      0.12347052      0.11822424       8.7367294       8.7196490      0.19588343
      0.65940000      0.12366044      0.11820982       8.9507032       8.9323419      0.20555967
      0.67510000      0.12385364      0.11819977       9.1647410       9.1450362      0.21546938
      0.69080000      0.12405002      0.11819443       9.3788441       9.3577318      0.22561256
      0.70650000      0.12424945      0.11819417       9.5930141       9.5704289      0.23598922
      0.72220000      0.12445178      0.11819937       9.8072525       9.7831274      0.24659937
      0.73790000      0.12465688      0.11821041       10.021561       9.9958273      0.25744299
      0.75360000      0.12486460      0.11822767       10.235941       10.208529      0.26852008
      0.76930000      0.12507479      0.11825158       10.450394       10.421232      0.27983063
      0.78500000      0.12528729      0.11828253       10.664921       10.633936      0.29137464
      0.80070000      0.12550192      0.11832097       10.879524       10.846642      0.30315209
      0.81640000      0.12571852      0.11836732       11.094205       11.059350      0.31516295
      0.83210000      0.12593690      0.11842204       11.308965       11.272060      0.32740721
      0.84780000      0.12615687      0.11848558       11.523806       11.484771      0.33988485
      0.86350000      0.12637824      0.11855843       11.738728       11.697484      0.35259583
      0.87920000      0.12660079      0.11864107       11.953735       11.910198      0.36554011
      0.89490000      0.12682430      0.11873399       12.168826       12.122915      0.37871767
      0.91060000      0.12704857      0.11883771       12.384004       12.335633      0.39212845
      0.92630000      0.12727334      0.11895275       12.599271       12.548353      0.40577241
      0.94200000      0.12749838      0.11907965       12.814627       12.761075      0.41964949
      0.95770000      0.12772343      0.11921894       13.030074       12.973799      0.43375963
      0.97340000      0.12794823      0.11937121       13.245614       13.186525      0.44810278
      0.98910000      0.12817250      0.11953702       13.461248       13.399252      0.46267884
       1.0048000      0.12839595      0.11971697       13.676978       13.611982      0.47748775
       1.0205000      0.12861829      0.11991165       13.892805       13.824714      0.49252941
       1.0362000      0.12883921      0.12012170       14.108731       14.037448      0.50780374
       1.0519000      0.12905838      0.12034774       14.324757       14.250184      0.52331063
       1.0676000      0.12927546      0.12059042       14.540885       14.462922      0.53904998
       1.0833000      0.12949012      0.12085041       14.757116       14.675663      0.55502166
       1.0990000      0.12970197      0.12112838       14.973452       14.888405      0.57122554
       1.1147000      0.12991065      0.12142505       15.189894       15.101150      0.58766150
       1.1304000      0.13011577      0.12174111       15.406443       15.313897      0.60432938
       1.1461000      0.13031691      0.12207730       15.623103       15.526646      0.62122903
       1.1618000      0.13051366      0.12243436       15.839872       15.739398      0.63836028
       1.1775000      0.13070556      0.12281306       16.056754       15.952152      0.65572295
       1.1932000      0.13089217      0.12321419       16.273750       16.164909      0.67331685
       1.2089000      0.13107301      0.12363853       16.490861       16.377668      0.69114179
       1.2246000      0.13124758      0.12408692       16.708088       16.590429      0.70919755
       1.2403000      0.13141539      0.12456019       16.925433       16.803193      0.72748389
       1.2560000      0.13157588      0.12505919       17.142898       17.015959      0.74600058
       1.2717000      0.13172851      0.12558481       17.360484       17.228728      0.76474737
       1.2874000      0.13187271      0.12613794       17.578193       17.441500      0.78372398
       1.3031000      0.13200789      0.12671951       17.796025       17.654274      0.80293012
       1.3188000      0.13213342      0.12733045       18.013983       17.867051      0.82236551
       1.3345000      0.13224867      0.12797173       18.232068       18.079830      0.84202981
       1.3502000      0.13235297      0.12864432       18.450280       18.292612      0.86192269
       1.3659000      0.13244564      0.12934925       18.668623       18.505397      0.88204380
       1.3816000      0.13252597      0.13008754       18.887096       18.718185      0.90239276
       1.3973000      0.13259320      0.13086024       19.105703       18.930975      0.92296918
       1.4130000      0.13264658      0.13166844       19.324442       19.143769      0.94377265
       1.4287000      0.13268530      0.13251324       19.543318       19.356565      0.96480274
       1.4444000      0.13270855      0.13339578       19.762330       19.569364      0.98605898
       1.4601000      0.13271547      0.13431722       19.981480       19.782166       1.0075409
       1.4758000      0.13270517      0.13527873       20.200769       19.994971       1.0292480
       1.4915000      0.13267673      0.13628154       20.420200       20.207780       1.0511798
       1.5072000      0.13262921      0.13732688       20.639772       20.420591       1.0733356
       1.5229000      0.13256161      0.13841604       20.859488       20.633405       1.0957150
       1.5386000      0.13247291      0.13955030       21.079349       20.846222       1.1183172
       1.5543000      0.13236207      0.14073102       21.299356       21.059043       1.1411418
       1.5700000      0.13222796      0.14195955       21.519511       21.271866       1.1641879

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.013801011     0.013801011      0.00000000      0.00000000      0.00000000
     0.015700000     0.013800777     0.013801194      0.21263147      0.21263122  1.1745835E-004
     0.031400000     0.013806046     0.013801746      0.42526446      0.42526247  4.6983449E-004
     0.047100000     0.013816818     0.013802678      0.63790052      0.63789378  1.0571305E-003
     0.062800000     0.013833089     0.013804009      0.85054117      0.85052519  1.8793499E-003
     0.078500000     0.013854855     0.013805764       1.0631879       1.0631567  2.9364979E-003
     0.094200000     0.013882109     0.013807977       1.2758424       1.2757884  4.2285810E-003
      0.10990000     0.013914845     0.013810689       1.4885060       1.4884203  5.7556071E-003
      0.12560000     0.013953051     0.013813947       1.7011803       1.7010524  7.5175854E-003
      0.14130000     0.013996717     0.013817807       1.9138669       1.9136848  9.5145268E-003
      0.15700000     0.014045828     0.013822332       2.1265672       2.1263174     0.011746443
      0.17270000     0.014100372     0.013827593       2.3392829       2.3389504     0.014213348
      0.18840000     0.014160329     0.013833667       2.5520153       2.5515837     0.016915256
      0.20410000     0.014225682     0.013840641       2.7647662       2.7642174     0.019852184
      0.21980000     0.014296411     0.013848606       2.9775370       2.9768516     0.023024148
      0.23550000     0.014372492     0.013857665       3.1903292       3.1894861     0.026431166
      0.25120000     0.014453900     0.013867925       3.4031443       3.4021212     0.030073260
      0.26690000     0.014540610     0.013879503       3.6159840       3.6147568     0.033950449
      0.28260000     0.014632591     0.013892521       3.8288497       3.8273929     0.038062755
      0.29830000     0.014729814     0.013907112       4.0417429       4.0400295     0.042410200
      0.31400000     0.014832244     0.013923415       4.2546653       4.2526668     0.046992810
      0.32970000     0.014939846     0.013941577       4.4676182       4.4653047     0.051810609
      0.34540000     0.015052582     0.013961754       4.6806034       4.6779433     0.056863621
      0.36110000     0.015170410     0.013984107       4.8936222       4.8905826     0.062151875
      0.37680000     0.015293289     0.014008808       5.1066763       5.1032227     0.067675396
      0.39250000     0.015421171     0.014036037       5.3197671       5.3158635     0.073434213
      0.40820000     0.015554007     0.014065980       5.5328963       5.5285051     0.079428355
      0.42390000     0.015691746     0.014098833       5.7460652       5.7411475     0.085657849
      0.43960000     0.015834333     0.014134801       5.9592756       5.9537908     0.092122726
      0.45530000     0.015981711     0.014174094       6.1725288       6.1664349     0.098823015
      0.47100000     0.016133818     0.014216933       6.3858265       6.3790801      0.10575875
      0.48670000     0.016290588     0.014263549       6.5991702       6.5917261      0.11292995
      0.50240000     0.016451955     0.014314177       6.8125613       6.8043732      0.12033666
      0.51810000     0.016617847     0.014369066       7.0260016       7.0170213      0.12797889
      0.53380000     0.016788187     0.014428469       7.2394924       7.2296704      0.13585670
      0.54950000     0.016962897     0.014492650       7.4530353       7.4423206      0.14397009
      0.56520000     0.017141893     0.014561884       7.6666319       7.6549719      0.15231911
      0.58090000     0.017325087     0.014636452       7.8802837       7.8676244      0.16090377
      0.59660000     0.017512388     0.014716644       8.0939923       8.0802781      0.16972412
      0.61230000     0.017703696     0.014802762       8.3077591       8.2929330      0.17878017
      0.62800000     0.017898913     0.014895116       8.5215857       8.5055891      0.18807196
      0.64370000     0.018097929     0.014994025       8.7354737       8.7182465      0.19759951
      0.65940000     0.018300635     0.015099818       8.9494246       8.9309052      0.20736284
      0.67510000     0.018506913     0.015212833       9.1634399       9.1435653      0.21736198
      0.69080000     0.018716641     0.015333421       9.3775212       9.3562267      0.22759695
      0.70650000     0.018929688     0.015461939       9.5916700       9.5688895      0.23806777
      0.72220000     0.019145921     0.015598756       9.8058878       9.7815538      0.24877445
      0.73790000     0.019365200     0.015744252       10.020176       9.9942195      0.25971702
      0.75360000     0.019587378     0.015898816       10.234537       10.206887      0.27089549
      0.76930000     0.019812299     0.016062848       10.448971       10.419556      0.28230987
      0.78500000     0.020039805     0.016236761       10.663480       10.632226      0.29396018
      0.80070000     0.020269724     0.016420976       10.878067       10.844898      0.30584641
      0.81640000     0.020501883     0.016615925       11.092731       11.057571      0.31796857
      0.83210000     0.020736097     0.016822054       11.307475       11.270247      0.33032666
      0.84780000     0.020972174     0.017039819       11.522301       11.482924      0.34292068
      0.86350000     0.021209915     0.017269686       11.737209       11.695602      0.35575063
      0.87920000     0.021449111     0.017512136       11.952202       11.908283      0.36881649
      0.89490000     0.021689542     0.017767660       12.167281       12.120965      0.38211825
      0.91060000     0.021930982     0.018036761       12.382448       12.333649      0.39565589
      0.92630000     0.022173193     0.018319956       12.597703       12.546335      0.40942939
      0.94200000     0.022415928     0.018617774       12.813049       12.759022      0.42343872
      0.95770000     0.022658929     0.018930756       13.028487       12.971712      0.43768384
      0.97340000     0.022901925     0.019259458       13.244019       13.184404      0.45216473
      0.98910000     0.023144638     0.019604447       13.459646       13.397097      0.46688133
       1.0048000     0.023386775     0.019966306       13.675369       13.609793      0.48183360
       1.0205000     0.023628033     0.020345630       13.891191       13.822490      0.49702147
       1.0362000     0.023868093     0.020743029       14.107113       14.035190      0.51244490
       1.0519000     0.024106623     0.021159128       14.323136       14.247892      0.52810379
       1.0676000     0.024343285     0.021594566       14.539261       14.460596      0.54399809
       1.0833000     0.024577717     0.022049996       14.755491       14.673302      0.56012770
       1.0990000     0.024809548     0.022526088       14.971827       14.886010      0.57649252
       1.1147000     0.025038391     0.023023527       15.188270       15.098721      0.59309247
       1.1304000     0.025263841     0.023543013       15.404823       15.311434      0.60992742
