Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004099843_Example06P.zmx
Title:	US 4,099,843 Example 6 (Olympus Zuiko Auto-S 50mm F1.2)
Date:	11/7/2025 4:57:55 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       3.2513384       4.9365554       2.6118875      0.72254330
       1.4400000       3.0441107       4.5999697       2.3629990       1.0266460
       2.8800000       2.8919195       3.9356521       2.1690782       2.2105333
       4.3200000       4.0117014       4.2622931       3.4572716       4.2594225
       5.7600000       6.6101091       6.6244923       6.1616884       7.0141424
       7.2000000       10.112911       10.346417       9.6614652       10.313449
       8.6400000       14.126719       14.748368       13.623573       13.981474
       10.080000       18.371997       19.429244       17.800902       17.833723
       11.520000       22.619472       24.101106       21.980357       21.692469
       12.960000       26.691518       28.558693       25.990383       25.406921
       14.400000       30.488118       32.705668       29.726544       28.877877
       15.840000       34.030036       36.610827       33.190849       32.090307
       17.280000       37.522001       40.590595       36.549230       35.159894
       18.720000       41.428336       45.296177       40.203633       38.394091
       20.160000       46.517690       51.731693       44.844680       42.346593
       21.600000       53.797570       61.105450       51.413314       47.811763
