Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\CH321571_Example01P.zmx
Title:	CH 321571 Example 1 (Zeiss Distagon 60mm F5.6)
Date:	11/7/2025 4:46:04 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.26699211      0.41067344      0.21122786     0.024175809
       1.4400000      0.27187168      0.41435120      0.21563402     0.032437158
       2.8800000      0.28611686      0.42519404      0.22860116     0.051257378
       4.3200000      0.30867598      0.44263891      0.24943720     0.076126728
       5.7600000      0.33811189      0.46577263      0.27713809      0.10614138
       7.2000000      0.37282649      0.49336387      0.31048976      0.14084730
       8.6400000      0.41116261      0.52390102      0.34811321      0.17953167
       10.080000      0.45142121      0.55563587      0.38847636      0.22116370
       11.520000      0.49185322      0.58663580      0.42990243      0.26445124
       12.960000      0.53066205      0.61484963      0.47058992      0.30791097
       14.400000      0.56603181      0.63819518      0.50864862      0.34993733
       15.840000      0.59618713      0.65468183      0.54215313      0.38887350
       17.280000      0.61949199      0.66259245      0.56921753      0.42309203
       18.720000      0.63460319      0.66077114      0.58810093      0.45109698
       20.160000      0.64071097      0.64910468      0.59736468      0.47166607
       21.600000      0.63792567      0.62935462      0.59612388      0.48406544
