Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\DE02205380_Example03P.zmx
Title:	DE 2 205 380 Example 3 (Olympus 28mm f3.5 G Zuiko Auto-W)
Date:	11/7/2025 4:46:53 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.58038288      0.57943388      0.66149464      0.48704626
       1.4400000      0.59297774      0.58954152      0.66475308      0.48845756
       2.8800000      0.62654000      0.61731173      0.67312484      0.49158606
       4.3200000      0.67059131      0.65601264      0.68265281      0.49331966
       5.7600000      0.71248102      0.69672210      0.68751659      0.48913285
       7.2000000      0.74019782      0.73025107      0.68103270      0.47406422
       8.6400000      0.74381704      0.74889485      0.65693433      0.44422645
       10.080000      0.71696748      0.74870028      0.61113704      0.39944515
       11.520000      0.66012024      0.73337738      0.54477562      0.34879547
       12.960000      0.58959274      0.72137285      0.47101878      0.32122512
       14.400000      0.55882536      0.75487956      0.43012958      0.36436051
       15.840000      0.66486034      0.89623684      0.49349947      0.49843308
       17.280000      0.96795649       1.2017842      0.70399416      0.71255147
       18.720000       1.4773962       1.7187902       1.0702969       1.0153086
       20.160000       2.2341167       2.5199907       1.6381020       1.4595793
       21.600000       3.3409957       3.7340194       2.5153068       2.1545799
