Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004560253_Example02P.zmx
Title:	US 4,560,253 Example 2 (Konica Minolta AF 35-70mm F4)
Date:	11/7/2025 4:59:47 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.1872582       1.5457104       1.1426437      0.73067840
       1.4400000       1.1976874       1.5570979       1.1531407      0.74058574
       2.8800000       1.2281389       1.5902713       1.1837560      0.76947240
       4.3200000       1.2760884       1.6422500       1.2318631      0.81484939
       5.7600000       1.3373013       1.7080421       1.2930965      0.87262542
       7.2000000       1.4058576       1.7806683       1.3614026      0.93719179
       8.6400000       1.4742689       1.8512691       1.4291476       1.0015428
       10.080000       1.5337108       1.9093195       1.4872940       1.0574377
       11.520000       1.5743986       1.9429677       1.5256529       1.0956201
       12.960000       1.5861798       1.9395492       1.5332458       1.1061361
       14.400000       1.5595534       1.8864350       1.4988770       1.0788649
       15.840000       1.4876802       1.7726747       1.4122129       1.0046059
       17.280000       1.3709491       1.5928749       1.2663225      0.87795702
       18.720000       1.2284162       1.3582696       1.0652103      0.70728863
       20.160000       1.1244306       1.1319246      0.85086550      0.55627439
       21.600000       1.1937479       1.1043814      0.78311917      0.62777793
