Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004192577_Example01P.zmx
Title:	US 4,192,577 Example 1 (Konica Minolta 50-135mm F3.5 MD Zoom)
Date:	11/7/2025 4:58:26 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.63613156      0.93671703      0.21877226      0.53729877
       1.4400000      0.64770665      0.95468235      0.24139743      0.53378953
       2.8800000      0.68071665       1.0055440      0.29878643      0.52380822
       4.3200000      0.73065930       1.0815143      0.37411377      0.50890845
       5.7600000      0.79156504       1.1726929      0.45630410      0.49136926
       7.2000000      0.85702692       1.2690368      0.53845392      0.47366694
       8.6400000      0.92064992       1.3611336      0.61508162      0.45770992
       10.080000      0.97616731       1.4402903      0.68082378      0.44403971
       11.520000       1.0175401       1.4985027      0.72998492      0.43144745
       12.960000       1.0392792       1.5286570      0.75653532      0.41753586
       14.400000       1.0372519       1.5252545      0.75447488      0.40069052
       15.840000       1.0104670       1.4861435      0.71880688      0.38417460
       17.280000      0.96491660       1.4163173      0.64814850      0.38314027
       18.720000      0.92126519       1.3358445      0.55280817      0.42924357
       20.160000      0.92541326       1.2932904      0.48017922      0.55545327
       21.600000       1.0442105       1.3722251      0.54418716      0.77457364
