Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1990-248910_Example01P.zmx
Title:	JP 1990-248910 Example 1 (Sigma 15mm F2.8 EX DG Diagonal Fisheye)
Date:	11/7/2025 4:47:52 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.3225947       1.5733464       1.3622066      0.95746750
       5.9810000       1.3241166       1.5677340       1.3610572      0.95744904
       11.962000       1.3277055       1.5497523       1.3567185      0.95675380
       17.943000       1.3308605       1.5163225       1.3467823      0.95370136
       23.924000       1.3309030       1.4636224       1.3282055      0.94641047
       29.905000       1.3274309       1.3895822       1.2991124      0.93460132
       35.886000       1.3261956       1.2987631       1.2620758      0.92291565
       41.867000       1.3443396       1.2115171       1.2295900      0.92604386
       47.848000       1.4146750       1.1771311       1.2312337      0.97347494
       53.829000       1.5823827       1.2732625       1.3160005       1.1059427
       59.810000       1.8905298       1.5610327       1.5370926       1.3591788
       65.791000       2.3684750       2.0472163       1.9279651       1.7531754
       71.772000       3.0390034       2.7164875       2.5036484       2.3017070
       77.753000       3.9386572       3.5739713       3.2858405       3.0301443
       83.734000       5.1446093       4.6767666       4.3319294       3.9954628
       89.715000       6.8156037       6.1864411       5.7741407       5.3181308
