Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,0.0,,241.468206373139,0,,,,,,,,
1,Standard,,inf,1075.0,,241.468206373139,0,,,,,,,,
2,Standard,,37.4175999999973,5.2,K5,13.5,0,,,,,,,,
3,Standard,,-44.0917000000026,0.8,K5,13.5,0,,,,,,,,
4,Standard,,157.60419999999,11.4973,LF5,13.2,0,,,,,,,,
5,Standard,,inf,21.3913,LF5,11.9,0,,,,,,,,
6,Standard,,42.0860999999924,1.5,LF5,11.4,0,,,,,,,,
7,Standard,,22.0392000000019,3.3,LF5,11.4,0,,,,,,,,
8,Standard,,26.5398999999986,3.6,K5,11.6,0,,,,,,,,
9,Standard,,86.0793000000013,66.505,K5,11.6,0,,,,,,,,
10,Standard,,inf,inf,K5,23.6846354199043,0,,,,,,,,
