Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,"1.74,51.7",inf,0,,,,,,,,
1,Standard,,64.9999999999999,3.52,"1.74,51.7",13.85,0,,,,,,,,
2,Standard,,-146.89,0.1,"1.74,51.7",13.65,0,,,,,,,,
3,Standard,,20.13,3.93,"1.85,36.6",12.05,0,,,,,,,,
4,Standard,,45.0,1.37,"1.85,36.6",11.4,0,,,,,,,,
5,Standard,,113.65,1.07,"1.70,30.1",11.06,0,,,,,,,,
6,Standard,,14.0,5.47,"1.70,30.1",9.46,0,,,,,,,,
7,Standard,,inf,5.4,"1.70,30.1",9.3445,0,,,,,,,,
8,Standard,,-13.2,1.65,"1.70,30.1",9.35,0,,,,,,,,
9,Standard,,inf,0.0,"1.70,30.1",11.3,0,,,,,,,,
10,Standard,,inf,6.5,"1.88,40.8",11.3,0,,,,,,,,
11,Standard,,-19.8,0.1,"1.88,40.8",12.05,0,,,,,,,,
12,Standard,,36.2,3.48,"1.88,40.8",11.85,0,,,,,,,,
13,Standard,,inf,0.1,"1.88,40.8",11.7,0,,,,,,,,
14,Standard,,66.9999999999998,2.98,"1.88,40.8",11.65,0,,,,,,,,
15,Standard,,-148.99,0.0,"1.88,40.8",11.5,0,,,,,,,,
16,Standard,,-148.99,1.0,"1.70,30.1",10.95,0,,,,,,,,
17,Standard,,21.5,1.46,"1.70,30.1",11.0,0,,,,,,,,
18,Standard,,36.2,3.48,"1.88,40.8",10.9,0,,,,,,,,
19,Standard,,inf,0.6,"1.88,40.8",10.8,0,,,,,,,,
20,Standard,,50.0,5.4,"1.88,40.8",10.5,0,,,,,,,,
21,Standard,,-31.59,0.0,"1.88,40.8",10.35,0,,,,,,,,
22,Standard,,-31.59,1.28,"1.85,23.8",10.7,0,,,,,,,,
23,Standard,,85.9999999999999,10.68,"1.85,23.8",10.75,0,,,,,,,,
24,Standard,,inf,inf,"1.85,23.8",10.84,0,,,,,,,,
