Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,BACD11,inf,0,,,,,,,,
1,Standard,,58.3632,3.08,BACD11,14.78,0,,,,,,,,
2,Standard,,358.8033,0.2,BACD11,14.005,0,,,,,,,,
3,Standard,,40.8438,2.0,LAC11,12.195,0,,,,,,,,
4,Standard,,10.8112,13.63511,LAC11,8.94,0,,,,,,,,
5,Standard,,28.3296,5.0,BAFD8,7.46,0,,,,,,,,
6,Standard,,-101.4423,1.38,BAFD8,7.46,0,,,,,,,,
7,Standard,,-47.6164,4.0,BACD4,7.4,0,,,,,,,,
8,Standard,,-19.6821,1.0,BACD4,7.0,0,,,,,,,,
9,Standard,,inf,3.22,BACD4,6.52547548939816,0,,,,,,,,
10,Standard,,-15.99894,1.5,FDS3,6.505,0,,,,,,,,
11,Standard,,54.4624,0.85,FDS3,6.765,0,,,,,,,,
12,Standard,,-76.2485,2.6,LAC10,6.795,0,,,,,,,,
13,Standard,,-18.3952,0.2,LAC10,7.175,0,,,,,,,,
14,Standard,,-426.2859,2.46,LAC14,7.48,0,,,,,,,,
15,Standard,,-25.6954,38.67632,LAC14,7.64,0,,,,,,,,
16,Standard,,inf,inf,LAC14,21.0636326334621,0,,,,,,,,
