Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,LAK16A,0.0,0,,,,,,,,
1,Standard,,88.4644555887521,4.793413180412,LAK16A,29.05542121098,0,,,,,,,,
2,Standard,,326.104559264878,0.3144082350826,LAK16A,29.05542121098,0,,,,,,,,
3,Standard,,47.4013976645605,4.751702787084,FK51,25.10733849866,0,,,,,,,,
4,Standard,,81.9561087324061,0.6934452833961,FK51,24.9839609139,0,,,,,,,,
5,Standard,,29.2636183487807,10.55927048311,N-LAK34,21.52938854062,0,,,,,,,,
6,Standard,,328.255558594067,2.295274531158,N-LAK34,21.46769974824,0,,,,,,,,
7,Standard,,17.7216121597921,8.62330322753,TIFN5,14.68193258644,0,,,,,,,,
8,Standard,,inf,5.333283239138,TIFN5,9.51642983588,0,,,,,,,,
9,Standard,,-23.4255911883128,3.012719288842,FN11,14.4968662093,0,,,,,,,,
10,Standard,,119.632293401472,12.15312278287,FN11,16.71766273498,0,,,,,,,,
11,Standard,,-32.0773081814458,0.36171960371,N-LAK33,16.6559739426,0,,,,,,,,
12,Standard,,61.9555101699274,5.483264300678,S-LAH58,17.5813058283,0,,,,,,,,
13,Standard,,-634.643091290223,0.4094495848331,S-LAH58,17.33455065878,0,,,,,,,,
14,Standard,,63.4721740294418,1.294169948917,SFL4,17.82806099782,0,,,,,,,,
15,Standard,,35.3340605687187,4.449847938346,SFL4,17.7046834136,0,,,,,,,,
16,Standard,,105.771816957387,24.21740485113,SK14,17.76637220544,0,,,,,,,,
17,Standard,,inf,-5.094221634075,SK14,23.23552802666,0,,,,,,,,
18,Standard,,inf,inf,SK14,20.36077916446,0,,,,,,,,
