Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,J-PSK02,inf,0,,,,,,,,
1,Standard,,62.9618,6.9863,J-PSK02,28.125,0,,,,,,,,
2,Standard,,191.3628,0.1,J-PSK02,26.425,0,,,,,,,,
3,Standard,,32.803,1.20105,J-PSK02,18.73,0,,,,,,,,
4,Standard,,14.8036,7.55683,J-PSK02,13.555,0,,,,,,,,
5,Standard,,32.2459,1.20105,J-PSK02,12.49,0,,,,,,,,
6,Standard,,16.6519,3.22294,J-PSK02,10.735,0,,,,,,,,
7,Standard,,31.7272,1.21115,J-PSK02,10.31,0,,,,,,,,
8,Standard,,21.5032,4.00357,J-PSK02,9.59,0,,,,,,,,
9,Standard,,inf,1.50147,J-PSK02,9.655,0,,,,,,,,
10,Standard,,inf,0.50042,J-PSK02,10.155,0,,,,,,,,
11,Standard,,58.063,2.2421,LAK14,10.995,0,,,,,,,,
12,Standard,,45.0,16.1549,LAK14,11.52,0,,,,,,,,
13,Standard,,-646.3646,1.4,SF6,13.895,0,,,,,,,,
14,Standard,,inf,1.4,SF6,14.305,0,,,,,,,,
15,Standard,,74.2274,11.6907,LAK10,15.185,0,,,,,,,,
16,Standard,,-40.4204,0.08,LAK10,15.66,0,,,,,,,,
17,Standard,,-239.0542,1.20105,SF03,15.115,0,,,,,,,,
18,Standard,,42.0018,2.30356,SF03,14.785,0,,,,,,,,
19,Standard,,265.0845,1.21115,SF03,14.79,0,,,,,,,,
20,Standard,,42.1905,6.57599,SF03,15.06,0,,,,,,,,
21,Standard,,-35.0639,0.1,J-PSK02,15.115,0,,,,,,,,
22,Standard,,81.0779,6.10567,NBFD10,15.13,0,,,,,,,,
23,Standard,,-94.3178,37.88277,NBFD10,15.01,0,,,,,,,,
24,Standard,,inf,-1.824726759318,NBFD10,21.4849526445232,0,,,,,,,,
25,Standard,,inf,inf,NBFD10,21.1320741053212,0,,,,,,,,
