Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,"1.80,45.5",inf,0,,,,,,,,
1,Standard,,47.07,5.3,"1.80,45.5",23.145,0,,,,,,,,
2,Standard,,184.282,0.6,"1.80,45.5",23.145,0,,,,,,,,
3,Standard,,29.92,7.15,"1.80,41.0",20.685,0,,,,,,,,
4,Standard,,50.5,2.0,"1.80,41.0",20.685,0,,,,,,,,
5,Standard,,60.5,1.0,"1.72,29.5",18.105,0,,,,,,,,
6,Standard,,17.728,9.9,"1.72,29.5",14.715,0,,,,,,,,
7,Standard,,inf,8.7,"1.72,29.5",13.8795,0,,,,,,,,
8,Standard,,-17.5,1.3,"1.76,27.6",14.195,0,,,,,,,,
9,Standard,,1000.0,8.45,"1.76,27.6",19.455,0,,,,,,,,
10,Standard,,-28.0,0.1,"1.77,49.4",19.455,0,,,,,,,,
11,Standard,,-142.0,6.8,"1.77,49.4",21.035,0,,,,,,,,
12,Standard,,-35.94,0.516,"1.77,49.4",21.035,0,,,,,,,,
13,Standard,,92.0,3.3,"1.74,49.5",19.19,0,,,,,,,,
14,Standard,,-277.852,38.049,"1.74,49.5",19.19,0,,,,,,,,
15,Standard,,inf,inf,"1.74,49.5",21.6,0,,,,,,,,
