Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,"1.77,49.4",inf,0,,,,,,,,
1,Standard,,66.436,7.497,"1.77,49.4",30.395,0,,,,,,,,
2,Standard,,346.596,1.496,"1.77,49.4",30.395,0,,,,,,,,
3,Standard,,37.128,9.6985,"1.70,55.6",26.455,0,,,,,,,,
4,Standard,,96.5004999999995,1.496,"1.70,55.6",25.53,0,,,,,,,,
5,Standard,,167.28,6.5025,"1.78,26.1",25.53,0,,,,,,,,
6,Standard,,-120.003,2.7965,"1.78,26.1",25.53,0,,,,,,,,
7,Standard,,23.6385,11.799,"1.76,27.5",18.13,0,,,,,,,,
8,Standard,,inf,7.7,"1.76,27.5",17.122,0,,,,,,,,
9,Standard,,-31.4075,1.496,"1.58,40.8",17.57,0,,,,,,,,
10,Standard,,79.8065000000002,8.704,"1.58,40.8",19.4,0,,,,,,,,
11,Standard,,-39.8054999999999,0.3995,"1.74,49.4",19.4,0,,,,,,,,
12,Standard,,106.0035,4.8025,"1.74,49.4",17.02,0,,,,,,,,
13,Standard,,-322.405,42.6275,"1.74,49.4",16.45,0,,,,,,,,
14,Standard,,inf,inf,"1.74,49.4",21.6,0,,,,,,,,
