Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,119.098,,29.6780226631363,0,,,,,,,,
1,Standard,,86.54,1.1,N-SF57,14.9,0,,,,,,,,
2,Standard,,27.448,7.0,N-SF57,14.2,0,,,,,,,,
3,Standard,,-80.567,0.1,N-PSK53A,13.9,0,,,,,,,,
4,Standard,,30.472,3.88,N-LASF31A,12.3,0,,,,,,,,
5,Standard,,84.25,7.387,N-LASF31A,11.5,0,,,,,,,,
6,Standard,,inf,1.0,SF5,10.6,0,,,,,,,,
7,Standard,,23.281,3.191,SF5,10.6,0,,,,,,,,
8,Standard,,-98.577,1.0,LAK8,9.2,0,,,,,,,,
9,Standard,,18.42,3.5,LAK8,8.7,0,,,,,,,,
10,Standard,,45.542,7.9137,N-SF57,8.3,0,,,,,,,,
11,Standard,,40.097,3.03,N-SF57,6.0,0,,,,,,,,
12,Standard,,-506.86,2.5,N-SF57,5.6,0,,,,,,,,
13,Standard,,inf,9.3162,N-SF57,5.2,0,,,,,,,,
14,Standard,,-35.5,1.0,N-SF57,8.2,0,,,,,,,,
15,Standard,,42.123,5.49,N-SF57,8.8,0,,,,,,,,
16,Standard,,-30.96,0.1,N-PK52A,9.8,0,,,,,,,,
17,Standard,,109.136,3.73,N-LASF31A,10.5,0,,,,,,,,
18,Standard,,-57.241,0.1,N-LASF31A,10.8,0,,,,,,,,
19,Standard,,47.933,3.33,N-LASF31A,10.9,0,,,,,,,,
20,Standard,,352.589,9.2323,N-LASF31A,10.8,0,,,,,,,,
21,Standard,,-102.127,1.1,F2,10.5,0,,,,,,,,
22,Standard,,40.255,35.0,F2,10.4,0,,,,,,,,
23,Standard,,inf,3.7,N-BK7,15.0,0,,,,,,,,
24,Standard,,inf,0.0773951253236492,N-BK7,15.0,0,,,,,,,,
25,Standard,,inf,inf,N-BK7,14.4936999394208,0,,,,,,,,
