Surface,TypeName,Comment,Radius,Thickness,Material,SemiDiameter,Conic,A2,A4,A6,A8,A10,A12,A14,A16
0,Standard,,inf,inf,"1.72,50.2",inf,0,,,,,,,,
1,Standard,,21.084,3.5,"1.72,50.2",12.475,0,,,,,,,,
2,Standard,,48.93,0.1,"1.72,50.2",12.475,0,,,,,,,,
3,Standard,,13.801,4.76,"1.66,57.7",9.475,0,,,,,,,,
4,Standard,,167.72,0.88,"1.66,57.7",9.475,0,,,,,,,,
5,Standard,,8.53699999999999,4.04,"1.62,38.0",6.39,0,,,,,,,,
6,Standard,,inf,4.51,"1.62,38.0",6.236,0,,,,,,,,
7,Standard,,-8.96699999999999,1.5,"1.78,25.9",6.235,0,,,,,,,,
8,Standard,,-12.051,0.1,"1.78,25.9",7.17,0,,,,,,,,
9,Standard,,-53.06,5.15,"1.72,50.2",9.72,0,,,,,,,,
10,Standard,,-14.935,0.1,"1.72,50.2",9.72,0,,,,,,,,
11,Standard,,68.0400000000002,3.11,"1.69,54.1",12.745,0,,,,,,,,
12,Standard,,-101.605,1.785,"1.69,54.1",12.745,0,,,,,,,,
13,Standard,,204.925,19.32,"1.78,25.9",12.745,0,,,,,,,,
14,Standard,,inf,inf,"1.78,25.9",21.6,0,,,,,,,,
