Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP1963-002613_Example01_Tale12.zmx
Title:	Nikon Nikkor-H 2.8cm f/3.5 (JP1963-002613 Example 1)
Date:	11/7/2025 4:47:28 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.85366772       1.1584534      0.78214296      0.48216586
       1.4400000      0.89842813       1.1810885      0.80074138      0.49876385
       2.8800000       1.0191681       1.2466234      0.85469019      0.54712325
       4.3200000       1.1874238       1.3479405      0.93837083      0.62266041
       5.7600000       1.3756498       1.4732582       1.0423447      0.71731607
       7.2000000       1.5605955       1.6064361       1.1535923      0.81976665
       8.6400000       1.7210073       1.7274771       1.2560252      0.91606228
       10.080000       1.8353811       1.8130623       1.3310890      0.99039495
       11.520000       1.8806793       1.8369259       1.3582868       1.0259013
       12.960000       1.8316342       1.7699405       1.3155384       1.0056972
       14.400000       1.6606338       1.5802754       1.1796703      0.91531313
       15.840000       1.3413201       1.2378544      0.93016055      0.75327509
       17.280000      0.88795544      0.77073001      0.58969500      0.59295917
       18.720000      0.76923051      0.83714230      0.61629144      0.76518156
       20.160000       1.8366448       2.1139417       1.5202117       1.4932287
       21.600000       3.8204348       4.3217522       3.0946183       2.7741295
