Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20120147254_Example04P.zmx
Title:	US 2012/0147254 Example 4 (Panasonic Lumix G Fisheye 8mm F3.5)
Date:	11/7/2025 5:13:22 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in degrees.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.28420915      0.34992399      0.22302496      0.26483504
       5.9333333      0.29222367      0.35716759      0.23012563      0.26955957
       11.866667      0.31495063      0.37806076      0.25024882      0.28329982
       17.800000      0.34929555      0.41053843      0.28070001      0.30495430
       23.733333      0.39194772      0.45222650      0.31873692      0.33318740
       29.666667      0.44034809      0.50115853      0.36237583      0.36682043
       35.600000      0.49295660      0.55605571      0.41051035      0.40504440
       41.533333      0.54917920      0.61623277      0.46270502      0.44743511
       47.466667      0.60910587      0.68116518      0.51877561      0.49373124
       53.400000      0.67298833      0.74965326      0.57806679      0.54327306
       59.333333      0.74036712      0.81852518      0.63833307      0.59400555
       65.266667      0.80901345      0.88099368      0.69431656      0.64110654
       71.200000      0.87449627      0.92517774      0.73654407      0.67567364
       77.133333      0.93252314      0.93426029      0.75187955      0.68475039
       83.066667      0.98916378      0.89335632      0.73091798      0.65691620
       89.000000       1.0890263      0.82591476      0.70233281      0.61158241
