Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US003410632_Example02P.zmx
Title:	US 3,410,632 Example 2 (Leica PA-Curtagon-R 35mm F4)
Date:	11/7/2025 4:55:53 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.0613170       1.3708866      0.99630161      0.71220385
       1.8333333       1.1256197       1.4446726       1.0579814      0.76851423
       3.6666667       1.3117125       1.6585110       1.2368044      0.93082909
       5.5000000       1.6038951       1.9945279       1.5183339       1.1850848
       7.3333333       1.9836376       2.4309418       1.8852322       1.5158487
       9.1666667       2.4307296       2.9437951       2.3182385       1.9063624
       11.000000       2.9228159       3.5067071       2.7958039       2.3376816
       12.833333       3.4358104       4.0913567       3.2945532       2.7890542
       14.666667       3.9454754       4.6692291       3.7907836       3.2393291
       16.500000       4.4302066       5.2147626       4.2630333       3.6692901
       18.333333       4.8756483       5.7106318       4.6962899       4.0654096
       20.166667       5.2828447       6.1571768       5.0894054       4.4264034
       22.000000       5.6836348       6.5904199       5.4691600       4.7755963
       23.833333       6.1703821       7.1173363       5.9177293       5.1849376
       25.666667       6.9509018       7.9816919       6.6243292       5.8198661
       27.500000       8.4425770       9.6759600       7.9744258       7.0163248
