Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\JP2011-170128_Example05P.zmx
Title:	JP 2011-170128 Example 5 (Sigma 85mm F1.4 EX DG HSM)
Date:	11/7/2025 4:48:15 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.7513375       2.6192283      0.55236273       1.4269152
       1.4420000       1.7559764       2.6268119      0.55717790       1.4184740
       2.8840000       1.7699302       2.6476236      0.57396561       1.3969170
       4.3260000       1.7933544       2.6760759      0.60891465       1.3738854
       5.7680000       1.8267407       2.7035885      0.66989061       1.3693211
       7.2100000       1.8714884       2.7195917      0.76418094       1.4098800
       8.6520000       1.9308613       2.7127366      0.89761363       1.5226311
       10.094000       2.0109308       2.6720499       1.0748330       1.7255694
       11.536000       2.1204706       2.5874909       1.2988764       2.0224095
       12.978000       2.2684515       2.4489150       1.5686156       2.4045281
       14.420000       2.4588625       2.2423893       1.8740417       2.8539172
       15.862000       2.6862930       1.9473009       2.1906182       3.3421009
       17.304000       2.9444325       1.5770851       2.4769223       3.8256940
       18.746000       3.2870354       1.5637101       2.6958793       4.2450402
       20.188000       4.0632574       3.2253095       2.9641787       4.5549884
       21.630000       6.5228784       7.7962409       4.1709860       4.9493220
