Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004029397_Example02P.zmx
Title:	US 4,029,397 Example 2 (Olympus 18mm f3.5 Zuiko MC Auto-W)
Date:	11/7/2025 4:57:44 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.8814987       3.1638025       2.9139668       2.5314532
       1.4400000       2.7734921       3.0322840       2.8099757       2.4408396
       2.8800000       2.4680341       2.6612523       2.5137541       2.1833333
       4.3200000       2.0496259       2.1623870       2.0959680       1.8233731
       5.7600000       1.7921334       1.9152420       1.7869319       1.5694925
       7.2000000       2.1966427       2.5407900       2.0632465       1.8381821
       8.6400000       3.3565800       4.0166248       3.0980346       2.7651321
       10.080000       5.0265964       6.0365795       4.6572337       4.1488348
       11.520000       7.0703829       8.4631036       6.5883059       5.8618610
       12.960000       9.4278229       11.233128       8.8249571       7.8491833
       14.400000       12.058509       14.298275       11.325369       10.076302
       15.840000       14.920168       17.603610       14.047579       12.508466
       17.280000       17.957767       21.075806       16.937514       15.100394
       18.720000       21.092878       24.610145       19.917874       17.786564
       20.160000       24.205600       28.047771       22.869870       20.465111
       21.600000       27.094148       31.125956       25.593446       22.962512
