Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004293197_Example01P.zmx
Title:	US 4,293,197 Example 1 (Ricoh smc Pentax-M 300mm F4)
Date:	11/7/2025 4:58:56 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       1.2708574       1.5342061      0.41037686       1.5241515
       1.4400000       1.2776071       1.5364179      0.41390407       1.5286045
       2.8800000       1.2973654       1.5428093      0.42428237       1.5417049
       4.3200000       1.3287760       1.5527337      0.44105276       1.5627067
       5.7600000       1.3699396       1.5654086      0.46391427       1.5904660
       7.2000000       1.4188781       1.5803917      0.49332067       1.6235827
       8.6400000       1.4741009       1.5983314      0.53119293       1.6605972
       10.080000       1.5352846       1.6220897      0.58166575       1.7002546
       11.520000       1.6041319       1.6583240      0.65167151       1.7418778
       12.960000       1.6854749       1.7194175      0.75103101       1.7859112
       14.400000       1.7885873       1.8251002      0.89184270       1.8347228
       15.840000       1.9283981       2.0023125       1.0874630       1.8937350
       17.280000       2.1258992       2.2819580       1.3517115       1.9728384
       18.720000       2.4068560       2.6933435       1.6985354       2.0876993
       20.160000       2.7984604       3.2589805       2.1415893       2.2599768
       21.600000       3.3243255       3.9897965       2.6925539       2.5149431
