Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US010571651_Example01P.zmx
Title:	US 10,571,651 Example 1 (Canon TS-E50mm f2.8L Macro)
Date:	11/7/2025 5:02:04 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.29166604      0.16776531      0.10274556      0.46530140
       2.2420000      0.29694058      0.19815749      0.12224095      0.45638177
       4.4840000      0.31221522      0.26501032      0.16834824      0.43213170
       6.7260000      0.33044995      0.32663704      0.21806003      0.40022598
       8.9680000      0.32909365      0.32716426      0.23848717      0.37676479
       11.210000      0.30492536      0.18713007      0.20373219      0.41769627
       13.452000      0.57662791      0.50555698      0.42903509      0.70791833
       15.694000       1.6603300       1.9212383       1.4049645       1.5577742
       17.936000       4.0937969       4.9772909       3.6000728       3.4451714
       20.178000       8.8561859       10.888870       7.9350025       7.1702188
       22.420000       17.281634       21.246305       15.682707       13.851170
       24.662000       30.829138       37.743262       28.255761       24.751839
       26.904000       50.848309       61.915924       46.971313       41.067293
       29.146000       78.494262       95.073132       72.955166       63.824547
       31.388000       114.89278       138.52903       107.28934       93.996010
       33.630000       161.44943       193.97066       151.31348       132.76117
