Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20150205081_Example01P.zmx
Title:	US 2015/0205081 Example 1 (Canon EF35mm f2 IS USM)
Date:	11/7/2025 5:13:58 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.79475857       1.2276938      0.54668020      0.29804733
       1.4426667      0.80466123       1.2353006      0.55649176      0.28768832
       2.8853333      0.83473781       1.2594930      0.58782145      0.26225352
       4.3280000      0.88762859       1.3054822      0.64716632      0.24742788
       5.7706667      0.97206092       1.3852352      0.74718101      0.30016285
       7.2133333       1.1066674       1.5207664      0.90696506      0.45995839
       8.6560000       1.3204608       1.7449172       1.1500406      0.72478189
       10.098667       1.6482103       2.0972379       1.5016768       1.0961031
       11.541333       2.1242699       2.6173067       1.9878052       1.5874514
       12.984000       2.7801169       3.3411458       2.6355148       2.2196551
       14.426667       3.6456498       4.3022171       3.4738421       3.0182622
       15.869333       4.7509941       5.5337381       4.5340246       4.0122492
       17.312000       6.1267363       7.0693893       5.8487457       5.2326958
       18.754667       7.8010570       8.9404293       7.4490035       6.7097488
       20.197333       9.7877483       11.162830       9.3524545       8.4621325
       21.640000       12.029107       13.676530       11.507574       10.446840
