Results for:	Relative Illumination Data


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\WO2019-229849_Example01P.zmx
Title:	WO 2019/229849 Example 1 (Nikon Nikkor Z 58mm f/0.95 S)
Date:	11/7/2025 4:28:06 PM

0 message(s) in output.
Wavelength: 0.587562 µm
Field values are in Millimeters
Relative Illumination values are dimensionless.
1 series table(s) in output.

Table series: See program documentation for a discussion of Effective F/#.
         Y Field        Rel. Ill   Effective F/#
  --------------  --------------  --------------
      0.00000000      0.99503334       1.2846116
       1.0850000      1.00000000       1.2814175
       2.1700000      0.99776530       1.2828517
       3.2550000      0.99584746       1.2840864
       4.3400000      0.98925941       1.2883550
       5.4250000      0.98007192       1.2943797
       6.5100000      0.97024059       1.3009210
       7.5950000      0.93493008       1.3252600
       8.6800000      0.90560260       1.3465480
       9.7650000      0.88236097       1.3641669
       10.850000      0.86794166       1.3754518
       11.935000      0.82781885       1.4083902
       13.020000      0.79050435       1.4412474
       14.105000      0.74887379       1.4807657
       15.190000      0.69672577       1.5351815
       16.275000      0.66248165       1.5743588
       17.360000      0.61197521       1.6380371
       18.445000      0.52909308       1.7616702
       19.530000      0.47905450       1.8513912
       20.615000      0.40159275       2.0220772
       21.700000      0.35697673       2.1447205
