Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004986643_Example05_Tale72.zmx
Title:	Nikon AI AF Micro-Nikkor 105mm f/2.8S (US 4,986,643 Example 5)
Date:	11/7/2025 5:00:28 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.66454376      0.59524002      0.14710551      0.97411729
       1.4400000      0.67321491      0.59322025      0.15705914      0.97767975
       2.8800000      0.69841937      0.58662139      0.18366382      0.98851778
       4.3200000      0.73807498      0.57390496      0.22109068       1.0071000
       5.7600000      0.78963033      0.55277181      0.26557717       1.0342602
       7.2000000      0.85089642      0.52057744      0.31623107       1.0712654
       8.6400000      0.92065525      0.47506001      0.37455243       1.1198866
       10.080000      0.99902480      0.41591113      0.44395441       1.1824423
       11.520000       1.0876326      0.34905610      0.52923930       1.2617757
       12.960000       1.1896076      0.29881949      0.63589929       1.3611302
       14.400000       1.3093498      0.32138966      0.76933551       1.4839027
       15.840000       1.4520478      0.45350391      0.93421601       1.6332889
       17.280000       1.6230127      0.67474189       1.1341240       1.8118722
       18.720000       1.8270698      0.96543452       1.3715424       2.0212449
       20.160000       2.0684806       1.3209574       1.6483044       2.2618313
       21.600000       2.3522937       1.7472432       1.9670703       2.5333064
