Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US20130033768_Example02P.zmx
Title:	US 2013/0033768 Example 2 (Sony Sonnar T* E 24mm F1.8 ZA)
Date:	11/7/2025 5:13:26 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000      0.49876200      0.50044368      0.29934208      0.63737041
      0.94666667      0.53045456      0.51104859      0.29687028      0.63134978
       1.8933333      0.61566241      0.54497979      0.29417019      0.61597457
       2.8400000      0.73500048      0.60645407      0.30366694      0.59906940
       3.7866667      0.87164441      0.69784471      0.33787191      0.59220049
       4.7333333       1.0131519      0.81854168      0.39876230      0.60674580
       5.6800000       1.1506126      0.96827685      0.47769779      0.64861545
       6.6266667       1.2805203       1.1531215      0.56599543      0.71805185
       7.5733333       1.4117298       1.3914073      0.66915821      0.82042292
       8.5200000       1.5803415       1.7177900      0.82943818      0.98880605
       9.4666667       1.8795584       2.1971239       1.1599740       1.3165167
       10.413333       2.5228916       3.0025114       1.8796650       1.9907027
       11.360000       3.9452020       4.6205237       3.3574659       3.3250116
       12.306667       6.8688113       8.0245204       6.1731311       5.7987655
       13.253333       12.330455       14.632863       11.151627       10.075656
       14.200000       21.966359       26.620201       19.486415       17.063514
