Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004206971_ExampleMLP.zmx
Title:	US 4,2069,71 Example ML (Nikon Nikkor 200mm f/2 IF-ED)
Date:	11/7/2025 4:58:33 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       2.0953092       3.1776143       1.2019090       1.2763790
       1.4400000       2.1100498       3.2000165       1.2282738       1.2632263
       2.8800000       2.1544260       3.2665577       1.3056375       1.2250031
       4.3200000       2.2287841       3.3753040       1.4295950       1.1656655
       5.7600000       2.3333552       3.5232102       1.5946536       1.0926862
       7.2000000       2.4678672       3.7063091       1.7953902       1.0184027
       8.6400000       2.6311938       3.9198680       2.0267944      0.96132221
       10.080000       2.8211199       4.1584750       2.2840946      0.94488103
       11.520000       3.0342366       4.4160506       2.5624249      0.98978507
       12.960000       3.2659317       4.6857943       2.8565119       1.1028615
       14.400000       3.5104245       4.9600860       3.1604250       1.2748442
       15.840000       3.7608020       5.2303522       3.4673823       1.4885790
       17.280000       4.0090299       5.4869065       3.7695825       1.7264028
       18.720000       4.2459344       5.7187655       4.0580432       1.9724012
       20.160000       4.4611628       5.9134457       4.3224292       2.2120174
       21.600000       4.6431602       6.0567571       4.5508702       2.4311308
