Results for:	RMS Wave Error vs. Field


File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US004154508_Example11_Tale73.zmx
Title:	US 4,154,508 Example 11 (Nikon TC-1)
Date:	11/7/2025 4:58:19 PM

0 message(s) in output.
RMS units are in waves.
Reference: Centroid.
Field units are in Millimeters.
1 series table(s) in output.

Table series: Field is oriented along the +y direction.
           Field            Poly          0.4861          0.5876          0.6563
  --------------  --------------  --------------  --------------  --------------
      0.00000000       3.6886085       4.2836510       3.5340948       3.1587980
       1.4400000       3.6870481       4.2817299       3.5325432       3.1574248
       2.8800000       3.6823688       4.2759695       3.5278909       3.1533072
       4.3200000       3.6745762       4.2663797       3.5201454       3.1464516
       5.7600000       3.6636802       4.2529769       3.5093191       3.1368690
       7.2000000       3.6496949       4.2357848       3.4954305       3.1245752
       8.6400000       3.6326396       4.2148352       3.4785039       3.1095914
       10.080000       3.6125388       4.1901684       3.4585707       3.0919447
       11.520000       3.5894236       4.1618348       3.4356697       3.0716690
       12.960000       3.5633316       4.1298949       3.4098481       3.0488052
       14.400000       3.5343074       4.0944205       3.3811621       3.0234023
       15.840000       3.5024024       4.0554947       3.3496766       2.9955168
       17.280000       3.4676730       4.0132105       3.3154651       2.9652128
       18.720000       3.4301774       3.9676683       3.2786065       2.9325591
       20.160000       3.3899690       3.9189688       3.2391808       2.8976255
       21.600000       3.3470837       3.8672016       3.1972592       2.8604736
